Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Grill,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Grill,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-19T19:00:00,2007-01-19T19:00:00,2007-01-20T00:00:00Z,6.573,1.556,1.264,0.0,0.0,0.428,0.122,0.089,0.323,0.014,0.035,0.0,0.105,0.037,0.0,0.0,0.0,0.0,0.404,1.264,1.90367,1.90367,1.71741,1.71741,0.18626,0.0,0.0,0.47242,0.13466,0.09818,0.35691,0.01513,0.03864,0.0,0.11556,0.04043,0.0,0.0,0.0,0.0,0.44549,0.18626,0.0,0.0,1.122,0.333,0.0,5.341,0.626,0.115,0.0,0.0,71.764,68.437,72.346,73.5,73.5,73.5,85.219,0.0,0.0,68.0,64.476,83.0,4.698,0.0,0.0
2007-01-19T20:00:00,2007-01-19T20:00:00,2007-01-20T01:00:00Z,13.043,3.597,0.77,0.0,0.0,0.444,0.127,0.81,0.692,0.029,0.046,0.0,0.1,0.035,0.839,0.0,0.0,0.0,0.473,0.77,4.10045,4.10045,3.98708,3.98708,0.11337,0.0,0.0,0.49208,0.1404,0.89832,0.76695,0.03252,0.05147,0.0,0.1114,0.03897,0.93033,0.0,0.0,0.0,0.52464,0.11337,0.0,2.936,2.216,0.658,0.0,5.596,2.53,0.117,0.0,0.0,68.82,68.795,72.456,73.5,73.5,73.5,85.219,0.0,0.0,68.0,63.39,78.0,4.698,0.0,0.0
2007-01-19T21:00:00,2007-01-19T21:00:00,2007-01-20T02:00:00Z,12.085,3.4,0.484,0.0,0.0,0.388,0.112,0.95,0.989,0.042,0.065,0.03,0.098,0.034,0.167,0.0,0.0,0.0,0.524,0.484,3.79063,3.79063,3.71937,3.71937,0.07126,0.0,0.0,0.42456,0.1226,1.03908,1.08147,0.04585,0.07111,0.03282,0.10765,0.03766,0.18307,0.0,0.0,0.0,0.57349,0.07126,0.0,0.561,5.265,1.565,0.0,4.986,3.208,0.116,0.0,0.0,65.695,68.223,72.547,73.5,73.5,73.5,48.217,99.99,0.0,66.2,62.768,83.0,0.0,0.0,0.0
2007-01-19T22:00:00,2007-01-19T22:00:00,2007-01-20T03:00:00Z,8.425,2.408,0.209,0.0,0.0,0.343,0.1,0.414,0.806,0.034,0.075,0.0,0.096,0.034,0.0,0.0,0.0,0.0,0.505,0.209,2.69409,2.69409,2.66332,2.66332,0.03077,0.0,0.0,0.37925,0.11073,0.45784,0.89184,0.03781,0.08297,0.0,0.10652,0.03727,0.0,0.0,0.0,0.0,0.55908,0.03077,0.0,0.0,1.66,0.493,0.0,4.473,0.937,0.116,0.0,0.0,62.001,67.848,72.544,73.5,73.5,73.5,112.617,0.0,0.0,64.4,62.066,88.0,0.0,0.0,0.0
2007-01-19T23:00:00,2007-01-19T23:00:00,2007-01-20T04:00:00Z,3.692,1.04,0.143,0.0,0.0,0.208,0.061,0.0,0.21,0.009,0.065,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.362,0.143,1.31145,1.31145,1.29039,1.29039,0.02105,0.0,0.0,0.25852,0.07602,0.0,0.2608,0.01106,0.08065,0.0,0.11428,0.03998,0.0,0.0,0.0,0.0,0.44909,0.02105,0.0,0.0,0.558,0.166,0.0,2.735,0.313,0.115,0.0,0.0,58.471,67.527,72.431,73.5,73.5,73.5,126.615,0.0,0.0,62.6,61.478,94.0,0.0,0.0,0.0
2007-01-20T00:00:00,2007-01-20T00:00:00,2007-01-20T05:00:00Z,4.252,1.223,0.077,0.0,0.0,0.136,0.04,0.4,0.132,0.006,0.045,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.349,0.077,1.64237,1.64237,1.63104,1.63104,0.01134,0.0,0.0,0.18112,0.05317,0.53321,0.17596,0.00746,0.06,0.0,0.11444,0.04004,0.0,0.0,0.0,0.0,0.46563,0.01134,0.0,0.0,0.56,0.167,0.0,1.779,0.313,0.115,0.0,0.0,57.62,67.756,72.337,73.5,73.5,73.5,126.615,0.0,0.0,62.6,61.478,94.0,0.0,0.0,0.0
2007-01-20T01:00:00,2007-01-20T01:00:00,2007-01-20T06:00:00Z,2.515,0.724,0.044,0.0,0.0,0.106,0.031,0.0,0.09,0.004,0.033,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.347,0.044,0.94545,0.94545,0.93897,0.93897,0.00648,0.0,0.0,0.13778,0.04042,0.0,0.11716,0.00497,0.04261,0.0,0.1086,0.03799,0.0,0.0,0.0,0.0,0.44945,0.00648,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.119,0.0,0.0,57.99,67.86,72.273,73.5,73.5,73.5,127.702,0.0,0.0,62.6,61.478,94.0,3.355,0.0,0.0
2007-01-20T02:00:00,2007-01-20T02:00:00,2007-01-20T07:00:00Z,2.254,0.657,0.011,0.0,0.0,0.075,0.022,0.0,0.074,0.003,0.033,0.0,0.082,0.029,0.0,0.0,0.0,0.0,0.34,0.011,0.83755,0.83755,0.83593,0.83593,0.00162,0.0,0.0,0.09582,0.02808,0.0,0.0939,0.00398,0.04179,0.0,0.10383,0.03633,0.0,0.0,0.0,0.0,0.43221,0.00162,0.0,0.0,0.0,0.0,0.0,0.982,0.0,0.118,0.0,0.0,57.465,67.781,72.215,73.5,73.5,73.5,126.615,0.0,0.0,62.6,61.478,94.0,0.0,0.0,0.0
2007-01-20T03:00:00,2007-01-20T03:00:00,2007-01-20T08:00:00Z,1.907,0.556,0.011,0.0,0.0,0.009,0.003,0.0,0.066,0.003,0.032,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.337,0.011,0.70653,0.70653,0.70492,0.70492,0.00162,0.0,0.0,0.01096,0.00323,0.0,0.08337,0.00353,0.04077,0.0,0.10091,0.0353,0.0,0.0,0.0,0.0,0.42684,0.00162,0.0,0.0,1.118,0.332,0.0,0.113,0.626,0.116,0.0,0.0,56.467,67.385,72.077,73.5,73.5,73.5,140.809,0.0,0.0,60.8,59.709,94.0,3.355,0.0,0.0
2007-01-20T04:00:00,2007-01-20T04:00:00,2007-01-20T09:00:00Z,1.899,0.55,0.022,0.028,0.002,0.0,0.0,0.0,0.066,0.003,0.032,0.0,0.077,0.027,0.0,0.0,0.0,0.0,0.314,0.022,0.68665,0.68665,0.68341,0.68341,0.00324,0.03504,0.00293,0.0,0.0,0.0,0.08164,0.00346,0.03993,0.0,0.09622,0.03366,0.0,0.0,0.0,0.0,0.39053,0.00324,0.0,0.0,0.0,0.0,0.313,0.0,0.0,0.114,0.0,0.0,56.703,67.432,71.93,73.5,73.5,73.5,142.175,0.0,0.0,60.8,59.709,94.0,4.698,0.0,0.0
2007-01-20T05:00:00,2007-01-20T05:00:00,2007-01-20T10:00:00Z,3.379,0.968,0.077,0.052,0.004,0.0,0.0,0.393,0.066,0.003,0.033,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.314,0.077,1.20815,1.20815,1.19681,1.19681,0.01134,0.06493,0.00543,0.0,0.0,0.48638,0.08129,0.00345,0.04064,0.0,0.09322,0.03261,0.0,0.0,0.0,0.0,0.38886,0.01134,0.0,0.0,0.0,0.0,0.582,0.0,0.0,0.114,0.0,0.0,56.589,67.504,71.806,73.5,73.5,73.5,140.809,0.0,0.0,60.8,58.594,88.0,3.355,0.0,0.0
2007-01-20T06:00:00,2007-01-20T06:00:00,2007-01-20T11:00:00Z,2.17,0.597,0.132,0.074,0.006,0.0,0.0,0.0,0.066,0.003,0.032,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.314,0.132,0.76385,0.76385,0.74441,0.74441,0.01944,0.09247,0.00773,0.0,0.0,0.0,0.08193,0.00347,0.04007,0.0,0.09395,0.03287,0.0,0.0,0.0,0.0,0.39191,0.01944,0.0,0.0,0.55,0.164,0.823,0.0,0.313,0.12,0.0,0.0,56.418,67.477,71.686,73.5,73.5,73.5,140.809,0.0,0.0,60.8,58.594,88.0,3.355,0.0,0.0
2007-01-20T07:00:00,2007-01-20T07:00:00,2007-01-20T12:00:00Z,2.623,0.675,0.319,0.142,0.012,0.0,0.0,0.0,0.066,0.003,0.031,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.314,0.319,0.84718,0.84718,0.80021,0.80021,0.04697,0.16784,0.01422,0.0,0.0,0.0,0.07787,0.0033,0.03724,0.0,0.09426,0.03298,0.0,0.0,0.0,0.0,0.37251,0.04697,0.0,0.0,0.0,0.0,1.559,0.0,0.0,0.119,0.0,0.0,55.292,67.063,71.537,73.5,73.5,73.5,153.296,0.0,0.0,59.0,57.94,94.0,3.355,0.0,0.0
2007-01-20T08:00:00,2007-01-20T08:00:00,2007-01-20T13:00:00Z,4.841,1.27,0.506,0.04,0.003,0.0,0.0,0.0,0.066,0.003,0.029,0.0,0.084,0.029,0.0,0.0,0.0,0.702,0.314,0.506,1.28949,1.28949,1.21499,1.21499,0.0745,0.03829,0.0032,0.0,0.0,0.0,0.06286,0.00267,0.02801,0.0,0.08009,0.02802,0.0,0.0,0.0,0.67115,0.30069,0.0745,0.0,0.0,0.0,0.0,0.444,0.0,0.0,0.118,0.0,0.0,56.341,67.518,71.442,73.5,73.5,73.5,142.574,0.0,0.0,60.44,59.72,96.0,1.79,1.585,54.524
2007-01-20T09:00:00,2007-01-20T09:00:00,2007-01-20T14:00:00Z,6.987,1.906,0.484,0.0,0.0,0.118,0.034,0.409,0.349,0.015,0.026,0.0,0.086,0.03,0.0,0.0,0.0,0.411,0.429,0.484,1.7045,1.7045,1.63323,1.63323,0.07126,0.0,0.0,0.10076,0.02917,0.35055,0.29873,0.01267,0.02204,0.0,0.07356,0.02574,0.0,0.0,0.0,0.35236,0.36767,0.07126,0.0,0.0,1.287,0.382,0.0,1.482,0.723,0.117,0.0,0.0,63.555,68.036,71.447,73.5,73.5,73.5,112.617,0.0,0.0,64.4,63.248,94.0,0.0,23.141,157.548
2007-01-20T10:00:00,2007-01-20T10:00:00,2007-01-20T15:00:00Z,10.971,3.083,0.451,0.0,0.0,0.371,0.102,0.453,0.504,0.021,0.021,0.0,0.086,0.03,1.007,0.0,0.0,0.0,0.487,0.451,2.62153,2.62153,2.55513,2.55513,0.0664,0.0,0.0,0.30774,0.08487,0.37555,0.41791,0.01772,0.01776,0.0,0.07114,0.02489,0.83422,0.0,0.0,0.0,0.40334,0.0664,0.0,3.259,1.878,0.558,0.0,4.387,2.472,0.118,0.0,0.0,74.661,69.281,71.462,73.5,73.5,73.5,40.834,0.0,0.0,71.6,67.9,83.0,0.0,34.87,189.248
2007-01-20T11:00:00,2007-01-20T11:00:00,2007-01-20T16:00:00Z,7.293,1.995,0.484,0.0,0.0,0.514,0.14,0.419,0.349,0.015,0.017,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.429,0.484,1.7276,1.7276,1.65633,1.65633,0.07126,0.0,0.0,0.42667,0.11612,0.34772,0.28936,0.01227,0.01423,0.0,0.06951,0.02432,0.0,0.0,0.0,0.0,0.35613,0.07126,0.0,0.0,2.027,0.602,0.0,5.931,1.144,0.118,0.0,0.0,85.277,69.538,71.38,73.5,73.5,73.5,34.614,0.0,0.0,73.4,68.435,78.0,5.816,21.873,276.423
2007-01-20T12:00:00,2007-01-20T12:00:00,2007-01-20T17:00:00Z,7.97,2.188,0.506,0.0,0.0,0.686,0.181,0.41,0.337,0.014,0.011,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.435,0.506,1.88301,1.88301,1.8085,1.8085,0.0745,0.0,0.0,0.56694,0.14953,0.33932,0.2783,0.0118,0.00945,0.0,0.06924,0.02422,0.0,0.0,0.0,0.0,0.3597,0.0745,0.0,0.0,1.387,0.412,0.0,7.572,0.783,0.118,0.0,0.0,91.036,70.131,71.339,73.5,73.5,73.5,69.226,0.0,0.0,77.0,68.432,65.0,5.816,43.112,235.53
2007-01-20T13:00:00,2007-01-20T13:00:00,2007-01-20T18:00:00Z,8.335,2.307,0.462,0.0,0.0,0.772,0.2,0.423,0.329,0.014,0.009,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.442,0.462,1.95225,1.95225,1.88422,1.88422,0.06802,0.0,0.0,0.63062,0.16357,0.34559,0.26837,0.01138,0.007,0.0,0.07181,0.02512,0.0,0.0,0.0,0.0,0.36076,0.06802,0.0,0.0,2.353,0.699,0.0,8.355,1.325,0.118,0.0,0.0,93.931,70.287,71.375,73.5,73.5,73.5,86.042,0.0,0.0,78.8,68.06,58.0,5.816,91.93,108.413
2007-01-20T14:00:00,2007-01-20T14:00:00,2007-01-20T19:00:00Z,9.19,2.571,0.418,0.0,0.0,0.816,0.212,0.437,0.455,0.019,0.008,0.0,0.088,0.031,0.0,0.0,0.0,0.0,0.505,0.418,2.18187,2.18187,2.12032,2.12032,0.06155,0.0,0.0,0.67264,0.17468,0.36052,0.3753,0.01591,0.00648,0.0,0.07252,0.02537,0.0,0.0,0.0,0.0,0.41689,0.06155,0.0,0.0,3.331,0.99,0.0,8.876,1.874,0.118,0.0,0.0,95.189,70.201,71.422,73.5,73.5,73.5,79.041,0.0,0.0,78.8,68.06,58.0,0.0,95.733,56.743
2007-01-20T15:00:00,2007-01-20T15:00:00,2007-01-20T20:00:00Z,10.784,3.002,0.539,0.0,0.0,0.883,0.234,0.424,0.456,0.019,0.008,0.0,0.088,0.031,0.0,0.0,0.0,0.363,0.496,0.539,2.555,2.555,2.47564,2.47564,0.07936,0.0,0.0,0.72803,0.19301,0.34946,0.3763,0.01595,0.00648,0.0,0.0725,0.02537,0.0,0.0,0.0,0.2995,0.40904,0.07936,0.0,0.0,2.39,0.71,0.0,9.923,1.345,0.118,0.0,0.0,92.267,69.858,71.501,73.5,73.5,73.5,86.101,0.0,0.0,77.0,69.491,69.0,9.171,73.544,122.044
2007-01-20T16:00:00,2007-01-20T16:00:00,2007-01-20T21:00:00Z,11.256,3.109,0.649,0.0,0.0,0.845,0.228,0.878,0.468,0.02,0.009,0.03,0.086,0.03,0.0,0.0,0.0,0.0,0.515,0.649,2.72529,2.72529,2.62974,2.62974,0.09556,0.0,0.0,0.71486,0.19288,0.74283,0.39619,0.0168,0.00725,0.02538,0.07261,0.0254,0.0,0.0,0.0,0.0,0.43553,0.09556,0.0,0.0,3.455,1.027,0.0,9.746,1.941,0.118,0.0,0.0,89.105,69.313,71.586,73.5,73.5,73.5,25.036,99.99,0.0,75.2,67.865,69.0,8.053,35.821,209.219
2007-01-20T17:00:00,2007-01-20T17:00:00,2007-01-20T22:00:00Z,8.812,2.228,1.209,0.0,0.0,0.804,0.217,0.0,0.514,0.022,0.014,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.534,1.209,2.16669,2.16669,1.98853,1.98853,0.17816,0.0,0.0,0.71786,0.19357,0.0,0.45835,0.01943,0.01211,0.0,0.08221,0.02876,0.0,0.0,0.0,0.0,0.47623,0.17816,0.0,0.0,1.661,0.494,0.0,9.299,0.937,0.118,0.0,0.0,85.582,69.559,71.755,73.5,73.5,73.5,72.052,0.0,0.0,75.2,69.128,74.0,9.171,14.265,204.147
2007-01-20T18:00:00,2007-01-20T18:00:00,2007-01-20T23:00:00Z,10.919,2.681,1.77,0.0,0.0,0.679,0.189,0.414,0.637,0.027,0.027,0.0,0.1,0.035,0.0,0.0,0.0,0.0,0.572,1.77,3.15712,3.15712,2.89636,2.89636,0.26076,0.0,0.0,0.73377,0.20412,0.44718,0.68849,0.02919,0.02933,0.0,0.10856,0.03798,0.0,0.0,0.0,0.0,0.61774,0.26076,0.0,0.0,1.656,0.492,0.0,8.214,0.937,0.118,0.0,0.0,79.345,68.929,71.937,73.5,73.5,73.5,59.103,0.0,0.0,71.6,67.898,83.0,6.935,3.17,96.367
2007-01-20T19:00:00,2007-01-20T19:00:00,2007-01-21T00:00:00Z,12.431,3.273,1.264,0.0,0.0,0.584,0.165,0.892,0.84,0.036,0.034,0.0,0.105,0.037,0.0,0.0,0.0,0.0,0.581,1.264,3.79879,3.79879,3.61254,3.61254,0.18626,0.0,0.0,0.6449,0.18183,0.98431,0.92678,0.03929,0.03785,0.0,0.11556,0.04043,0.0,0.0,0.0,0.0,0.64159,0.18626,0.0,0.0,3.911,1.162,0.0,7.209,2.195,0.117,0.0,0.0,73.816,68.662,72.129,73.5,73.5,73.5,71.438,0.0,0.0,69.8,67.279,88.0,5.816,0.0,0.0
2007-01-20T20:00:00,2007-01-20T20:00:00,2007-01-21T01:00:00Z,10.645,2.894,0.77,0.0,0.0,0.593,0.165,0.358,1.005,0.043,0.043,0.0,0.1,0.035,0.0,0.0,0.0,0.0,0.553,0.77,3.32145,3.32145,3.20808,3.20808,0.11337,0.0,0.0,0.65739,0.1826,0.39636,1.11355,0.04721,0.04751,0.0,0.1114,0.03897,0.0,0.0,0.0,0.0,0.61307,0.11337,0.0,0.0,2.227,0.662,0.0,7.207,1.251,0.116,0.0,0.0,72.096,69.132,72.319,73.5,73.5,73.5,48.277,0.0,0.0,71.6,67.9,83.0,4.698,0.0,0.0
2007-01-20T21:00:00,2007-01-20T21:00:00,2007-01-21T02:00:00Z,10.539,2.947,0.484,0.0,0.0,0.528,0.149,0.494,0.989,0.042,0.059,0.03,0.098,0.034,0.0,0.0,0.0,0.0,0.524,0.484,3.29509,3.29509,3.22382,3.22382,0.07126,0.0,0.0,0.57714,0.16259,0.5403,1.08147,0.04585,0.06486,0.03282,0.10765,0.03766,0.0,0.0,0.0,0.0,0.57349,0.07126,0.0,0.0,2.772,0.824,0.0,6.55,1.566,0.117,0.0,0.0,70.299,68.667,72.435,73.5,73.5,73.5,27.464,99.99,0.0,69.8,67.28,88.0,4.698,0.0,0.0
2007-01-20T22:00:00,2007-01-20T22:00:00,2007-01-21T03:00:00Z,9.648,2.766,0.209,0.0,0.0,0.451,0.127,0.964,0.559,0.024,0.07,0.0,0.096,0.034,0.0,0.0,0.0,0.0,0.442,0.209,3.09035,3.09035,3.05958,3.05958,0.03077,0.0,0.0,0.49881,0.14029,1.06631,0.61811,0.02621,0.07743,0.0,0.10652,0.03727,0.0,0.0,0.0,0.0,0.48864,0.03077,0.0,0.0,6.112,1.816,0.0,5.591,3.446,0.116,0.0,0.0,68.017,68.667,72.48,73.5,73.5,73.5,62.831,0.0,0.0,69.8,67.28,88.0,0.0,0.0,0.0
2007-01-20T23:00:00,2007-01-20T23:00:00,2007-01-21T04:00:00Z,5.719,1.634,0.143,0.0,0.0,0.339,0.097,0.432,0.21,0.009,0.061,0.0,0.092,0.032,0.0,0.0,0.0,0.0,0.362,0.143,2.04845,2.04845,2.02739,2.02739,0.02105,0.0,0.0,0.42114,0.11982,0.53589,0.2608,0.01106,0.07533,0.0,0.11428,0.03998,0.0,0.0,0.0,0.0,0.44909,0.02105,0.0,0.0,2.982,0.886,0.0,4.272,1.68,0.116,0.0,0.0,64.993,68.514,72.455,73.5,73.5,73.5,81.235,0.0,0.0,68.0,66.787,94.0,0.0,0.0,0.0
2007-01-21T00:00:00,2007-01-21T00:00:00,2007-01-21T05:00:00Z,4.861,1.402,0.077,0.0,0.0,0.265,0.076,0.416,0.132,0.006,0.042,0.0,0.086,0.03,0.0,0.0,0.0,0.0,0.349,0.077,1.88029,1.88029,1.86896,1.86896,0.01134,0.0,0.0,0.35306,0.1016,0.55458,0.17596,0.00746,0.05619,0.0,0.11444,0.04004,0.0,0.0,0.0,0.0,0.46563,0.01134,0.0,0.0,1.819,0.54,0.0,3.383,1.024,0.116,0.0,0.0,63.641,68.382,72.405,73.5,73.5,73.5,97.609,0.0,0.0,66.2,65.018,94.0,0.0,0.0,0.0
2007-01-21T01:00:00,2007-01-21T01:00:00,2007-01-21T06:00:00Z,2.871,0.829,0.044,0.0,0.0,0.187,0.054,0.0,0.09,0.004,0.033,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.347,0.044,1.08085,1.08085,1.07437,1.07437,0.00648,0.0,0.0,0.24298,0.07061,0.0,0.11716,0.00497,0.04261,0.0,0.1086,0.03799,0.0,0.0,0.0,0.0,0.44945,0.00648,0.0,0.0,0.0,0.0,0.0,2.421,0.0,0.117,0.0,0.0,60.889,68.133,72.352,73.5,73.5,73.5,112.617,0.0,0.0,64.4,63.248,94.0,0.0,0.0,0.0
2007-01-21T02:00:00,2007-01-21T02:00:00,2007-01-21T07:00:00Z,2.282,0.665,0.011,0.0,0.0,0.108,0.032,0.0,0.066,0.003,0.033,0.0,0.082,0.029,0.0,0.0,0.0,0.0,0.314,0.011,0.84785,0.84785,0.84624,0.84624,0.00162,0.0,0.0,0.13716,0.04019,0.0,0.08358,0.00354,0.04179,0.0,0.10383,0.03633,0.0,0.0,0.0,0.0,0.39982,0.00162,0.0,0.0,0.0,0.0,0.0,1.405,0.0,0.116,0.0,0.0,58.28,67.875,72.284,73.5,73.5,73.5,126.615,0.0,0.0,62.6,62.6,100.0,0.0,0.0,0.0
2007-01-21T03:00:00,2007-01-21T03:00:00,2007-01-21T08:00:00Z,1.942,0.566,0.011,0.0,0.0,0.034,0.01,0.0,0.066,0.003,0.032,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.314,0.011,0.71939,0.71939,0.71777,0.71777,0.00162,0.0,0.0,0.04255,0.01256,0.0,0.08337,0.00353,0.04077,0.0,0.10091,0.0353,0.0,0.0,0.0,0.0,0.39878,0.00162,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.115,0.0,0.0,56.213,67.619,72.188,73.5,73.5,73.5,139.823,0.0,0.0,60.8,60.8,100.0,0.0,0.0,0.0
2007-01-21T04:00:00,2007-01-21T04:00:00,2007-01-21T09:00:00Z,1.795,0.52,0.022,0.0,0.0,0.0,0.0,0.0,0.066,0.003,0.032,0.0,0.077,0.027,0.0,0.0,0.0,0.0,0.314,0.022,0.64868,0.64868,0.64544,0.64544,0.00324,0.0,0.0,0.0,0.0,0.0,0.08164,0.00346,0.03993,0.0,0.09622,0.03366,0.0,0.0,0.0,0.0,0.39053,0.00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,56.514,67.681,72.103,73.513,73.5,73.5,140.809,0.0,0.0,60.8,60.8,100.0,3.355,0.0,0.0
2007-01-21T05:00:00,2007-01-21T05:00:00,2007-01-21T10:00:00Z,3.231,0.924,0.077,0.0,0.0,0.0,0.0,0.407,0.066,0.003,0.033,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.314,0.077,1.15464,1.15464,1.1433,1.1433,0.01134,0.0,0.0,0.0,0.0,0.50322,0.08129,0.00345,0.04064,0.0,0.09322,0.03261,0.0,0.0,0.0,0.0,0.38886,0.01134,0.0,0.0,1.113,0.331,0.0,0.0,0.626,0.117,0.0,0.0,57.49,67.833,72.039,73.471,73.5,73.5,135.056,0.0,0.0,61.7,61.7,100.0,4.026,0.0,0.0
2007-01-21T06:00:00,2007-01-21T06:00:00,2007-01-21T11:00:00Z,1.895,0.517,0.132,0.0,0.0,0.0,0.0,0.0,0.066,0.003,0.032,0.0,0.075,0.026,0.0,0.0,0.0,0.0,0.314,0.132,0.66365,0.66365,0.64421,0.64421,0.01944,0.0,0.0,0.0,0.0,0.0,0.08193,0.00347,0.04007,0.0,0.09395,0.03287,0.0,0.0,0.0,0.0,0.39191,0.01944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.0,58.251,67.888,71.976,73.502,73.5,73.5,128.996,0.0,0.0,62.6,62.6,100.0,4.698,0.0,0.0
2007-01-21T07:00:00,2007-01-21T07:00:00,2007-01-21T12:00:00Z,3.569,0.953,0.319,0.014,0.001,0.0,0.0,0.415,0.066,0.003,0.031,0.0,0.08,0.028,0.0,0.0,0.0,0.0,0.314,0.319,1.17557,1.17557,1.1286,1.1286,0.04697,0.01706,0.00141,0.0,0.0,0.49198,0.07787,0.0033,0.03724,0.0,0.09426,0.03298,0.0,0.0,0.0,0.0,0.37251,0.04697,0.0,0.0,1.767,0.525,0.161,0.0,0.99,0.116,0.0,0.0,58.491,67.772,71.895,73.5,73.5,73.5,129.219,0.0,0.0,62.6,62.6,100.0,4.698,0.0,0.0
2007-01-21T08:00:00,2007-01-21T08:00:00,2007-01-21T13:00:00Z,4.405,1.143,0.506,0.0,0.0,0.0,0.0,0.425,0.198,0.008,0.029,0.0,0.084,0.029,0.0,0.0,0.0,0.0,0.369,0.506,1.16741,1.16741,1.09291,1.09291,0.0745,0.0,0.0,0.0,0.0,0.40652,0.1896,0.00804,0.02801,0.0,0.08009,0.02802,0.0,0.0,0.0,0.0,0.35263,0.0745,0.0,0.0,2.495,0.741,0.0,0.0,1.405,0.117,0.0,0.0,60.062,67.778,71.818,73.468,73.5,73.5,126.615,0.0,0.0,62.6,62.6,100.0,0.0,1.268,67.838
