occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.5,0.192,0.192,0,0,0,0,0.374,0.555,0.555,0,0,0.145
0.75,0.283,0.283,0,0.0333,0,0,0.502,0.61,0.61,0,0,0.231
0.75,0.331,0.331,0,0.667,0,0,0.53,0.582,0.582,0.51,0,0.508
1,0.415,0.415,0.7,0,0,0,0.558,0.554,0.554,0.861,0,0.262
1,0.517,0.517,0,0,0,0,0.544,0.535,0.535,0.613,0,0.0655
1,0.295,0.295,0,0,0,0,0.402,0.481,0.481,0,0,0
1,0.0984,0.0984,0,0,0,0,0.309,0.461,0.461,0,0,0
1,0.0674,0.0674,0,0,0,0,0.286,0.458,0.458,0,0,0.128
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.0494,0.0494,0,0,0,0,0.27,0.448,0.448,0,0,0
1,0.0692,0.0692,0,0,0,0,0.277,0.451,0.451,0,0,0
1,0.241,0.241,0,0,0,0,0.363,0.461,0.461,0,0,0.3
0.75,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0.176
0.75,0.299,0.299,0,0,0,0,0.301,0.517,0.517,0,0,0.151
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0
0.5,0.202,0.202,0,0,0,0,0.24,0.5,0.5,0,0,0.131
0.5,0.194,0.194,0.5,0,0,0,0.245,0.506,0.506,0,0,0.0327
0.5,0.188,0.188,0.433,0,0,0,0.24,0.512,0.512,0,0,0.0327
0.75,0.255,0.255,0,0,0,0,0.259,0.535,0.535,0,0,0
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0,0
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.0327
0.5,0.188,0.188,0,0,0,0,0.31,0.531,0.531,0,0,0.0327
0.75,0.263,0.263,0,0,0,0,0.433,0.6,0.6,0,0,0.0982
0.75,0.283,0.283,0,0.0333,0,0,0.502,0.61,0.61,0,0,0.131
1,0.425,0.425,0,0.9,0,0,0.621,0.621,0.621,0.608,0,0.164
0.75,0.415,0.415,0,0,0.433,0,0.558,0.554,0.554,0.188,0,0.107
0.75,0.517,0.517,0,0,1,0,0.544,0.535,0.535,0,0.46,0.121
1,0.295,0.295,0,0,0.0833,0.25,0.402,0.481,0.481,0,0,0.283
1,0.049,0.049,0,0,0,0.717,0.258,0.465,0.465,0,0,0.164
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0122
1,0.177,0.177,0,0,0,0,0.328,0.462,0.462,0,0,0.049
1,0.218,0.218,0,0,0.433,0,0.347,0.493,0.493,0,0,0
1,0.299,0.299,0,0,0.567,0,0.301,0.517,0.517,0,0.33,0
1,0.287,0.287,0,0,0,0.717,0.224,0.517,0.517,0,0.0643,0.161
0.5,0.125,0.125,0,0,0,0,0.249,0.482,0.482,0,0,0.141
0.75,0.194,0.194,0,0,0,0,0.245,0.506,0.506,0,0,0.358
0.75,0.188,0.188,0,0,0,0,0.24,0.512,0.512,0,0,0.292
0.75,0.187,0.187,0,0,0,0,0.259,0.512,0.512,0,0,0.366
0.75,0.255,0.255,0,0,0,0,0.28,0.526,0.526,0,0,0.218
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.262
0.5,0.188,0.188,0,0,0,0,0.31,0.531,0.531,0,0,0.12
0.75,0.263,0.263,0,0,0,0,0.433,0.6,0.6,0,0,0.132
0.25,0.127,0.127,0,0,0,0,0.339,0.513,0.513,0,0,0.229
0.5,0.237,0.237,0,0,0,0,0.439,0.543,0.543,0,0,0.229
0.75,0.415,0.415,0,0,0,0,0.558,0.554,0.554,0,0,0.0655
1,0.674,0.674,0,0,0,0,0.639,0.559,0.559,0,0,0.0655
1,0.295,0.295,0,0,0,0,0.402,0.481,0.481,0,0,0.0982
1,0.0984,0.0984,0,0,0,0,0.309,0.461,0.461,0,0,0.0327
1,0.0674,0.0674,0,0,0,0,0.286,0.458,0.458,0,0,0.0655
1,0.0551,0.0551,0,0,0,0,0.279,0.451,0.451,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0147
1,0.0692,0.0692,0,0,0,0,0.277,0.451,0.451,0,0,0.131
1,0.177,0.177,0,0,0,0,0.328,0.462,0.462,0,0,0.378
1,0.218,0.218,0.467,0,0,0,0.347,0.493,0.493,0,0,0.189
1,0.299,0.299,0,0,0,0,0.301,0.517,0.517,0,0,0.0585
0.75,0.287,0.287,0.5,0,0,0,0.224,0.517,0.517,0,0,0.175
0.5,0.202,0.202,0.433,0,0.433,0,0.24,0.5,0.5,0,0,0.0655
0.5,0.194,0.194,0,0,1,0,0.245,0.506,0.506,0,0.273,0
0.5,0.188,0.188,0,0,0.85,0,0.24,0.512,0.512,0,0.0643,0.164
0.25,0.118,0.118,0,0,0,0.483,0.258,0.489,0.489,0,0,0.36
0.25,0.118,0.118,0,0,0,0.483,0.265,0.486,0.486,0,0.217,0
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0.639,0
0.5,0.188,0.188,0,0,0,0,0.31,0.531,0.531,0,0.47,0.164
0.5,0.192,0.192,0,0,0,0,0.374,0.555,0.555,0,0.697,0.0655
0.5,0.205,0.205,0,0,0,0,0.421,0.562,0.562,0,0.704,0.0655
0.75,0.331,0.331,0,0.467,0,0,0.53,0.582,0.582,0.376,0.498,0.463
0.75,0.293,0.293,0,0,0,0,0.458,0.524,0.524,0.51,0,0.131
1,0.517,0.517,0.233,0,0,0,0.544,0.535,0.535,0,0,0.0327
1,0.418,0.418,0,0,0,0,0.474,0.489,0.489,0,0,0
1,0.197,0.197,0,0,0,0,0.412,0.451,0.451,0,0,0.162
1,0.0674,0.0674,0,0,0,0,0.286,0.458,0.458,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0543
0.75,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0.301
0.75,0.299,0.299,0,0,0,0,0.301,0.517,0.517,0,0,0.14
0.5,0.208,0.208,0,0,0,0,0.235,0.5,0.5,0,0,0.227
0.5,0.202,0.202,0,0,0,0,0.24,0.5,0.5,0,0,0
0.25,0.122,0.122,0,0,0,0,0.251,0.486,0.486,0,0,0.164
0.25,0.119,0.119,0,0,0,0,0.249,0.489,0.489,0,0,0.0655
0.25,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
0.25,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.196
0.25,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.131
0.5,0.188,0.188,0.467,0,0,0,0.31,0.531,0.531,0,0,0
0.5,0.192,0.192,0,0,0,0,0.374,0.555,0.555,0,0,0
0.5,0.205,0.205,0,0.0333,0,0,0.421,0.562,0.562,0,0,0
0.5,0.237,0.237,0.25,0.667,0,0,0.439,0.543,0.543,0.552,0,0.0982
1,0.537,0.537,0.217,0.0333,0,0,0.658,0.583,0.583,0.136,0,0.36
1,0.674,0.674,0,0.667,0,0,0.639,0.559,0.559,0.559,0,0.146
1,0.541,0.541,0,0,0,0,0.547,0.497,0.497,0.119,0,0.408
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.113,0.113,0.233,0,0,0,0.293,0.464,0.464,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0119
0.75,0.132,0.132,0,0,0,0,0.272,0.482,0.482,0,0,0.0839
0.5,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.128
0.5,0.125,0.125,0,0,0,0,0.249,0.482,0.482,0,0,0.0327
0.25,0.122,0.122,0.25,0,0,0,0.251,0.486,0.486,0,0,0
0,0.049,0.049,0.217,0,0,0,0.258,0.465,0.465,0,0,0.229
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0982
0.75,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0,0,0.0327
0.75,0.187,0.187,0,0.0333,0,0,0.277,0.518,0.518,0,0,0
0.75,0.257,0.257,0.233,0.667,0,0,0.335,0.563,0.563,0.669,0,0
0.5,0.192,0.192,0,0,0,0,0.374,0.555,0.555,0.324,0,0
0.5,0.205,0.205,0,0.0333,0,0,0.421,0.562,0.562,0,0,0.171
0.75,0.331,0.331,0,0.9,0,0,0.53,0.582,0.582,0.732,0,0.164
0.75,0.415,0.415,0.5,0,0,0,0.558,0.554,0.554,0.573,0,0.0655
1,0.674,0.674,0.2,0,0,0,0.639,0.559,0.559,0.183,0,0.137
1,0.418,0.418,0,0,0,0,0.474,0.489,0.489,0,0,0.323
1,0.0984,0.0984,0,0,0,0,0.309,0.461,0.461,0,0,0.395
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.131
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.131
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0692,0.0692,0.467,0,0,0,0.277,0.451,0.451,0,0,0
1,0.113,0.113,0,0.0333,0.683,0,0.293,0.464,0.464,0,0,0
1,0.386,0.386,0,0.9,0.583,0,0.436,0.521,0.521,0.49,0.342,0.373
1,0.383,0.383,0.233,0,0,0.717,0.315,0.534,0.534,0.769,0.0922,0.0133
0.75,0.287,0.287,0,0,0.433,0,0.224,0.517,0.517,0.141,0.152,0.205
0.75,0.278,0.278,0,0,1,0,0.231,0.517,0.517,0,0.383,0.145
0.75,0.267,0.267,0.7,0,1,0,0.238,0.526,0.526,0,0.507,0.34
0.75,0.258,0.258,0,0,0.1,0.233,0.231,0.535,0.535,0,0.539,0.573
0.75,0.255,0.255,0,0,0,1,0.259,0.535,0.535,0,0.47,0.29
0.75,0.255,0.255,0,0.783,0,0.45,0.28,0.526,0.526,0.383,0.306,0.0327
0.75,0.255,0.255,0.5,0.15,0,0,0.287,0.545,0.545,0.571,0.0447,0.118
1,0.326,0.326,0.2,0,0,0,0.361,0.596,0.596,0.716,0,0.101
0.75,0.263,0.263,0.467,0,0,0,0.433,0.6,0.6,0.499,0,0.195
0.5,0.205,0.205,0,0,0,0,0.421,0.562,0.562,0.584,0,0.0915
0.75,0.331,0.331,0,0,0,0,0.53,0.582,0.582,0.458,0,0.0982
0.75,0.415,0.415,0,0,0,0,0.558,0.554,0.554,0,0,0.131
0.75,0.517,0.517,0,0,0,0,0.544,0.535,0.535,0,0,0.316
1,0.418,0.418,0,0,0,0,0.474,0.489,0.489,0,0,0.172
1,0.0984,0.0984,0,0,0,0,0.309,0.461,0.461,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0831
1,0.133,0.133,0,0,0,0,0.302,0.479,0.479,0,0,0.188
0.75,0.216,0.216,0.5,0,0,0,0.286,0.5,0.5,0,0,0.0498
0.5,0.128,0.128,0.433,0,0,0,0.247,0.482,0.482,0,0,0
0.5,0.125,0.125,0,0,0,0,0.249,0.482,0.482,0,0,0.0655
0.5,0.122,0.122,0,0,0,0,0.251,0.486,0.486,0,0,0.0655
0.5,0.119,0.119,0,0.533,0,0,0.249,0.489,0.489,0.119,0,0.0982
0.5,0.118,0.118,0,0.167,0,0,0.258,0.489,0.489,0.788,0,0.0655
0.5,0.186,0.186,0,0,0,0,0.272,0.506,0.506,0.244,0,0.0327
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0
0.25,0.118,0.118,0,0,0,0,0.284,0.498,0.498,0,0,0
0.25,0.12,0.12,0,0.0333,0,0,0.316,0.51,0.51,0,0,0.229
0.25,0.127,0.127,0,0.667,0,0,0.339,0.513,0.513,0.566,0,0.164
0.25,0.143,0.143,0.25,0,0,0,0.348,0.504,0.504,0.893,0,0.262
0.75,0.415,0.415,0.45,0,0,0,0.558,0.554,0.554,0.235,0,0.251
1,0.674,0.674,0,0,0,0,0.639,0.559,0.559,0,0,0.115
1,0.295,0.295,0,0,0,0,0.402,0.481,0.481,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.131
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0473
1,0.113,0.113,0,0,0,0,0.293,0.464,0.464,0,0,0.178
1,0.218,0.218,0,0,0,0,0.347,0.493,0.493,0,0,0.285
0.75,0.299,0.299,0.5,0,0,0,0.301,0.517,0.517,0,0,0.0759
0.5,0.208,0.208,0.683,0,0,0,0.235,0.5,0.5,0,0,0
0,0.049,0.049,0,0,0.183,0,0.258,0.465,0.465,0,0,0.0327
0.25,0.122,0.122,0,0,1,0,0.251,0.486,0.486,0,0.282,0
0.25,0.119,0.119,0,0,0.0833,0.25,0.249,0.489,0.489,0,0.218,0.262
0.25,0.118,0.118,0,0,0,0.717,0.258,0.489,0.489,0,0.426,0
0.75,0.255,0.255,0,0,0,0,0.28,0.526,0.526,0,0,0
0.5,0.187,0.187,0,0,0,0,0.277,0.518,0.518,0,0,0.194
0.5,0.188,0.188,0,0,0.25,0,0.31,0.531,0.531,0,0,0.687
0.75,0.263,0.263,0,0,0,0.517,0.433,0.6,0.6,0,0.524,0.0655
1,0.361,0.361,0.7,0,0,1,0.584,0.658,0.658,0,0.556,0.164
1,0.331,0.331,0.5,0,0,0.417,0.53,0.582,0.582,0,0.44,0.167
1,0.415,0.415,0.2,0.467,0,0,0.558,0.554,0.554,0.168,0.475,0.456
1,0.674,0.674,0,0,0,0,0.639,0.559,0.559,0.488,0,0.646
1,0.172,0.172,0,0,0,0,0.33,0.473,0.473,0,0,0
1,0.0984,0.0984,0,0,0,0,0.309,0.461,0.461,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.131
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.269,0.448,0.448,0,0,0.0727
1,0.0689,0.0689,0,0,0,0,0.276,0.451,0.451,0,0,0
1,0.112,0.112,0.233,0,0,0,0.292,0.463,0.463,0,0,0.18
1,0.299,0.299,0,0,0,0,0.389,0.505,0.505,0,0,0.624
1,0.295,0.295,0,0,0,0,0.299,0.514,0.514,0,0,0.215
0.5,0.204,0.204,0,0,0,0,0.235,0.498,0.498,0,0,0.354
0.5,0.198,0.198,0,0,0,0,0.239,0.498,0.498,0,0,0.0327
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0
0.25,0.117,0.117,0,0,0,0,0.248,0.488,0.488,0,0,0.0655
0.25,0.116,0.116,0,0,0,0,0.258,0.488,0.488,0,0,0.0655
0.25,0.116,0.116,0,0,0,0,0.265,0.485,0.485,0,0,0.0655
0,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.25,0.116,0.116,0,0,0,0,0.283,0.497,0.497,0,0,0
0.75,0.258,0.258,0,0,0,0,0.43,0.597,0.597,0,0,0.0982
0.5,0.202,0.202,0,0.283,0,0,0.419,0.559,0.559,0,0,0.0655
0.75,0.327,0.327,0,0.4,0,0,0.527,0.578,0.578,0.664,0,0.0327
1,0.532,0.532,0.233,0,0,0,0.653,0.579,0.579,0.119,0,0.131
1,0.513,0.513,0,0,0,0,0.54,0.532,0.532,0,0,0.131
1,0.415,0.415,0,0,0,0,0.471,0.486,0.486,0,0,0
0.75,0.0984,0.0984,0,0,0,0,0.308,0.46,0.46,0,0,0.196
1,0.0674,0.0674,0,0,0,0,0.285,0.457,0.457,0,0,0.0982
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0689,0.0689,0.467,0,0.25,0.0167,0.276,0.451,0.451,0,0.145,0
0.75,0.175,0.175,0,0,0,0.9,0.327,0.461,0.461,0,0.113,0.0829
0.75,0.215,0.215,1,0,0,0,0.345,0.491,0.491,0,0,0
0.25,0.049,0.049,1,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.126,0.126,1,0,0,0,0.246,0.481,0.481,0,0,0.327
0.5,0.198,0.198,1,0,0,0,0.239,0.498,0.498,0,0,0.542
0.5,0.19,0.19,0.217,0,0,0,0.244,0.504,0.504,0,0,0.273
0.25,0.117,0.117,0,0,0,0,0.248,0.488,0.488,0,0,0.217
0.5,0.183,0.183,0.5,0,0,0,0.258,0.51,0.51,0,0,0.0327
0.5,0.116,0.116,0.2,0,0,0,0.265,0.485,0.485,0,0,0.0655
0.25,0.116,0.116,0,0,0,0,0.267,0.491,0.491,0,0,0.229
0.25,0.116,0.116,0,0,0,0,0.283,0.497,0.497,0,0,0.0327
0.25,0.119,0.119,0,0,0,0,0.315,0.509,0.509,0,0,0.153
0.25,0.125,0.125,0,0.683,0,0,0.338,0.512,0.512,0.412,0,0.281
0.5,0.234,0.234,0,0.45,0,0,0.437,0.541,0.541,0.553,0,0.0787
0.75,0.411,0.411,0,0,0,0,0.554,0.551,0.551,0.362,0,0.129
0.75,0.513,0.513,0,0,0,0,0.54,0.532,0.532,0,0,0.167
0.75,0.415,0.415,0,0,0,0,0.471,0.486,0.486,0,0,0
0.75,0.0984,0.0984,0,0,0,0,0.308,0.46,0.46,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.269,0.448,0.448,0,0,0
1,0.0689,0.0689,0,0,0,0,0.276,0.451,0.451,0,0,0.0789
1,0.175,0.175,0,0.533,0.183,0,0.327,0.461,0.461,0.136,0,0.154
1,0.299,0.299,0.233,0.15,0.85,0,0.389,0.505,0.505,0.479,0.365,0.11
1,0.377,0.377,0,0,0,0.483,0.313,0.53,0.53,0,0.186,0.262
0.5,0.204,0.204,0,0,0,0.9,0.235,0.498,0.498,0,0,0
0.25,0.124,0.124,0,0,0,0,0.248,0.481,0.481,0,0,0.0327
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0,0.229
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0,0.164
0.5,0.183,0.183,0,0,0,0,0.258,0.51,0.51,0,0,0.0327
0.5,0.183,0.183,0,0,0.933,0,0.271,0.504,0.504,0,0.0321,0
0.5,0.183,0.183,0,0,1,0,0.276,0.516,0.516,0,0.669,0.0327
0.5,0.184,0.184,0,0,0.683,0,0.308,0.528,0.528,0,0.342,0.0655
0.75,0.188,0.188,0,0,0,0.65,0.373,0.553,0.553,0,0.321,0
0.5,0.125,0.125,0,0,0,0.267,0.338,0.512,0.512,0,0.587,0.164
0.5,0.142,0.142,0,0.0333,0,0,0.347,0.503,0.503,0,0.407,0.0655
0.75,0.29,0.29,0.5,0.65,0,0,0.455,0.522,0.522,0.461,0.101,0.131
1,0.513,0.513,0.2,0,0,0,0.54,0.532,0.532,0.548,0,0.262
1,0.415,0.415,0,0,0,0,0.471,0.486,0.486,0.197,0,0.196
1,0.0984,0.0984,0,0,0,0,0.308,0.46,0.46,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0142
1,0.0496,0.0496,0,0,0,0,0.281,0.43,0.43,0,0,0.256
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
0.75,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0943
0.75,0.132,0.132,0,0,0,0,0.301,0.478,0.478,0,0,0.175
0.75,0.213,0.213,0,0,0,0,0.285,0.498,0.498,0,0,0
0.5,0.126,0.126,0,0,0,0,0.246,0.481,0.481,0,0,0
0.5,0.198,0.198,0,0,0,0,0.239,0.498,0.498,0,0,0
0.25,0.12,0.12,0,0,0,0,0.251,0.485,0.485,0,0,0.0982
0.25,0.117,0.117,0,0,0,0,0.248,0.488,0.488,0,0,0.131
0.25,0.116,0.116,0,0,0,0,0.258,0.488,0.488,0,0,0.229
0.5,0.116,0.116,0,0,0,0,0.265,0.485,0.485,0,0,0.129
0.5,0.183,0.183,0,0,0,0,0.276,0.516,0.516,0,0,0.503
0.5,0.184,0.184,0,0,0,0,0.308,0.528,0.528,0,0,0.131
0.75,0.258,0.258,0.7,0,0,0,0.43,0.597,0.597,0,0,0.0982
0.75,0.278,0.278,0,0,0,0,0.499,0.606,0.606,0,0,0.426
0.5,0.234,0.234,0,0,0,0,0.437,0.541,0.541,0,0,0.0655
0.75,0.411,0.411,0,0,0,0,0.554,0.551,0.551,0,0,0
0.75,0.513,0.513,0,0,0,0,0.54,0.532,0.532,0,0,0.118
1,0.415,0.415,0,0,0,0,0.471,0.486,0.486,0,0,0.0704
1,0.148,0.148,0,0,0,0,0.359,0.454,0.454,0,0,0
1,0.0857,0.0857,0,0,0,0,0.313,0.448,0.448,0,0,0
1,0.0551,0.0551,0,0,0,0,0.278,0.451,0.451,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0655
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0327
1,0.0689,0.0689,0,0,0,0,0.276,0.451,0.451,0,0,0.0135
1,0.175,0.175,0,0,0,0,0.327,0.461,0.461,0,0,0.281
0.75,0.132,0.132,0,0,0,0,0.301,0.478,0.478,0,0,0.301
0.75,0.213,0.213,0,0,0.25,0,0.285,0.498,0.498,0,0,0.408
0.5,0.126,0.126,0.7,0,0,0.517,0.246,0.481,0.481,0,0.443,0.0982
0.5,0.124,0.124,0,0,0,0.4,0.248,0.481,0.481,0,0.746,0.229
0.5,0.19,0.19,0,0,0,0,0.244,0.504,0.504,0,0.472,0.229
0.5,0.185,0.185,0,0,0,0,0.239,0.51,0.51,0,0.496,0.0327
0.75,0.25,0.25,0,0,0,0,0.258,0.532,0.532,0,0.273,0.196
0.75,0.25,0.25,0,0,0,0,0.278,0.523,0.523,0,0.393,0
0.75,0.25,0.25,0,0,0,0,0.285,0.541,0.541,0,0.184,0
0.25,0.116,0.116,0,0.283,0.433,0,0.283,0.497,0.497,0,0.73,0.0655
0.25,0.119,0.119,0,0.633,0.867,0,0.315,0.509,0.509,0.591,0.526,0
0.25,0.125,0.125,0,0,0,0.467,0.338,0.512,0.512,0,0.57,0
0.5,0.234,0.234,0.25,0,0,0.683,0.437,0.541,0.541,0,0.418,0.262
0.75,0.411,0.411,0.45,0.533,0,0,0.554,0.551,0.551,0.163,0.408,0.0982
1,0.668,0.668,0,0.15,0,0,0.635,0.555,0.555,0.588,0.0405,0.0275
1,0.537,0.537,0,0,0,0,0.543,0.493,0.493,0,0,0.312
1,0.148,0.148,0,0,0,0,0.359,0.454,0.454,0,0,0.174
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.0841
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.049,0.049,0,0,0,0,0.258,0.465,0.465,0,0,0.22
0.75,0.132,0.132,0,0,0,0,0.301,0.478,0.478,0,0,0.175
0.75,0.295,0.295,0,0,0,0,0.299,0.514,0.514,0,0,0.0926
0.75,0.281,0.281,0,0,0,0,0.223,0.514,0.514,0,0,0.26
0.75,0.273,0.273,0,0,0,0,0.23,0.514,0.514,0,0,0.164
0.75,0.261,0.261,0,0,0,0,0.237,0.523,0.523,0,0,0.24
0.75,0.252,0.252,0.233,0,0,0,0.23,0.532,0.532,0,0,0.36
0.75,0.25,0.25,0,0,0,0,0.258,0.532,0.532,0,0,0.0327
0.5,0.183,0.183,0,0,0,0,0.271,0.504,0.504,0,0,0.229
0.5,0.183,0.183,0,0,0,0,0.276,0.516,0.516,0,0,0.283
0.5,0.184,0.184,0,0,0,0,0.308,0.528,0.528,0,0,0.0327
0.5,0.188,0.188,0,0.283,0,0,0.373,0.553,0.553,0,0,0.0982
0.75,0.278,0.278,0.467,0.4,0,0,0.499,0.606,0.606,0.53,0,0.362
1,0.419,0.419,0,0,0,0,0.616,0.616,0.616,0,0,0.0906
1,0.532,0.532,0,0.533,0.183,0,0.653,0.579,0.579,0.181,0,0.0982
0.75,0.513,0.513,0.25,0.15,0.85,0,0.54,0.532,0.532,0.698,0.122,0.164
1,0.537,0.537,0.45,0,0,0.483,0.543,0.493,0.493,0,0.491,0.0655
1,0.197,0.197,0,0,0,0.667,0.409,0.449,0.449,0,0.222,0
1,0.0674,0.0674,0,0,0,0,0.285,0.457,0.457,0,0,0
