occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.189,0.189,0,0,0,0,0.367,0.507,0.507,0,0,0.12
1,0.233,0.233,0,0,0,0,0.389,0.544,0.544,0,0,0.106
1,0.426,0.426,0,0,0,0,0.377,0.638,0.638,0,0,0.369
1,0.422,0.422,0,0,0,0,0.255,0.638,0.638,0,0,0.147
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0,0,0.12
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0.0802
0.5,0.215,0.215,0,0.483,0,0,0.262,0.567,0.567,0.229,0,0.0401
1,0.377,0.377,0,0.5,0,0,0.31,0.668,0.668,0.386,0,0.296
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0,0.155
1,0.377,0.377,0,0,0,0,0.355,0.683,0.683,0,0,0
0.5,0.215,0.215,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0.12
1,0.442,0.442,0.233,0,0,0,0.698,0.787,0.787,0,0,0
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.0401
1,0.378,0.378,0,0,0,0,0.522,0.582,0.582,0,0,0.0401
1,0.448,0.448,0,0,0,0,0.511,0.567,0.567,0,0,0.0401
1,0.328,0.328,0,0,0,0,0.456,0.53,0.53,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.422,0.422,0.783,0,0,0,0.255,0.638,0.638,0,0,0
1,0.41,0.41,0.383,0,0,0,0.266,0.638,0.638,0,0,0
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0
0.5,0.215,0.215,0,0.983,0,0,0.262,0.567,0.567,0.735,0,0.0401
1,0.377,0.377,0,0,0,0,0.31,0.668,0.668,0.159,0,0.0802
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0,0
0.5,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.201
1,0.38,0.38,0,0,0,0,0.432,0.713,0.713,0,0,0.12
1,0.395,0.395,0,0,0,0,0.587,0.772,0.772,0,0,0.0802
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.321
1,0.448,0.448,0,0,0,0,0.511,0.567,0.567,0,0,0.12
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.189,0.189,0,0,0,0,0.367,0.507,0.507,0,0,0
1,0.233,0.233,0,0,0,0,0.389,0.544,0.544,0,0,0
1,0.238,0.238,0,0,0,0,0.317,0.552,0.552,0,0,0.277
0.5,0.236,0.236,0,0,0,0,0.256,0.552,0.552,0,0,0.122
0.5,0.23,0.23,0,0,0,0,0.262,0.552,0.552,0,0,0.398
0.5,0.221,0.221,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.215,0.215,0,0,0,0,0.262,0.567,0.567,0,0,0.0401
1,0.377,0.377,0,0.483,0,0,0.31,0.668,0.668,0.476,0,0.12
1,0.377,0.377,0,0.5,0,0,0.344,0.653,0.653,0.306,0,0
1,0.377,0.377,0,0,0,0,0.355,0.683,0.683,0,0,0.0401
1,0.38,0.38,0,0,0,0,0.432,0.713,0.713,0,0,0.12
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0.261
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.516
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.232
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0.0802
1,0.606,0.606,0,0,0,0,0.654,0.594,0.594,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0654
1,0.189,0.189,0,0,0,0,0.367,0.507,0.507,0,0,0.113
1,0.416,0.416,0,0,0,0,0.521,0.623,0.623,0,0,0.202
1,0.426,0.426,0.233,0,0,0,0.377,0.638,0.638,0,0,0
1,0.422,0.422,0,0,0,0,0.255,0.638,0.638,0,0,0.0401
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0,0,0.241
1,0.393,0.393,0,0,0.25,0,0.277,0.653,0.653,0,0.0894,0.16
1,0.381,0.381,0,0,0,0.8,0.266,0.668,0.668,0,0.452,0.12
1,0.377,0.377,0,0,0,0.433,0.31,0.668,0.668,0,0.857,0.168
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0.577,0.0155
0.5,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.237
1,0.38,0.38,0.233,0,0,0,0.432,0.713,0.713,0,0,0.0802
1,0.395,0.395,0,0,0,0,0.587,0.772,0.772,0,0,0
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.0401
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.201
1,0.448,0.448,0,0,0,0,0.511,0.567,0.567,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.051,0.051,0,0,0,0,0.312,0.47,0.47,0,0,0
1,0.0946,0.0946,0,0,0,0,0.328,0.478,0.478,0,0,0
1,0.189,0.189,0,0,0,0,0.367,0.507,0.507,0,0,0
0.5,0.233,0.233,0,0,0,0,0.389,0.544,0.544,0,0,0
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0.5,0.236,0.236,0,0,0,0,0.256,0.552,0.552,0,0,0.0802
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0,0,0
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0.0802
1,0.381,0.381,0,0,0,0,0.266,0.668,0.668,0,0,0.0802
1,0.377,0.377,0,0,0,0,0.31,0.668,0.668,0,0,0
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0,0.0802
1,0.377,0.377,0,0,0,0,0.355,0.683,0.683,0,0,0
1,0.38,0.38,0,0,0.733,0,0.432,0.713,0.713,0,0,0.0401
1,0.395,0.395,0,0,0.0333,0.0333,0.587,0.772,0.772,0,0.0864,0
0.5,0.246,0.246,0,0,0,0.7,0.478,0.626,0.626,0,0,0.12
0.5,0.299,0.299,0,0,0,0,0.5,0.604,0.604,0,0,0.0401
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.0401
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0.271
1,0.606,0.606,0,0,0,0,0.654,0.594,0.594,0,0,0.201
1,0.149,0.149,0,0,0,0,0.406,0.5,0.5,0,0,0.103
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0144
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.22
1,0.238,0.238,0,0,0,0,0.317,0.552,0.552,0,0,0.144
0.5,0.236,0.236,0,0,0,0,0.256,0.552,0.552,0,0,0
0.5,0.23,0.23,0,0.317,0,0,0.262,0.552,0.552,0.208,0,0
0.5,0.221,0.221,0.233,0.167,0,0,0.267,0.559,0.559,0.525,0,0.0802
0.5,0.215,0.215,0,0,0,0,0.262,0.567,0.567,0,0,0.0802
0.5,0.213,0.213,0,0,0,0,0.284,0.567,0.567,0,0,0.0802
0.5,0.213,0.213,0,0,0,0,0.301,0.559,0.559,0,0,0
0.5,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.281
0.5,0.215,0.215,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0.0802
0.5,0.246,0.246,0,0,0,0,0.478,0.626,0.626,0,0,0.0401
1,0.299,0.299,0,0,0,0,0.5,0.604,0.604,0,0,0.137
1,0.378,0.378,0,0,0,0,0.522,0.582,0.582,0,0,0.303
1,0.448,0.448,0,0,0,0,0.511,0.567,0.567,0,0,0.149
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.189,0.189,0.117,0,0,0,0.367,0.507,0.507,0,0,0
1,0.233,0.233,0.35,0,0,0,0.389,0.544,0.544,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.241
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.16
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.222,0.222,0.617,0,0,0,0.423,0.619,0.619,0,0,0.0802
0.5,0.0493,0.0493,0.45,0,0,0,0.258,0.465,0.465,0,0,0
1,0.299,0.299,1,0,0,0,0.5,0.604,0.604,0,0,0
1,0.378,0.378,1,0,0,0,0.522,0.582,0.582,0,0,0.0557
1,0.448,0.448,1,0,0,0,0.511,0.567,0.567,0,0,0.205
1,0.328,0.328,0.633,0,0,0,0.456,0.53,0.53,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.416,0.416,0,0,0,0,0.521,0.623,0.623,0,0,0
1,0.426,0.426,0,0,0,0,0.377,0.638,0.638,0,0,0.421
1,0.422,0.422,0,0,0,0,0.255,0.638,0.638,0,0,0.0801
1,0.41,0.41,0,0,0.25,0,0.266,0.638,0.638,0,0.073,0
1,0.393,0.393,0,0,0,0.8,0.277,0.653,0.653,0,0.306,0
1,0.381,0.381,0,0.733,0,0.933,0.266,0.668,0.668,0.53,0,0.0401
1,0.377,0.377,0,0,0,0,0.31,0.668,0.668,0,0,0.201
0.5,0.213,0.213,0,0,0,0,0.301,0.559,0.559,0,0,0.281
0.5,0.213,0.213,0.233,0,0,0,0.306,0.574,0.574,0,0,0.0802
0.5,0.215,0.215,0,0,0,0,0.345,0.589,0.589,0,0,0
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0.0802
0.5,0.246,0.246,0,0,0,0,0.478,0.626,0.626,0,0,0.281
0.5,0.299,0.299,0,0.233,0,0,0.5,0.604,0.604,0.112,0,0
0.5,0.378,0.378,0,1,0,0,0.522,0.582,0.582,0.653,0,0.16
0.5,0.448,0.448,0,0,0.733,0,0.511,0.567,0.567,0.575,0,0.0401
0.5,0.328,0.328,0,0,0.0333,0.0333,0.456,0.53,0.53,0.254,0.373,0
1,0.149,0.149,0,0,0,0.7,0.406,0.5,0.5,0,0.76,0
1,0.0863,0.0863,0,0,0,0,0.35,0.492,0.492,0,0.377,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.238,0.238,0,0,0,0,0.317,0.552,0.552,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.23,0.23,0,0,0,0,0.262,0.552,0.552,0,0,0
1,0.221,0.221,0,0,0,0,0.267,0.559,0.559,0,0,0.0401
1,0.215,0.215,0,0,0,0,0.262,0.567,0.567,0,0,0
1,0.213,0.213,0,0,0,0,0.284,0.567,0.567,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.16
1,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0
1,0.38,0.38,0,0,0,0,0.432,0.713,0.713,0,0,0.16
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0.219
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0.183
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.217
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.12
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.606,0.606,0,0,0,0,0.654,0.594,0.594,0,0,0.0802
1,0.248,0.248,0,0,0,0,0.554,0.534,0.534,0,0,0.241
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0901
1,0.233,0.233,0,0,0,0,0.389,0.544,0.544,0,0,0.133
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.236,0.236,0,0,0,0,0.256,0.552,0.552,0,0,0
1,0.23,0.23,0,0,0,0,0.262,0.552,0.552,0,0,0.0401
1,0.221,0.221,0,0,0,0,0.267,0.559,0.559,0,0,0.16
1,0.215,0.215,0.0333,0,0,0,0.262,0.567,0.567,0,0,0.0401
1,0.213,0.213,1,0,0,0,0.284,0.567,0.567,0,0,0
1,0.213,0.213,0.133,0,0,0,0.301,0.559,0.559,0,0,0.0401
1,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.0802
1,0.38,0.38,0,0,0,0,0.432,0.713,0.713,0,0,0.0802
1,0.395,0.395,0,0,0,0,0.587,0.772,0.772,0,0,0.0401
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0.241
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.201
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.328,0.328,0,0,0,0,0.456,0.53,0.53,0,0,0.201
1,0.149,0.149,0,0,0,0,0.406,0.5,0.5,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.329,0.329,0,0,0,0,0.477,0.549,0.549,0,0,0
1,0.416,0.416,0,0,0,0,0.521,0.623,0.623,0,0,0
1,0.426,0.426,0,0,0,0,0.377,0.638,0.638,0,0,0
1,0.422,0.422,0,0,0,0,0.255,0.638,0.638,0,0,0
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0,0,0.422
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0.106
1,0.381,0.381,0.783,0,0,0,0.266,0.668,0.668,0,0,0.24
1,0.377,0.377,0.15,0,0,0,0.31,0.668,0.668,0,0,0.427
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0,0
0.5,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0
0.5,0.215,0.215,0,0,0,0,0.345,0.589,0.589,0,0,0.12
0.5,0.222,0.222,0,0,0,0,0.423,0.619,0.619,0,0,0.12
1,0.442,0.442,0,0,0,0,0.698,0.787,0.787,0,0,0.227
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.12
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.0401
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0
1,0.606,0.606,0,0,0,0,0.654,0.594,0.594,0,0,0.0802
0.5,0.149,0.149,0,0,0,0,0.406,0.5,0.5,0,0,0.0401
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.104
1,0.0493,0.0493,0,0,0,0,0.334,0.47,0.47,0,0,0.392
1,0.0493,0.0493,0,0,0,0,0.328,0.463,0.463,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.113
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.16
1,0.238,0.238,0,0,0,0,0.317,0.552,0.552,0,0,0.0886
1,0.422,0.422,0.233,0.483,0,0,0.255,0.638,0.638,0.341,0,0
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0.371,0,0
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0.16
1,0.381,0.381,0,0,0,0,0.266,0.668,0.668,0,0,0.0802
1,0.377,0.377,0,0,0,0,0.31,0.668,0.668,0,0,0.0802
1,0.377,0.377,0,0,0,0,0.344,0.653,0.653,0,0,0.0802
1,0.377,0.377,0,0,0,0,0.355,0.683,0.683,0,0,0
1,0.38,0.38,0,0,0,0,0.432,0.713,0.713,0,0,0
1,0.395,0.395,0.533,0,0,0,0.587,0.772,0.772,0,0,0
1,0.442,0.442,0.4,0,0,0,0.698,0.787,0.787,0,0,0.308
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.212
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.453
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0.447
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0863,0.0863,0,0,0,0,0.35,0.492,0.492,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.244
1,0.233,0.233,0,0,0,0,0.389,0.544,0.544,0,0,0.241
1,0.426,0.426,0,0,0,0,0.377,0.638,0.638,0,0,0.205
0.5,0.236,0.236,0,0,0,0,0.256,0.552,0.552,0,0,0.394
0.5,0.23,0.23,0,0,0,0,0.262,0.552,0.552,0,0,0
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.481
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
0.5,0.222,0.222,0,0.483,0,0,0.423,0.619,0.619,0.532,0,0.014
0.5,0.246,0.246,0.233,0,0,0,0.478,0.626,0.626,0.282,0,0.117
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.268
1,0.707,0.707,0,0,0,0,0.787,0.698,0.698,0,0,0.172
1,0.847,0.847,0,0,0,0,0.765,0.668,0.668,0,0,0.364
1,0.328,0.328,0,0,0,0,0.456,0.53,0.53,0,0,0.228
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.121
1,0.189,0.189,0,0,0,0,0.367,0.507,0.507,0,0,0.0903
0.5,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.117
1,0.238,0.238,0.367,0,0,0,0.317,0.552,0.552,0,0,0.141
1,0.422,0.422,0.567,0,0,0,0.255,0.638,0.638,0,0,0
1,0.41,0.41,0.467,0,0,0,0.266,0.638,0.638,0,0,0.12
0.5,0.221,0.221,0,0,0,0,0.267,0.559,0.559,0,0,0
0.5,0.215,0.215,0,0,0,0,0.262,0.567,0.567,0,0,0.12
0.5,0.213,0.213,0,0,0,0,0.284,0.567,0.567,0,0,0.0401
0.5,0.213,0.213,0,0,0,0,0.301,0.559,0.559,0,0,0
0.5,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.16
0.5,0.215,0.215,0.867,0,0,0,0.345,0.589,0.589,0,0,0.281
0.5,0.222,0.222,0.0667,0,0,0,0.423,0.619,0.619,0,0,0
0.5,0.246,0.246,0,0,0,0,0.478,0.626,0.626,0,0,0.109
1,0.548,0.548,0,0,0.317,0,0.742,0.742,0.742,0,0,0.0972
1,0.707,0.707,0,0,0.2,0,0.787,0.698,0.698,0,0.228,0.49
1,0.847,0.847,0,0,0,0.733,0.765,0.668,0.668,0,0.31,0.143
1,0.606,0.606,0,0,0,0,0.654,0.594,0.594,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0401
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.233,0.233,0.233,0,0,0,0.389,0.544,0.544,0,0,0
1,0.426,0.426,0,0,0,0,0.377,0.638,0.638,0,0,0
1,0.422,0.422,0,0,0,0,0.255,0.638,0.638,0,0,0
1,0.41,0.41,0,0,0,0,0.266,0.638,0.638,0,0,0
1,0.393,0.393,0,0,0,0,0.277,0.653,0.653,0,0,0.16
1,0.215,0.215,0,0,0,0,0.262,0.567,0.567,0,0,0.12
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.12
1,0.213,0.213,0,0,0,0,0.301,0.559,0.559,0,0,0.12
1,0.213,0.213,0,0,0,0,0.306,0.574,0.574,0,0,0.201
1,0.215,0.215,0,0,0,0,0.345,0.589,0.589,0,0,0
1,0.222,0.222,0.0333,0,0,0,0.423,0.619,0.619,0,0,0.209
1,0.442,0.442,0.667,0,0,0,0.698,0.787,0.787,0,0,0.0802
1,0.548,0.548,0,0,0,0,0.742,0.742,0.742,0,0,0.0802
1,0.707,0.707,0.233,0,0,0,0.787,0.698,0.698,0,0,0.0401
1,0.448,0.448,0,0,0,0,0.511,0.567,0.567,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.0802
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0.201
1,0.0493,0.0493,0,0,0,0,0.258,0.465,0.465,0,0,0
