Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-07-09T01:00:00,2007-07-09T02:00:00,2007-07-09T07:00:00Z,5.287,1.549,0.0,0.0,1.141,0.0,0.0,0.059,0.002,0.024,0.0,0.051,0.0,0.0,0.0,0.005,0.267,0.0,1.53338,1.53338,1.53338,1.53338,0.0,0.0,1.12928,0.0,0.0,0.05852,0.0021,0.02395,0.0,0.05024,0.0,0.0,0.0,0.00527,0.26402,0.0,0.0,0.424,0.163,0.0,10.702,0.234,0.117,0.0,0.0,79.863,82.928,87.347,72.5,72.5,72.5,117.572,0.0,0.0,78.98,71.975,72.0,17.224,0.0,0.0
2007-07-09T02:00:00,2007-07-09T03:00:00,2007-07-09T08:00:00Z,4.98,1.459,0.0,0.0,1.052,0.0,0.0,0.059,0.002,0.024,0.0,0.049,0.0,0.0,0.0,0.005,0.267,0.0,1.41886,1.41886,1.41886,1.41886,0.0,0.0,1.02313,0.0,0.0,0.05749,0.00206,0.02353,0.0,0.04809,0.0,0.0,0.0,0.00518,0.25937,0.0,0.0,0.0,0.0,0.0,9.741,0.0,0.116,0.0,0.0,78.981,82.72,86.465,72.5,72.5,72.5,117.574,0.0,0.0,78.98,71.975,72.0,17.224,0.0,0.0
2007-07-09T03:00:00,2007-07-09T04:00:00,2007-07-09T09:00:00Z,4.628,1.356,0.0,0.0,0.951,0.0,0.0,0.059,0.002,0.024,0.0,0.048,0.0,0.0,0.0,0.005,0.267,0.0,1.33046,1.33046,1.33046,1.33046,0.0,0.0,0.93251,0.0,0.0,0.058,0.00208,0.02374,0.0,0.04724,0.0,0.0,0.0,0.00523,0.26166,0.0,0.0,0.0,0.0,0.0,8.786,0.0,0.115,0.0,0.0,78.043,82.306,85.646,72.5,72.5,72.5,107.534,0.0,0.0,78.08,70.885,71.0,16.106,0.0,0.0
2007-07-09T04:00:00,2007-07-09T05:00:00,2007-07-09T10:00:00Z,4.321,1.266,0.0,0.0,0.862,0.0,0.0,0.059,0.002,0.024,0.0,0.047,0.0,0.0,0.0,0.005,0.267,0.0,1.27259,1.27259,1.27259,1.27259,0.0,0.0,0.8662,0.0,0.0,0.05942,0.00213,0.02432,0.0,0.04709,0.0,0.0,0.0,0.00535,0.26807,0.0,0.0,0.0,0.0,0.0,7.993,0.0,0.115,0.0,0.0,76.974,81.738,84.807,72.5,72.5,72.5,113.011,0.0,0.0,77.0,70.686,74.0,17.224,0.0,0.0
2007-07-09T05:00:00,2007-07-09T06:00:00,2007-07-09T11:00:00Z,1.995,0.585,0.0,0.0,0.185,0.0,0.0,0.059,0.002,0.019,0.0,0.047,0.0,0.0,0.0,0.005,0.267,0.0,0.61463,0.61463,0.61463,0.61463,0.0,0.0,0.19449,0.0,0.0,0.06216,0.00223,0.02046,0.0,0.04926,0.0,0.0,0.0,0.0056,0.28043,0.0,0.0,0.0,0.0,0.0,1.746,0.0,0.114,0.0,0.0,76.145,81.227,84.066,74.931,75.0,75.0,110.684,0.0,0.0,75.92,70.201,76.0,17.224,0.0,0.0
2007-07-09T06:00:00,2007-07-09T07:00:00,2007-07-09T12:00:00Z,4.006,1.174,0.0,0.0,0.37,0.0,0.403,0.059,0.002,0.018,0.0,0.049,0.0,0.0,0.0,0.005,0.267,0.0,1.16513,1.16513,1.16513,1.16513,0.0,0.0,0.3667,0.0,0.40028,0.05868,0.00211,0.01827,0.0,0.04909,0.0,0.0,0.0,0.00529,0.26472,0.0,0.0,0.867,0.333,0.0,3.365,0.478,0.11,0.0,0.0,75.685,80.899,83.48,74.995,75.0,75.0,101.947,0.0,0.0,75.38,70.45,79.0,16.777,2.536,5.706
2007-07-09T07:00:00,2007-07-09T08:00:00,2007-07-09T13:00:00Z,4.828,1.415,0.0,0.0,0.451,0.0,0.0,0.26,0.009,0.018,0.03,0.052,0.0,0.0,0.306,0.007,0.282,0.0,1.10577,1.10577,1.10577,1.10577,0.0,0.0,0.3521,0.0,0.0,0.20341,0.0073,0.01398,0.02345,0.0407,0.0,0.0,0.23912,0.00557,0.22015,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.112,0.0,0.0,77.365,81.213,83.376,75.0,75.0,75.0,49.534,99.99,0.0,77.0,71.461,77.0,16.106,26.945,50.403
2007-07-09T08:00:00,2007-07-09T09:00:00,2007-07-09T14:00:00Z,7.759,2.274,0.0,0.0,0.691,0.0,0.0,0.257,0.009,0.017,0.0,0.053,0.0,0.0,0.955,0.006,0.286,0.0,1.51348,1.51348,1.51348,1.51348,0.0,0.0,0.45998,0.0,0.0,0.17084,0.00613,0.01155,0.0,0.03552,0.0,0.0,0.63538,0.00392,0.19016,0.0,0.0,0.0,0.0,0.0,6.027,0.0,0.112,0.0,0.0,81.267,82.093,83.866,75.0,75.0,75.0,141.604,0.0,0.0,80.06,72.691,71.0,20.804,32.334,182.274
2007-07-09T09:00:00,2007-07-09T10:00:00,2007-07-09T15:00:00Z,4.796,1.406,0.0,0.0,0.762,0.0,0.0,0.246,0.009,0.015,0.03,0.053,0.0,0.0,0.0,0.005,0.286,0.0,0.92989,0.92989,0.92989,0.92989,0.0,0.0,0.50424,0.0,0.0,0.16268,0.00584,0.00975,0.01985,0.03531,0.0,0.0,0.0,0.00321,0.18903,0.0,0.0,0.0,0.0,0.0,6.452,0.0,0.111,0.0,0.0,86.25,82.842,84.777,75.0,75.0,75.0,86.136,99.99,0.0,82.04,73.928,69.0,20.804,28.847,236.481
2007-07-09T10:00:00,2007-07-09T11:00:00,2007-07-09T16:00:00Z,5.06,1.483,0.0,0.0,0.881,0.0,0.0,0.239,0.009,0.012,0.0,0.052,0.0,0.0,0.0,0.005,0.286,0.0,0.99751,0.99751,0.99751,0.99751,0.0,0.0,0.5929,0.0,0.0,0.16054,0.00576,0.00778,0.0,0.03502,0.0,0.0,0.0,0.00332,0.19218,0.0,0.0,0.427,0.164,0.0,7.169,0.234,0.11,0.0,0.0,91.922,83.853,86.039,75.0,75.0,75.0,143.059,0.0,0.0,84.92,74.721,63.0,19.685,38.674,244.406
2007-07-09T11:00:00,2007-07-09T12:00:00,2007-07-09T17:00:00Z,7.524,2.205,0.0,0.0,1.025,0.0,0.403,0.23,0.008,0.008,0.0,0.052,0.184,0.0,0.0,0.005,0.289,0.0,1.55023,1.55023,1.55023,1.55023,0.0,0.0,0.72062,0.0,0.28352,0.1619,0.00581,0.00555,0.0,0.03661,0.12939,0.0,0.0,0.00354,0.20329,0.0,0.0,0.859,0.33,0.0,8.132,0.468,0.109,0.0,0.0,97.041,84.613,87.964,75.0,75.0,75.0,138.786,0.0,0.0,87.08,75.99,61.0,18.343,42.795,250.429
2007-07-09T12:00:00,2007-07-09T13:00:00,2007-07-09T18:00:00Z,9.244,2.709,0.0,0.0,1.188,0.0,0.426,0.386,0.014,0.006,0.0,0.055,0.311,0.0,0.0,0.005,0.318,0.0,2.0229,2.0229,2.0229,2.0229,0.0,0.0,0.88711,0.0,0.3179,0.28838,0.01035,0.00471,0.0,0.04083,0.23245,0.0,0.0,0.00341,0.23776,0.0,1.86,1.275,0.49,0.0,9.256,1.439,0.11,0.0,0.0,102.245,85.287,90.478,75.0,75.0,75.0,136.625,0.0,0.0,89.06,76.388,57.0,17.224,48.184,287.834
2007-07-09T13:00:00,2007-07-09T14:00:00,2007-07-09T19:00:00Z,12.504,3.664,0.0,0.0,1.371,0.0,0.426,0.383,0.014,0.006,0.0,0.055,0.0,1.086,0.0,0.005,0.318,0.0,2.7581,2.7581,2.7581,2.7581,0.0,0.0,1.03219,0.0,0.32073,0.28798,0.01033,0.00436,0.0,0.04115,0.0,0.8177,0.0,0.00401,0.23965,0.0,2.484,0.851,0.327,0.0,10.563,1.456,0.11,0.0,0.0,104.353,85.975,92.423,75.0,75.0,75.0,103.277,51.987,0.0,90.86,76.168,52.0,17.224,116.021,140.43
2007-07-09T14:00:00,2007-07-09T15:00:00,2007-07-09T20:00:00Z,14.415,4.225,0.0,0.0,1.569,0.0,0.0,0.383,0.014,0.006,0.0,0.055,0.0,1.882,0.0,0.006,0.311,0.0,3.23364,3.23364,3.23364,3.23364,0.0,0.0,1.20114,0.0,0.0,0.29287,0.01051,0.00443,0.0,0.04185,0.0,1.44032,0.0,0.0045,0.23802,0.0,2.019,0.0,0.0,0.0,12.138,0.797,0.109,0.0,0.0,105.839,86.509,93.778,75.0,75.0,75.0,88.665,90.041,0.0,91.94,75.959,49.0,17.224,74.495,215.242
2007-07-09T15:00:00,2007-07-09T16:00:00,2007-07-09T21:00:00Z,9.944,2.914,0.0,0.0,1.718,0.0,0.409,0.383,0.014,0.006,0.0,0.053,0.0,0.0,0.0,0.006,0.325,0.0,2.24108,2.24108,2.24108,2.24108,0.0,0.0,1.32114,0.0,0.31446,0.29422,0.01056,0.00485,0.0,0.04104,0.0,0.0,0.0,0.00467,0.25014,0.0,1.231,0.423,0.162,0.0,13.058,0.726,0.111,0.0,0.0,105.169,87.264,94.66,75.0,75.0,75.0,171.039,0.0,0.0,93.92,76.028,45.0,20.804,87.492,125.848
2007-07-09T16:00:00,2007-07-09T17:00:00,2007-07-09T22:00:00Z,10.312,3.022,0.0,0.0,1.801,0.0,0.408,0.385,0.014,0.01,0.0,0.057,0.0,0.0,0.0,0.007,0.34,0.0,2.32869,2.32869,2.32869,2.32869,0.0,0.0,1.38743,0.0,0.31471,0.29666,0.01064,0.0077,0.0,0.04413,0.0,0.0,0.0,0.00571,0.2617,0.0,0.0,1.283,0.493,0.0,13.58,0.701,0.109,0.0,0.0,104.054,87.822,95.028,75.0,75.0,75.0,151.988,0.0,0.0,95.0,75.665,42.0,17.224,72.276,84.322
2007-07-09T17:00:00,2007-07-09T18:00:00,2007-07-09T23:00:00Z,11.204,3.284,0.0,0.0,1.909,0.0,0.0,0.396,0.014,0.019,0.0,0.062,0.0,0.0,0.505,0.01,0.368,0.0,2.59961,2.59961,2.59961,2.59961,0.0,0.0,1.51132,0.0,0.0,0.31335,0.01124,0.01541,0.0,0.04947,0.0,0.0,0.39971,0.00798,0.29114,0.0,0.0,0.0,0.0,0.0,14.939,0.0,0.113,0.0,0.0,102.614,87.861,95.055,75.0,75.0,75.0,163.833,0.0,0.0,93.92,74.398,41.0,19.685,27.896,233.628
2007-07-09T18:00:00,2007-07-09T19:00:00,2007-07-10T00:00:00Z,9.581,2.808,0.0,0.0,1.886,0.0,0.0,0.429,0.015,0.026,0.0,0.065,0.0,0.0,0.0,0.012,0.375,0.0,2.5288,2.5288,2.5288,2.5288,0.0,0.0,1.69822,0.0,0.0,0.3867,0.01388,0.02321,0.0,0.05862,0.0,0.0,0.0,0.01079,0.33739,0.0,0.0,0.425,0.163,0.0,15.039,0.234,0.112,0.0,0.0,101.224,87.885,94.98,75.0,75.0,75.0,146.872,0.0,0.0,93.02,74.899,44.0,17.224,39.942,182.274
2007-07-09T19:00:00,2007-07-09T20:00:00,2007-07-10T01:00:00Z,10.886,3.19,0.0,0.0,1.784,0.0,0.415,0.51,0.018,0.034,0.0,0.062,0.0,0.0,0.0,0.013,0.353,0.0,3.38943,3.38943,3.38943,3.38943,0.0,0.0,1.89543,0.0,0.44132,0.54156,0.01943,0.03633,0.0,0.06638,0.0,0.0,0.0,0.01351,0.37546,0.0,0.0,1.831,0.703,0.0,14.41,1.004,0.11,0.0,0.0,98.183,87.794,94.608,75.0,75.0,75.0,137.805,0.0,0.0,91.94,74.036,44.0,16.106,21.556,125.214
2007-07-09T20:00:00,2007-07-09T21:00:00,2007-07-10T02:00:00Z,12.169,3.566,0.0,0.0,2.022,0.0,0.418,0.648,0.023,0.048,0.0,0.061,0.0,0.0,0.0,0.013,0.332,0.0,4.05696,4.05696,4.05696,4.05696,0.0,0.0,2.3006,0.0,0.47585,0.73679,0.02644,0.05446,0.0,0.0696,0.0,0.0,0.0,0.01534,0.37788,0.0,0.0,2.059,0.791,0.0,17.627,1.127,0.11,0.0,1.0,92.91,86.852,93.595,73.351,72.5,72.5,114.718,0.0,0.0,87.98,74.43,54.0,13.869,4.438,55.158
2007-07-09T21:00:00,2007-07-09T22:00:00,2007-07-10T03:00:00Z,11.205,3.284,0.0,0.0,1.996,0.0,0.0,0.812,0.029,0.055,0.0,0.06,0.0,0.0,0.0,0.013,0.318,0.0,3.71098,3.71098,3.71098,3.71098,0.0,0.0,2.25568,0.0,0.0,0.91763,0.03293,0.06242,0.0,0.06767,0.0,0.0,0.0,0.01482,0.35983,0.0,0.0,0.0,0.0,0.0,17.616,0.0,0.117,0.0,0.0,89.279,86.426,92.375,72.747,72.5,72.5,135.771,0.0,0.0,87.08,72.647,51.0,17.224,0.0,0.0
2007-07-09T22:00:00,2007-07-09T23:00:00,2007-07-10T04:00:00Z,11.762,3.447,0.0,0.0,1.772,0.0,0.602,0.651,0.023,0.048,0.0,0.057,0.0,0.0,0.0,0.011,0.283,0.0,3.7549,3.7549,3.7549,3.7549,0.0,0.0,1.92992,0.0,0.65522,0.70944,0.02546,0.05215,0.0,0.06239,0.0,0.0,0.0,0.01221,0.3081,0.0,0.0,4.839,1.859,0.0,15.908,2.651,0.115,0.0,0.0,86.469,85.717,91.088,72.549,72.5,72.5,124.88,0.0,0.0,84.92,72.822,57.0,16.106,0.0,0.0
2007-07-09T23:00:00,2007-07-10T00:00:00,2007-07-10T05:00:00Z,8.37,2.453,0.0,0.0,1.524,0.0,0.27,0.297,0.011,0.033,0.0,0.053,0.0,0.0,0.0,0.009,0.255,0.0,2.59482,2.59482,2.59482,2.59482,0.0,0.0,1.61239,0.0,0.28549,0.31464,0.01129,0.03506,0.0,0.05646,0.0,0.0,0.0,0.01005,0.26945,0.0,0.0,0.0,0.0,0.0,13.845,0.0,0.119,0.0,0.0,84.039,84.879,89.793,72.509,72.5,72.5,106.925,0.0,0.0,82.94,72.968,63.0,13.869,0.0,0.0
2007-07-10T00:00:00,2007-07-10T01:00:00,2007-07-10T06:00:00Z,6.025,1.766,0.0,0.0,1.356,0.0,0.0,0.059,0.002,0.024,0.0,0.052,0.0,0.0,0.0,0.005,0.267,0.0,1.83395,1.83395,1.83395,1.83395,0.0,0.0,1.40852,0.0,0.0,0.06141,0.0022,0.02513,0.0,0.05408,0.0,0.0,0.0,0.00553,0.27707,0.0,0.0,0.0,0.0,0.0,12.309,0.0,0.119,0.0,0.0,82.433,84.335,88.568,72.501,72.5,72.5,125.058,0.0,0.0,82.04,70.044,56.0,17.224,0.0,0.0
2007-07-10T01:00:00,2007-07-10T02:00:00,2007-07-10T07:00:00Z,5.67,1.662,0.0,0.0,1.253,0.0,0.0,0.059,0.002,0.024,0.0,0.051,0.0,0.0,0.0,0.005,0.267,0.0,1.64461,1.64461,1.64461,1.64461,0.0,0.0,1.24051,0.0,0.0,0.05852,0.0021,0.02395,0.0,0.05024,0.0,0.0,0.0,0.00527,0.26402,0.0,0.0,0.0,0.0,0.0,11.271,0.0,0.118,0.0,0.0,81.733,84.128,87.644,72.5,72.5,72.5,142.214,0.0,0.0,82.04,69.102,53.0,19.685,0.0,0.0
2007-07-10T02:00:00,2007-07-10T03:00:00,2007-07-10T08:00:00Z,5.161,1.513,0.0,0.0,1.106,0.0,0.0,0.059,0.002,0.024,0.0,0.049,0.0,0.0,0.0,0.005,0.267,0.0,1.4706,1.4706,1.4706,1.4706,0.0,0.0,1.07488,0.0,0.0,0.05749,0.00206,0.02353,0.0,0.04809,0.0,0.0,0.0,0.00518,0.25937,0.0,0.0,0.0,0.0,0.0,10.101,0.0,0.117,0.0,0.0,80.284,83.325,86.71,72.5,72.5,72.5,137.924,0.0,0.0,80.06,67.75,54.0,19.685,0.0,0.0
2007-07-10T03:00:00,2007-07-10T04:00:00,2007-07-10T09:00:00Z,4.773,1.399,0.0,0.0,0.993,0.0,0.0,0.059,0.002,0.024,0.0,0.048,0.0,0.0,0.0,0.005,0.267,0.0,1.37194,1.37194,1.37194,1.37194,0.0,0.0,0.97399,0.0,0.0,0.058,0.00208,0.02374,0.0,0.04724,0.0,0.0,0.0,0.00523,0.26166,0.0,0.0,0.0,0.0,0.0,9.118,0.0,0.117,0.0,0.0,78.958,82.653,85.929,72.5,72.5,72.5,117.575,0.0,0.0,78.98,68.026,58.0,17.224,0.0,0.0
2007-07-10T04:00:00,2007-07-10T05:00:00,2007-07-10T10:00:00Z,4.543,1.331,0.0,0.0,0.927,0.0,0.0,0.059,0.002,0.024,0.0,0.047,0.0,0.0,0.0,0.005,0.267,0.0,1.33776,1.33776,1.33776,1.33776,0.0,0.0,0.93138,0.0,0.0,0.05942,0.00213,0.02432,0.0,0.04709,0.0,0.0,0.0,0.00535,0.26807,0.0,0.0,0.0,0.0,0.0,8.447,0.0,0.116,0.0,0.0,78.359,82.494,85.265,72.5,72.5,72.5,117.575,0.0,0.0,78.98,68.03,58.0,17.224,0.0,0.0
2007-07-10T05:00:00,2007-07-10T06:00:00,2007-07-10T11:00:00Z,2.118,0.621,0.0,0.0,0.221,0.0,0.0,0.059,0.002,0.019,0.0,0.047,0.0,0.0,0.0,0.005,0.267,0.0,0.65263,0.65263,0.65263,0.65263,0.0,0.0,0.23249,0.0,0.0,0.06216,0.00223,0.02046,0.0,0.04926,0.0,0.0,0.0,0.0056,0.28043,0.0,0.0,0.0,0.0,0.0,2.079,0.0,0.115,0.0,0.0,77.179,81.736,84.526,74.919,75.0,75.0,104.899,0.0,0.0,77.0,68.009,64.0,16.106,0.0,0.0
2007-07-10T06:00:00,2007-07-10T07:00:00,2007-07-10T12:00:00Z,2.866,0.84,0.0,0.0,0.403,0.0,0.0,0.059,0.002,0.018,0.0,0.049,0.0,0.0,0.036,0.005,0.267,0.0,0.83348,0.83348,0.83348,0.83348,0.0,0.0,0.39961,0.0,0.0,0.05868,0.00211,0.01827,0.0,0.04909,0.0,0.0,0.03572,0.00529,0.26472,0.0,0.0,0.0,0.0,0.0,3.695,0.0,0.109,0.0,0.0,76.185,81.197,83.811,74.994,75.0,75.0,106.218,0.0,0.0,75.92,68.914,71.0,17.224,2.536,8.242
2007-07-10T07:00:00,2007-07-10T08:00:00,2007-07-10T13:00:00Z,6.431,1.885,0.0,0.0,0.505,0.0,0.0,0.26,0.009,0.018,0.03,0.052,0.0,0.0,0.721,0.007,0.282,0.0,1.47307,1.47307,1.47307,1.47307,0.0,0.0,0.39495,0.0,0.0,0.20341,0.0073,0.01398,0.02345,0.0407,0.0,0.0,0.56357,0.00557,0.22015,0.0,0.0,0.0,0.0,0.0,4.599,0.0,0.108,0.0,0.0,77.611,81.402,83.742,74.999,75.0,75.0,26.398,99.99,0.0,77.0,69.897,71.0,11.408,15.533,122.678
2007-07-10T08:00:00,2007-07-10T09:00:00,2007-07-10T14:00:00Z,3.413,1.0,0.0,0.0,0.596,0.0,0.0,0.059,0.002,0.017,0.0,0.053,0.0,0.0,0.0,0.005,0.267,0.0,0.66583,0.66583,0.66583,0.66583,0.0,0.0,0.39688,0.0,0.0,0.03936,0.00141,0.01155,0.0,0.03552,0.0,0.0,0.0,0.00355,0.17756,0.0,0.0,0.0,0.0,0.0,5.213,0.0,0.108,0.0,0.0,81.43,82.263,84.084,75.0,75.0,75.0,132.81,0.0,0.0,80.06,72.133,69.0,19.685,25.043,195.271
2007-07-10T09:00:00,2007-07-10T10:00:00,2007-07-10T15:00:00Z,4.835,1.417,0.0,0.0,0.774,0.0,0.0,0.246,0.009,0.015,0.03,0.053,0.0,0.0,0.0,0.005,0.286,0.0,0.93752,0.93752,0.93752,0.93752,0.0,0.0,0.51187,0.0,0.0,0.16268,0.00584,0.00975,0.01985,0.03531,0.0,0.0,0.0,0.00321,0.18903,0.0,0.0,0.0,0.0,0.0,6.574,0.0,0.107,0.0,0.0,86.815,83.283,85.083,75.0,75.0,75.0,72.63,99.99,0.0,82.94,72.968,63.0,18.343,47.867,185.761
2007-07-10T10:00:00,2007-07-10T11:00:00,2007-07-10T16:00:00Z,7.415,2.173,0.0,0.0,0.973,0.0,0.393,0.42,0.015,0.012,0.0,0.052,0.0,0.0,0.0,0.005,0.304,0.0,1.46163,1.46163,1.46163,1.46163,0.0,0.0,0.6543,0.0,0.26442,0.28237,0.01013,0.00778,0.0,0.03502,0.0,0.0,0.0,0.00307,0.20453,0.0,0.0,0.0,0.0,0.0,7.862,0.0,0.108,0.0,0.0,93.358,84.667,86.51,75.0,75.0,75.0,147.923,0.0,0.0,87.08,74.68,57.0,19.685,54.524,219.997
2007-07-10T11:00:00,2007-07-10T12:00:00,2007-07-10T17:00:00Z,6.461,1.894,0.0,0.0,1.103,0.0,0.0,0.401,0.014,0.008,0.0,0.052,0.0,0.0,0.0,0.005,0.311,0.0,1.33125,1.33125,1.33125,1.33125,0.0,0.0,0.77539,0.0,0.0,0.28165,0.01011,0.00555,0.0,0.03661,0.0,0.0,0.0,0.00334,0.21862,0.0,0.0,0.421,0.162,0.0,8.859,0.233,0.113,0.0,0.0,97.695,85.053,88.473,75.0,75.0,75.0,149.982,0.0,0.0,87.98,74.782,55.0,19.685,64.351,226.02
2007-07-10T12:00:00,2007-07-10T13:00:00,2007-07-10T18:00:00Z,8.107,2.376,0.0,0.0,1.231,0.0,0.361,0.386,0.014,0.006,0.0,0.055,0.0,0.0,0.0,0.005,0.318,0.0,1.7742,1.7742,1.7742,1.7742,0.0,0.0,0.91919,0.0,0.26957,0.28838,0.01035,0.00471,0.0,0.04083,0.0,0.0,0.0,0.00341,0.23776,0.0,0.0,1.706,0.655,0.0,9.67,0.931,0.109,0.0,0.0,102.739,85.681,90.897,75.0,75.0,75.0,138.951,0.0,0.0,89.96,76.113,54.0,17.224,55.158,268.815
2007-07-10T13:00:00,2007-07-10T14:00:00,2007-07-10T19:00:00Z,7.6,2.227,0.0,0.0,1.397,0.0,0.05,0.383,0.014,0.006,0.0,0.055,0.0,0.0,0.0,0.005,0.318,0.0,1.67633,1.67633,1.67633,1.67633,0.0,0.0,1.05127,0.0,0.03759,0.28798,0.01033,0.00436,0.0,0.04115,0.0,0.0,0.0,0.00401,0.23965,0.0,0.0,0.0,0.0,0.0,10.78,0.0,0.114,0.0,0.0,105.529,86.449,92.88,75.0,75.0,75.0,150.729,0.0,0.0,91.94,76.698,51.0,18.343,83.054,212.072
2007-07-10T14:00:00,2007-07-10T15:00:00,2007-07-10T20:00:00Z,10.925,3.202,0.0,0.0,1.582,0.0,0.0,0.383,0.014,0.006,0.0,0.055,0.0,0.0,0.847,0.006,0.311,0.0,2.45073,2.45073,2.45073,2.45073,0.0,0.0,1.21059,0.0,0.0,0.29287,0.01051,0.00443,0.0,0.04185,0.0,0.0,0.64796,0.0045,0.23802,0.0,0.0,1.267,0.487,0.0,12.453,0.698,0.111,0.0,0.0,106.094,86.708,94.166,75.0,75.0,75.0,150.729,0.0,0.0,91.94,76.698,51.0,18.343,49.135,251.697
2007-07-10T15:00:00,2007-07-10T16:00:00,2007-07-10T21:00:00Z,9.218,2.702,0.0,0.0,1.752,0.0,0.0,0.383,0.014,0.006,0.0,0.053,0.0,0.0,0.162,0.006,0.325,0.0,2.07746,2.07746,2.07746,2.07746,0.0,0.0,1.34728,0.0,0.0,0.29422,0.01056,0.00485,0.0,0.04104,0.0,0.0,0.1247,0.00467,0.25014,0.0,0.0,0.429,0.165,0.0,13.58,0.233,0.108,0.0,0.0,106.905,87.438,95.165,75.0,75.0,75.0,163.833,0.0,0.0,93.92,77.197,48.0,19.685,64.668,232.677
2007-07-10T16:00:00,2007-07-10T17:00:00,2007-07-10T22:00:00Z,10.291,3.016,0.0,0.0,1.805,0.0,0.398,0.385,0.014,0.01,0.0,0.057,0.0,0.0,0.0,0.007,0.34,0.0,2.32388,2.32388,2.32388,2.32388,0.0,0.0,1.39058,0.0,0.30675,0.29666,0.01064,0.0077,0.0,0.04413,0.0,0.0,0.0,0.00571,0.2617,0.0,0.0,0.426,0.164,0.0,14.302,0.233,0.112,0.0,0.0,104.91,87.568,95.542,75.0,75.0,75.0,176.622,0.0,0.0,93.02,76.841,49.0,21.922,42.161,232.994
2007-07-10T17:00:00,2007-07-10T18:00:00,2007-07-10T23:00:00Z,11.195,3.281,0.0,0.0,1.906,0.0,0.0,0.396,0.014,0.019,0.0,0.062,0.0,0.0,0.505,0.01,0.368,0.0,2.59735,2.59735,2.59735,2.59735,0.0,0.0,1.50905,0.0,0.0,0.31335,0.01124,0.01541,0.0,0.04947,0.0,0.0,0.39971,0.00798,0.29114,0.0,0.0,1.27,0.488,0.0,15.295,0.698,0.11,0.0,0.0,103.347,87.804,95.611,75.0,75.0,75.0,161.717,0.0,0.0,93.02,76.074,47.0,19.685,34.87,236.798
