Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Basement - Unconditioned,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-04-15T10:00:00,2007-04-15T11:00:00,2007-04-15T15:00:00Z,4.438,1.301,0.0,0.355,0.016,0.0,0.0,0.0,0.0,0.234,0.012,0.012,0.03,0.052,0.038,0.0,0.0,0.0,0.0,0.552,0.0,0.76211,0.76211,0.76211,0.76211,0.0,0.208,0.00957,0.0,0.0,0.0,0.0,0.13686,0.00703,0.00705,0.01758,0.03018,0.02224,0.0,0.0,0.0,0.0,0.32361,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.239,0.0,0.0,71.219,71.651,58.369,70.0,70.0,70.0,19.136,99.99,0.0,60.8,49.016,42.0,6.935,33.919,269.766
2007-04-15T11:00:00,2007-04-15T12:00:00,2007-04-15T16:00:00Z,14.162,1.298,9.734,0.0,0.0,0.0,0.0,0.093,0.035,0.399,0.021,0.008,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.653,9.734,2.17626,2.17626,0.74243,0.74243,1.43383,0.0,0.0,0.0,0.0,0.05298,0.0199,0.22831,0.01173,0.00459,0.0,0.02946,0.02171,0.0,0.0,0.0,0.0,0.37375,1.43383,0.0,0.0,10.594,4.069,0.0,0.0,1.569,7.738,0.239,0.0,0.0,79.451,70.8,62.27,70.0,70.0,70.0,45.77,0.0,0.0,62.6,49.715,39.0,5.816,38.357,284.031
2007-04-15T12:00:00,2007-04-15T13:00:00,2007-04-15T17:00:00Z,8.66,1.286,4.272,0.0,0.0,0.0,0.0,0.081,0.03,0.387,0.02,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.668,4.272,1.37066,1.37066,0.74132,0.74132,0.62934,0.0,0.0,0.0,0.0,0.04665,0.01727,0.22304,0.01146,0.00347,0.0,0.03118,0.02297,0.0,0.0,0.0,0.0,0.38528,0.62934,0.0,0.0,4.557,1.75,0.0,0.0,1.47,3.336,0.243,0.0,0.0,83.577,69.613,66.822,71.937,70.0,72.0,56.747,0.0,0.0,64.4,50.594,37.0,9.171,40.893,291.321
2007-04-15T13:00:00,2007-04-15T14:00:00,2007-04-15T18:00:00Z,11.794,1.442,6.873,0.0,0.0,0.0,0.0,0.199,0.073,0.383,0.02,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.668,6.873,1.84282,1.84282,0.83042,0.83042,1.0124,0.0,0.0,0.0,0.0,0.11467,0.04187,0.22045,0.01133,0.00317,0.0,0.03114,0.02294,0.0,0.0,0.0,0.0,0.38484,1.0124,0.0,0.0,7.128,2.738,0.0,0.0,3.341,5.209,0.248,0.0,0.0,85.931,69.258,69.862,71.994,70.0,72.0,57.023,0.0,0.0,66.2,50.637,32.0,9.171,96.05,205.415
2007-04-15T14:00:00,2007-04-15T15:00:00,2007-04-15T19:00:00Z,11.752,1.568,6.403,0.0,0.0,0.0,0.0,0.304,0.109,0.383,0.02,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.653,6.403,1.87808,1.87808,0.93485,0.93485,0.94323,0.0,0.0,0.0,0.0,0.18103,0.0649,0.2283,0.01173,0.00329,0.0,0.03225,0.02376,0.0,0.0,0.0,0.0,0.38959,0.94323,0.0,0.0,5.864,2.252,0.0,0.0,4.978,4.295,0.25,0.0,0.0,87.177,69.098,71.957,71.999,70.0,72.0,67.685,0.0,0.0,68.0,51.942,32.0,11.408,40.893,291.321
2007-04-15T15:00:00,2007-04-15T16:00:00,2007-04-15T20:00:00Z,7.553,1.784,1.465,0.0,0.0,0.0,0.0,0.442,0.159,0.383,0.02,0.006,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.683,1.465,1.31001,1.31001,1.09417,1.09417,0.21584,0.0,0.0,0.0,0.0,0.27102,0.09727,0.2348,0.01207,0.00369,0.0,0.03238,0.02385,0.0,0.0,0.0,0.0,0.41909,0.21584,0.0,0.0,0.917,0.352,0.0,0.0,7.249,0.67,0.25,0.0,0.0,85.696,68.929,73.357,72.0,70.0,72.0,84.825,0.0,0.0,68.0,51.935,32.0,13.869,38.357,284.348
2007-04-15T16:00:00,2007-04-15T17:00:00,2007-04-15T21:00:00Z,15.863,1.995,9.057,0.0,0.0,0.0,0.0,0.567,0.2,0.387,0.02,0.01,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.713,9.057,2.60627,2.60627,1.27217,1.27217,1.3341,0.0,0.0,0.0,0.0,0.36142,0.12753,0.24676,0.01268,0.00607,0.0,0.03613,0.02662,0.0,0.0,0.0,0.0,0.45496,1.3341,0.0,0.0,10.08,3.872,0.0,0.0,9.08,7.372,0.251,0.0,0.0,85.402,68.737,74.543,72.0,70.0,72.0,65.117,0.0,0.0,69.8,52.657,30.0,11.408,34.236,270.4
2007-04-15T17:00:00,2007-04-15T18:00:00,2007-04-15T22:00:00Z,7.577,2.221,0.0,0.0,0.0,0.0,0.0,0.662,0.238,0.401,0.021,0.019,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.772,0.0,1.57349,1.57349,1.57349,1.57349,0.0,0.0,0.0,0.0,0.0,0.46894,0.16893,0.28421,0.01461,0.01349,0.0,0.04379,0.03226,0.0,0.0,0.0,0.0,0.54726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.849,0.0,0.247,0.0,0.0,82.396,68.556,75.241,72.0,70.0,72.0,53.596,0.0,0.0,68.0,50.225,26.0,9.171,58.011,169.911
2007-04-15T18:00:00,2007-04-15T19:00:00,2007-04-15T23:00:00Z,14.562,2.327,6.622,0.0,0.0,0.0,0.0,0.684,0.247,0.45,0.023,0.024,0.0,0.064,0.047,0.0,0.0,0.0,0.0,0.787,6.622,3.07414,3.07414,2.09868,2.09868,0.97546,0.0,0.0,0.0,0.0,0.61711,0.22234,0.40572,0.02085,0.02169,0.0,0.05806,0.04278,0.0,0.0,0.0,0.0,0.71013,0.97546,0.0,0.0,6.409,2.462,0.0,0.0,11.18,4.691,0.253,0.0,0.0,80.175,68.31,75.59,72.0,70.0,72.0,25.173,0.0,0.0,68.0,49.063,22.0,0.0,49.769,57.377
2007-04-15T19:00:00,2007-04-15T20:00:00,2007-04-16T00:00:00Z,7.595,2.226,0.0,0.0,0.0,0.0,0.0,0.549,0.21,0.559,0.029,0.03,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.742,0.0,2.45025,2.45025,2.45025,2.45025,0.0,0.0,0.0,0.0,0.0,0.60439,0.2311,0.61478,0.0316,0.03309,0.0,0.06803,0.05012,0.0,0.0,0.0,0.0,0.81714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62,0.0,0.25,0.0,0.0,71.669,67.982,74.324,72.0,67.0,72.0,49.157,0.0,0.0,60.8,47.601,36.0,0.0,8.876,4.438
2007-04-15T20:00:00,2007-04-15T21:00:00,2007-04-16T01:00:00Z,13.917,2.115,6.699,0.0,0.0,0.0,0.0,0.369,0.145,0.72,0.037,0.042,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.698,6.699,3.42822,3.42822,2.44142,2.44142,0.9868,0.0,0.0,0.0,0.0,0.42536,0.16721,0.83092,0.0427,0.04799,0.0,0.06984,0.05146,0.0,0.0,0.0,0.0,0.80594,0.9868,0.0,0.0,6.894,2.648,0.0,0.0,6.678,5.042,0.255,0.0,0.0,63.906,67.894,71.58,72.0,67.0,72.0,63.483,0.0,0.0,55.4,47.12,54.0,0.0,0.0,0.0
2007-04-15T21:00:00,2007-04-15T22:00:00,2007-04-16T02:00:00Z,13.341,1.976,6.597,0.0,0.0,0.0,0.0,0.179,0.071,0.862,0.044,0.049,0.0,0.059,0.044,0.0,0.0,0.0,0.0,0.668,6.597,3.14597,3.14597,2.17426,2.17426,0.97172,0.0,0.0,0.0,0.0,0.19648,0.07823,0.94843,0.04874,0.05401,0.0,0.06516,0.04801,0.0,0.0,0.0,0.0,0.7352,0.97172,0.0,0.0,6.242,2.398,0.0,0.0,3.299,4.569,0.256,0.0,0.0,57.215,68.124,68.279,72.0,67.0,72.0,78.773,0.0,0.0,50.0,45.427,71.0,4.698,0.0,0.0
2007-04-15T22:00:00,2007-04-15T23:00:00,2007-04-16T03:00:00Z,6.313,1.412,1.494,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.032,0.043,0.03,0.057,0.042,0.0,0.0,0.0,0.0,0.594,1.494,1.81981,1.81981,1.59969,1.59969,0.22012,0.0,0.0,0.0,0.0,0.0,0.0,0.69705,0.03582,0.04823,0.03398,0.06417,0.04728,0.0,0.0,0.0,0.0,0.67315,0.22012,0.0,0.0,1.841,0.707,0.0,0.0,0.0,1.342,0.254,0.0,0.0,53.934,68.575,65.493,71.733,67.0,72.0,32.981,99.99,0.0,50.0,45.427,71.0,0.0,0.0,0.0
2007-04-15T23:00:00,2007-04-16T00:00:00,2007-04-16T04:00:00Z,4.749,0.97,1.438,0.05,0.0,0.0,0.0,0.0,0.0,0.252,0.013,0.03,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.534,1.438,1.47841,1.47841,1.26653,1.26653,0.21187,0.06527,0.0,0.0,0.0,0.0,0.0,0.32873,0.0169,0.03858,0.0,0.06891,0.05077,0.0,0.0,0.0,0.0,0.69738,0.21187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,0.0,50.476,69.175,63.443,70.724,67.0,72.0,79.648,0.0,0.0,48.2,44.576,76.0,0.0,0.0,0.0
2007-04-16T00:00:00,2007-04-16T01:00:00,2007-04-16T05:00:00Z,2.321,0.68,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.465,0.0,0.79764,0.79764,0.79764,0.79764,0.0,0.05862,0.0,0.0,0.0,0.0,0.0,0.05869,0.00302,0.02702,0.0,0.06038,0.04449,0.0,0.0,0.0,0.0,0.54542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,0.0,47.563,69.23,61.743,69.251,67.0,72.0,81.378,0.0,0.0,46.4,43.652,81.0,0.0,0.0,0.0
2007-04-16T01:00:00,2007-04-16T02:00:00,2007-04-16T06:00:00Z,2.314,0.678,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.05,0.037,0.0,0.0,0.0,0.0,0.465,0.0,0.74882,0.74882,0.74882,0.74882,0.0,0.05521,0.0,0.0,0.0,0.0,0.0,0.05528,0.00284,0.02545,0.0,0.05545,0.04086,0.0,0.0,0.0,0.0,0.51373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,45.456,68.933,60.308,68.13,67.0,72.0,78.14,0.0,0.0,46.4,43.652,81.0,0.0,0.0,0.0
2007-04-16T02:00:00,2007-04-16T03:00:00,2007-04-16T07:00:00Z,2.306,0.676,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.465,0.0,0.74203,0.74203,0.74203,0.74203,0.0,0.0549,0.0,0.0,0.0,0.0,0.0,0.05496,0.00282,0.0253,0.0,0.05372,0.03958,0.0,0.0,0.0,0.0,0.51076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.0,0.0,43.886,68.625,59.052,67.136,67.0,72.0,75.626,0.0,0.0,46.4,43.652,81.0,0.0,0.0,0.0
2007-04-16T03:00:00,2007-04-16T04:00:00,2007-04-16T08:00:00Z,4.577,0.92,1.438,0.284,0.012,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.465,1.438,1.2175,1.2175,1.00564,1.00564,0.21186,0.31069,0.01316,0.0,0.0,0.0,0.0,0.05473,0.00281,0.02519,0.0,0.05208,0.03837,0.0,0.0,0.0,0.0,0.5086,0.21186,0.0,0.0,0.0,0.0,2.163,0.0,0.0,0.0,0.249,0.0,0.0,41.889,68.259,57.708,67.004,67.0,70.0,81.406,0.0,0.0,42.8,41.875,93.0,0.0,0.0,0.0
2007-04-16T04:00:00,2007-04-16T05:00:00,2007-04-16T09:00:00Z,5.741,1.682,0.0,1.01,0.051,0.0,0.0,0.0,0.0,0.05,0.003,0.023,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.465,0.0,1.88643,1.88643,1.88643,1.88643,0.0,1.133,0.05669,0.0,0.0,0.0,0.0,0.05613,0.00288,0.02584,0.0,0.05197,0.03829,0.0,0.0,0.0,0.0,0.52163,0.0,0.0,0.0,0.0,0.0,8.606,0.0,0.0,0.0,0.26,1.0,0.0,40.426,68.652,56.645,69.623,70.0,70.0,81.118,0.0,0.0,42.8,41.875,93.0,0.0,0.0,0.0
2007-04-16T05:00:00,2007-04-16T06:00:00,2007-04-16T10:00:00Z,10.245,2.106,3.057,1.416,0.073,0.0,0.0,0.0,0.0,0.05,0.003,0.019,0.0,0.046,0.034,0.0,0.0,0.0,0.0,0.465,3.057,2.89073,2.89073,2.4404,2.4404,0.45032,1.641,0.08472,0.0,0.0,0.0,0.0,0.058,0.00298,0.02147,0.0,0.0537,0.03957,0.0,0.0,0.0,0.0,0.53896,0.45032,0.0,0.0,2.914,1.119,12.962,0.0,0.0,2.123,0.252,0.0,0.0,40.46,71.102,55.861,69.951,70.0,70.0,82.892,0.0,0.0,44.6,42.802,87.0,0.0,0.0,0.0
2007-04-16T06:00:00,2007-04-16T07:00:00,2007-04-16T11:00:00Z,13.512,2.54,4.846,1.642,0.086,0.0,0.0,0.0,0.0,0.192,0.01,0.018,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.507,4.846,3.65911,3.65911,2.94528,2.94528,0.71383,1.90429,0.09992,0.0,0.0,0.0,0.0,0.22256,0.01144,0.02033,0.0,0.05674,0.0418,0.0,0.0,0.0,0.0,0.5882,0.71383,0.0,0.0,5.406,2.076,15.008,0.0,0.0,3.943,0.242,0.0,0.0,39.41,71.739,55.074,69.993,70.0,70.0,87.408,0.0,0.0,42.8,41.07,87.0,0.0,0.0,0.0
2007-04-16T07:00:00,2007-04-16T08:00:00,2007-04-16T12:00:00Z,9.449,2.769,0.0,1.444,0.074,0.0,0.0,0.0,0.0,0.237,0.012,0.017,0.0,0.052,0.038,0.0,0.0,0.0,0.351,0.544,0.0,2.62405,2.62405,2.62405,2.62405,0.0,1.36873,0.07008,0.0,0.0,0.0,0.0,0.22419,0.01152,0.01614,0.0,0.0488,0.03596,0.0,0.0,0.0,0.33294,0.5157,0.0,0.0,0.0,0.0,0.0,13.273,0.0,0.0,0.0,0.236,0.0,0.0,42.814,71.977,54.825,69.999,70.0,70.0,86.003,0.0,0.0,44.6,43.639,93.0,4.698,8.876,82.42
2007-04-16T08:00:00,2007-04-16T09:00:00,2007-04-16T13:00:00Z,5.838,1.711,0.0,0.978,0.049,0.0,0.0,0.0,0.0,0.05,0.003,0.017,0.0,0.053,0.039,0.0,0.0,0.0,0.059,0.465,0.0,1.14218,1.14218,1.14218,1.14218,0.0,0.65278,0.03242,0.0,0.0,0.0,0.0,0.03342,0.00172,0.01104,0.0,0.03524,0.02596,0.0,0.0,0.0,0.03905,0.31056,0.0,0.0,0.0,0.0,0.0,9.595,0.0,0.0,0.0,0.231,0.0,0.0,52.544,72.172,56.172,70.0,70.0,70.0,67.394,0.0,0.0,51.8,47.904,76.0,0.0,18.386,198.758
2007-04-16T09:00:00,2007-04-16T10:00:00,2007-04-16T14:00:00Z,6.853,1.133,2.987,0.487,0.023,0.0,0.0,0.0,0.0,0.05,0.003,0.014,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,2.987,1.11695,1.11695,0.67699,0.67699,0.43996,0.29083,0.01362,0.0,0.0,0.0,0.0,0.02991,0.00154,0.00838,0.0,0.03154,0.02324,0.0,0.0,0.0,0.0,0.27794,0.43996,0.0,0.0,1.826,0.701,4.909,0.0,0.0,1.336,0.238,0.0,0.0,63.849,72.027,58.456,70.0,70.0,70.0,55.186,0.0,0.0,59.0,51.995,63.0,5.816,26.311,248.527
2007-04-16T10:00:00,2007-04-16T11:00:00,2007-04-16T15:00:00Z,7.464,0.765,4.855,0.111,0.005,0.0,0.0,0.0,0.0,0.05,0.003,0.011,0.03,0.052,0.038,0.0,0.0,0.0,0.0,0.465,4.855,1.16328,1.16328,0.44814,0.44814,0.71514,0.06529,0.00295,0.0,0.0,0.0,0.0,0.02934,0.00151,0.00646,0.01758,0.03018,0.02224,0.0,0.0,0.0,0.0,0.27261,0.71514,0.0,0.0,5.49,2.109,1.131,0.0,0.0,4.004,0.237,0.0,0.0,73.246,71.42,60.959,70.0,70.0,70.0,30.941,99.99,0.0,62.6,53.388,55.0,11.408,32.334,273.57
2007-04-16T11:00:00,2007-04-16T12:00:00,2007-04-16T16:00:00Z,6.082,0.89,3.046,0.0,0.0,0.0,0.0,0.202,0.073,0.05,0.003,0.008,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.465,3.046,0.9577,0.9577,0.50907,0.50907,0.44863,0.0,0.0,0.0,0.0,0.11537,0.04197,0.02864,0.00147,0.0043,0.0,0.02946,0.02171,0.0,0.0,0.0,0.0,0.26615,0.44863,0.0,0.0,2.745,1.054,0.0,0.0,3.222,2.002,0.24,0.0,0.0,81.796,70.672,64.76,70.0,70.0,70.0,40.928,0.0,0.0,66.2,54.961,49.0,6.935,36.455,287.2
2007-04-16T12:00:00,2007-04-16T13:00:00,2007-04-16T17:00:00Z,2.804,0.822,0.0,0.0,0.0,0.0,0.0,0.151,0.053,0.05,0.003,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.465,0.0,0.47377,0.47377,0.47377,0.47377,0.0,0.0,0.0,0.0,0.0,0.0871,0.03051,0.02886,0.00148,0.00347,0.0,0.03118,0.02297,0.0,0.0,0.0,0.0,0.2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.241,0.0,0.0,87.359,69.626,69.102,71.897,70.0,72.0,47.453,0.0,0.0,69.8,54.91,38.0,9.171,41.844,271.034
2007-04-16T13:00:00,2007-04-16T14:00:00,2007-04-16T18:00:00Z,3.199,0.937,0.0,0.0,0.0,0.0,0.0,0.238,0.082,0.05,0.003,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.465,0.0,0.53985,0.53985,0.53985,0.53985,0.0,0.0,0.0,0.0,0.0,0.13717,0.04722,0.02883,0.00148,0.00317,0.0,0.03114,0.02294,0.0,0.0,0.0,0.0,0.26789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.671,0.0,0.243,0.0,0.0,88.448,69.57,71.904,71.993,70.0,72.0,81.137,0.0,695.196,71.6,54.802,33.0,13.869,39.942,273.887
2007-04-16T14:00:00,2007-04-16T15:00:00,2007-04-16T19:00:00Z,5.191,1.1,1.438,0.0,0.0,0.0,0.0,0.361,0.122,0.05,0.003,0.006,0.0,0.054,0.04,0.0,0.0,0.0,0.0,0.465,1.438,0.86765,0.86765,0.6558,0.6558,0.21185,0.0,0.0,0.0,0.0,0.21509,0.0726,0.02985,0.00153,0.00329,0.0,0.03225,0.02376,0.0,0.0,0.0,0.0,0.27743,0.21185,0.0,0.0,0.0,0.0,0.0,0.0,5.436,0.0,0.252,0.0,0.0,88.667,69.688,73.702,71.999,70.0,72.0,108.115,0.0,0.0,73.4,55.481,31.0,17.224,41.844,279.593
2007-04-16T15:00:00,2007-04-16T16:00:00,2007-04-16T20:00:00Z,4.357,1.277,0.0,0.0,0.0,0.0,0.0,0.494,0.167,0.05,0.003,0.006,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.465,0.0,0.78321,0.78321,0.78321,0.78321,0.0,0.0,0.0,0.0,0.0,0.30307,0.10261,0.0307,0.00158,0.00369,0.0,0.03238,0.02385,0.0,0.0,0.0,0.0,0.28533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.524,0.0,0.251,0.0,0.0,87.963,69.549,74.928,72.0,70.0,72.0,108.11,0.0,0.0,73.4,54.844,29.0,17.224,36.772,287.834
2007-04-16T16:00:00,2007-04-16T17:00:00,2007-04-16T21:00:00Z,6.391,1.433,1.501,0.0,0.0,0.0,0.0,0.604,0.204,0.05,0.003,0.01,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.465,1.501,1.13518,1.13518,0.91416,0.91416,0.22102,0.0,0.0,0.0,0.0,0.38493,0.13012,0.03193,0.00164,0.00607,0.0,0.03613,0.02662,0.0,0.0,0.0,0.0,0.29671,0.22102,0.0,0.0,2.053,0.789,0.0,0.0,9.197,1.494,0.248,0.0,0.0,87.489,69.339,75.963,72.0,70.0,72.0,80.672,0.0,0.0,73.76,55.416,30.0,13.645,31.383,268.498
2007-04-16T17:00:00,2007-04-16T18:00:00,2007-04-16T22:00:00Z,12.9,2.389,4.75,0.0,0.0,0.0,0.0,0.744,0.253,0.225,0.012,0.019,0.0,0.062,0.046,0.0,0.0,0.0,0.409,0.619,4.75,2.3922,2.3922,1.69257,1.69257,0.69963,0.0,0.0,0.0,0.0,0.52704,0.17955,0.15973,0.00821,0.01313,0.0,0.04379,0.03226,0.0,0.0,0.0,0.29005,0.4388,0.69963,0.0,0.0,4.489,1.724,0.0,0.0,11.454,3.276,0.25,0.0,0.0,85.699,69.235,76.798,72.0,70.0,72.0,56.406,0.0,0.0,73.4,55.474,31.0,10.29,26.628,232.043
2007-04-16T18:00:00,2007-04-16T19:00:00,2007-04-16T23:00:00Z,19.868,2.42,11.612,0.0,0.0,0.0,0.0,0.759,0.264,0.45,0.023,0.025,0.0,0.064,0.047,0.0,0.0,0.0,0.0,0.787,11.612,3.89268,3.89268,2.18231,2.18231,1.71037,0.0,0.0,0.0,0.0,0.68448,0.23815,0.40572,0.02085,0.02214,0.0,0.05806,0.04278,0.0,0.0,0.0,0.0,0.71013,1.71037,0.0,0.0,12.59,4.836,0.0,0.0,11.965,9.175,0.25,0.0,0.0,81.619,68.921,76.982,72.0,70.0,72.0,63.093,0.0,573.609,71.6,54.781,33.0,11.408,18.703,201.294
2007-04-16T19:00:00,2007-04-16T20:00:00,2007-04-17T00:00:00Z,11.038,2.343,3.043,0.0,0.0,0.0,0.0,0.642,0.231,0.559,0.029,0.033,0.0,0.062,0.046,0.0,0.0,0.0,0.0,0.742,3.043,3.02742,3.02742,2.57918,2.57918,0.44824,0.0,0.0,0.0,0.0,0.70687,0.2548,0.61478,0.0316,0.03584,0.0,0.06803,0.05012,0.0,0.0,0.0,0.0,0.81714,0.44824,0.0,0.0,2.679,1.029,0.0,0.0,10.524,1.956,0.252,0.0,0.0,75.907,68.694,76.227,72.0,67.0,72.0,53.596,0.0,312.78,68.0,53.245,37.0,9.171,9.193,87.492
2007-04-16T20:00:00,2007-04-16T21:00:00,2007-04-17T01:00:00Z,14.667,2.246,7.002,0.0,0.0,0.0,0.0,0.465,0.175,0.72,0.037,0.046,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.698,7.002,3.62397,3.62397,2.59251,2.59251,1.03146,0.0,0.0,0.0,0.0,0.53669,0.20234,0.83092,0.0427,0.05261,0.0,0.06984,0.05146,0.0,0.0,0.0,0.0,0.80594,1.03146,0.0,0.0,7.371,2.831,0.0,0.0,8.031,5.369,0.252,0.0,0.0,68.864,68.638,74.328,72.0,67.0,72.0,51.081,0.0,112.658,62.6,51.069,45.0,5.816,0.0,0.0
2007-04-16T21:00:00,2007-04-16T22:00:00,2007-04-17T02:00:00Z,13.559,2.14,6.257,0.0,0.0,0.0,0.0,0.296,0.114,0.862,0.044,0.053,0.0,0.059,0.044,0.0,0.0,0.0,0.0,0.668,6.257,3.27596,3.27596,2.35435,2.35435,0.92162,0.0,0.0,0.0,0.0,0.32544,0.1255,0.94843,0.04874,0.05787,0.0,0.06516,0.04801,0.0,0.0,0.0,0.0,0.7352,0.92162,0.0,0.0,5.483,2.106,0.0,0.0,5.259,4.004,0.253,0.0,0.0,63.466,68.783,71.715,72.0,67.0,72.0,60.15,0.0,89.336,59.0,49.483,51.0,5.816,0.0,0.0
