Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Dishwasher,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Electricity: Pool Pump,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Dishwasher,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Electricity: Pool Pump,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Hot Water: Clothes Washer,Hot Water: Dishwasher,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-09-14T10:00:00,2007-09-14T11:00:00,2007-09-14T15:00:00Z,28.977,7.567,3.157,0.0,1.146,0.282,0.072,0.002,0.0,0.052,0.038,0.22,0.0,4.107,0.376,0.005,0.552,0.716,0.0,3.157,5.45821,5.45821,4.99322,4.99322,0.46499,0.0,0.75639,0.18622,0.04722,0.00152,0.0,0.03436,0.02532,0.14485,0.0,2.70971,0.24793,0.00319,0.36434,0.47218,0.0,0.46499,2.293,0.0,2.731,0.918,0.0,11.742,2.461,0.396,0.0,0.0,88.714,78.446,75.0,70.0,75.0,28.748,149.904,0.0,82.4,77.103,79.0,10.29,99.854,11.412
2007-09-14T11:00:00,2007-09-14T12:00:00,2007-09-14T16:00:00Z,19.108,4.686,3.12,0.0,1.279,0.309,0.096,0.002,0.0,0.052,0.038,0.0,0.0,1.563,0.07,0.005,0.59,0.682,0.0,3.12,3.52344,3.52344,3.0639,3.0639,0.45954,0.0,0.83604,0.20231,0.06303,0.00103,0.0,0.03405,0.02509,0.0,0.0,1.02188,0.04574,0.00313,0.38579,0.44581,0.0,0.45954,2.337,0.0,1.973,0.663,0.0,12.734,2.063,0.397,0.0,0.0,92.543,78.441,75.0,70.0,75.0,66.642,57.046,0.0,84.2,77.406,74.0,12.751,117.289,42.161
2007-09-14T12:00:00,2007-09-14T13:00:00,2007-09-14T17:00:00Z,16.226,3.35,4.794,0.0,1.417,0.344,0.093,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.115,0.005,0.604,0.676,0.0,4.794,2.96193,2.96193,2.25578,2.25578,0.70615,0.0,0.9543,0.23172,0.06274,0.00085,0.0,0.03681,0.02712,0.0,0.0,0.0,0.07721,0.00309,0.40669,0.45525,0.0,0.70615,1.739,0.0,3.861,1.297,0.0,13.981,2.87,0.398,0.0,0.0,93.88,78.488,75.0,70.0,75.0,151.336,0.0,0.0,84.2,77.406,74.0,18.343,114.436,95.416
2007-09-14T13:00:00,2007-09-14T14:00:00,2007-09-14T18:00:00Z,12.226,3.144,1.499,0.0,1.473,0.366,0.092,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.604,0.507,0.0,1.499,2.36932,2.36932,2.14852,2.14852,0.2208,0.0,1.00673,0.24992,0.06314,0.00079,0.0,0.03737,0.02753,0.0,0.0,0.0,0.0,0.00366,0.41282,0.34658,0.0,0.2208,1.717,0.0,0.0,0.0,0.0,14.803,0.713,0.397,0.0,0.0,93.108,78.003,75.0,70.0,75.0,128.259,0.0,0.0,82.4,77.1,79.0,16.106,120.459,30.432
2007-09-14T14:00:00,2007-09-14T15:00:00,2007-09-14T19:00:00Z,17.864,3.267,6.717,0.0,1.631,0.398,0.092,0.001,0.03,0.055,0.04,0.0,0.0,0.0,0.0,0.006,0.59,0.423,0.0,6.717,3.25441,3.25441,2.26496,2.26496,0.98946,0.0,1.1311,0.27618,0.06406,0.0008,0.0208,0.03791,0.02793,0.0,0.0,0.0,0.0,0.00411,0.40907,0.29301,0.0,0.98946,1.124,0.0,7.195,2.417,0.0,15.91,4.454,0.397,0.0,0.0,93.568,78.453,75.0,70.0,75.0,59.326,99.99,0.0,84.2,77.405,74.0,13.869,111.583,11.412
2007-09-14T15:00:00,2007-09-14T16:00:00,2007-09-14T20:00:00Z,11.006,3.226,0.0,0.0,1.658,0.414,0.093,0.001,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.617,0.344,0.0,0.0,2.26498,2.26498,2.26498,2.26498,0.0,0.0,1.16435,0.29052,0.06525,0.00088,0.0,0.03748,0.02761,0.0,0.0,0.0,0.0,0.00431,0.43324,0.24134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.401,0.0,0.0,92.021,78.004,75.0,70.0,75.0,108.923,0.0,0.0,82.4,77.098,79.0,13.869,100.488,30.115
2007-09-14T16:00:00,2007-09-14T17:00:00,2007-09-14T21:00:00Z,12.811,3.31,1.515,0.0,1.731,0.433,0.068,0.002,0.0,0.057,0.042,0.0,0.0,0.0,0.166,0.007,0.596,0.208,0.0,1.515,2.61481,2.61481,2.39168,2.39168,0.22312,0.0,1.25054,0.31265,0.04919,0.00144,0.0,0.04138,0.03049,0.0,0.0,0.0,0.11958,0.00488,0.43092,0.15062,0.0,0.22312,0.0,0.0,1.94,0.652,0.0,17.278,1.073,0.396,0.0,0.0,90.871,77.997,75.0,70.0,75.0,128.259,0.0,0.0,82.4,77.098,79.0,16.106,78.616,48.501
2007-09-14T17:00:00,2007-09-14T18:00:00,2007-09-14T22:00:00Z,12.244,3.158,1.469,0.0,1.667,0.425,0.075,0.004,0.0,0.062,0.046,0.0,0.0,0.0,0.108,0.009,0.632,0.13,0.0,1.469,2.80268,2.80268,2.58626,2.58626,0.21642,0.0,1.36566,0.34787,0.06123,0.00317,0.0,0.05118,0.03771,0.0,0.0,0.0,0.0886,0.00698,0.51772,0.10614,0.0,0.21642,0.0,0.0,0.0,0.0,0.0,17.082,0.0,0.397,0.0,0.0,88.028,77.603,75.0,70.0,75.0,105.791,0.0,0.0,80.6,76.698,84.0,13.869,44.063,19.971
2007-09-14T18:00:00,2007-09-14T19:00:00,2007-09-14T23:00:00Z,11.948,3.051,1.539,0.0,1.59,0.404,0.091,0.005,0.0,0.065,0.048,0.123,0.0,0.0,0.0,0.01,0.642,0.073,0.0,1.539,3.46976,3.46976,3.24303,3.24303,0.22673,0.0,1.69049,0.42967,0.09623,0.00546,0.0,0.06919,0.05098,0.13039,0.0,0.0,0.0,0.01043,0.68233,0.07787,0.0,0.22673,0.0,2.644,0.967,0.325,0.0,16.287,1.632,0.397,0.0,0.0,85.672,77.678,75.0,70.0,75.0,77.342,0.0,0.0,80.6,76.698,84.0,10.29,14.899,44.697
2007-09-14T19:00:00,2007-09-14T20:00:00,2007-09-15T00:00:00Z,14.221,2.76,4.803,0.0,1.472,0.373,0.065,0.007,0.0,0.062,0.046,0.123,0.0,0.0,0.0,0.008,0.559,0.045,0.0,4.803,4.11031,4.11031,3.40284,3.40284,0.70747,0.0,1.81532,0.45986,0.08032,0.00839,0.0,0.07703,0.05676,0.15121,0.0,0.0,0.0,0.00965,0.68872,0.05557,0.0,0.70747,0.0,1.886,3.863,1.298,0.0,15.111,2.93,0.398,0.0,0.0,83.364,77.786,75.0,70.0,75.0,96.418,0.0,0.0,80.6,76.699,84.0,12.751,0.0,0.0
2007-09-14T20:00:00,2007-09-14T21:00:00,2007-09-15T01:00:00Z,18.319,2.872,8.519,0.0,1.362,0.344,0.079,0.01,0.0,0.061,0.045,0.395,0.0,0.0,0.0,0.008,0.546,0.023,0.0,8.519,4.61019,4.61019,3.35542,3.35542,1.25478,0.0,1.59165,0.40199,0.09202,0.01113,0.0,0.07148,0.05266,0.46123,0.0,0.0,0.0,0.00943,0.63748,0.02633,0.0,1.25478,0.0,2.184,8.716,2.928,0.0,14.032,5.731,0.397,0.0,0.0,81.959,77.897,75.0,70.0,75.0,96.418,0.0,0.0,80.6,76.699,84.0,12.751,0.0,0.0
2007-09-14T21:00:00,2007-09-14T22:00:00,2007-09-15T02:00:00Z,9.571,2.746,0.203,0.0,1.308,0.336,0.226,0.011,0.03,0.06,0.044,0.096,0.0,0.0,0.0,0.013,0.604,0.017,0.0,0.203,3.17384,3.17384,3.14397,3.14397,0.02987,0.0,1.49736,0.38515,0.25898,0.01259,0.03435,0.06857,0.05052,0.11031,0.0,0.0,0.0,0.01511,0.69167,0.01936,0.0,0.02987,0.0,0.0,0.962,0.323,0.0,13.84,0.536,0.4,0.0,0.0,80.195,77.615,75.0,70.0,75.0,25.6,99.99,0.0,78.8,76.208,89.0,9.171,0.0,0.0
2007-09-14T22:00:00,2007-09-14T23:00:00,2007-09-15T03:00:00Z,11.232,2.375,3.127,0.0,1.239,0.312,0.15,0.01,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.011,0.537,0.017,0.0,3.127,3.47208,3.47208,3.01143,3.01143,0.46065,0.0,1.57065,0.39531,0.1906,0.01208,0.0,0.07262,0.05351,0.0,0.0,0.0,0.0,0.01432,0.6809,0.02143,0.0,0.46065,0.0,0.0,3.873,1.301,0.0,12.761,2.146,0.397,0.0,0.0,79.895,77.952,75.0,70.0,75.0,85.724,0.0,0.0,80.6,76.699,84.0,11.408,0.0,0.0
2007-09-14T23:00:00,2007-09-15T00:00:00,2007-09-15T04:00:00Z,8.412,2.035,1.469,0.0,1.103,0.282,0.031,0.007,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.007,0.496,0.017,0.0,1.469,2.90501,2.90501,2.68857,2.68857,0.21644,0.0,1.45755,0.37259,0.04058,0.00872,0.0,0.07053,0.05197,0.0,0.0,0.0,0.0,0.0089,0.65541,0.02234,0.0,0.21644,0.0,0.0,0.0,0.0,0.0,11.581,0.0,0.403,0.0,0.0,78.988,77.689,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.209,89.0,10.29,0.0,0.0
2007-09-15T00:00:00,2007-09-15T01:00:00,2007-09-15T05:00:00Z,6.492,1.903,0.0,0.0,1.014,0.259,0.02,0.005,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.006,0.492,0.017,0.0,0.0,2.42118,2.42118,2.42118,2.42118,0.0,0.0,1.29092,0.32911,0.02504,0.00613,0.0,0.06626,0.04882,0.0,0.0,0.0,0.0,0.00775,0.62563,0.02151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.599,0.0,0.399,0.0,0.0,78.691,77.789,75.0,70.0,75.0,64.989,0.0,0.0,78.8,76.209,89.0,9.171,0.0,0.0
2007-09-15T01:00:00,2007-09-15T02:00:00,2007-09-15T06:00:00Z,6.135,1.798,0.0,0.0,0.944,0.24,0.015,0.005,0.0,0.051,0.037,0.0,0.0,0.0,0.0,0.006,0.483,0.017,0.0,0.0,2.23196,2.23196,2.23196,2.23196,0.0,0.0,1.17152,0.29807,0.01899,0.00598,0.0,0.06303,0.04644,0.0,0.0,0.0,0.0,0.00733,0.59962,0.02098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849,0.0,0.389,0.0,0.0,78.199,77.906,75.0,70.0,75.0,82.09,0.0,0.0,78.8,76.208,89.0,11.408,0.0,0.0
2007-09-15T02:00:00,2007-09-15T03:00:00,2007-09-15T07:00:00Z,7.288,1.705,1.469,0.0,0.877,0.223,0.013,0.005,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.006,0.479,0.017,0.0,1.469,2.33875,2.33875,2.1223,2.1223,0.21645,0.0,1.09182,0.27727,0.01632,0.00586,0.0,0.06156,0.04536,0.0,0.0,0.0,0.0,0.00735,0.59573,0.02104,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,9.16,0.0,0.405,0.0,0.0,77.197,77.936,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.208,89.0,10.29,0.0,0.0
2007-09-15T03:00:00,2007-09-15T04:00:00,2007-09-15T08:00:00Z,5.595,1.64,0.0,0.0,0.827,0.21,0.013,0.005,0.0,0.048,0.035,0.0,0.0,0.0,0.0,0.006,0.473,0.023,0.0,0.0,2.00355,2.00355,2.00355,2.00355,0.0,0.0,1.01041,0.25622,0.01602,0.00576,0.0,0.05885,0.04336,0.0,0.0,0.0,0.0,0.00714,0.57826,0.02754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62,0.0,0.397,0.0,0.0,77.306,77.979,75.0,70.0,75.0,64.989,0.0,0.0,78.8,76.207,89.0,9.171,0.0,0.0
2007-09-15T04:00:00,2007-09-15T05:00:00,2007-09-15T09:00:00Z,8.184,1.961,1.492,0.0,0.826,0.209,0.013,0.005,0.0,0.047,0.035,0.0,0.0,0.0,0.274,0.005,0.502,0.045,0.0,1.492,2.64798,2.64798,2.42826,2.42826,0.21972,0.0,1.02224,0.2592,0.01623,0.00596,0.0,0.05802,0.04275,0.0,0.0,0.0,0.33933,0.0066,0.6221,0.05581,0.0,0.21972,0.0,0.0,0.968,0.325,0.0,8.594,0.538,0.398,0.0,0.0,77.919,78.014,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.207,89.0,10.29,0.0,0.0
2007-09-15T05:00:00,2007-09-15T06:00:00,2007-09-15T10:00:00Z,8.712,1.653,3.073,0.0,0.767,0.194,0.013,0.005,0.0,0.047,0.035,0.0,0.0,0.0,0.0,0.005,0.502,0.085,0.0,3.073,2.52657,2.52657,2.07398,2.07398,0.45259,0.0,0.96257,0.24364,0.01645,0.00591,0.0,0.05881,0.04333,0.0,0.0,0.0,0.0,0.00669,0.63052,0.10606,0.0,0.45259,0.0,0.0,2.806,0.943,0.0,7.967,1.556,0.396,0.0,0.0,78.259,77.954,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.207,89.0,10.29,0.0,0.0
2007-09-15T06:00:00,2007-09-15T07:00:00,2007-09-15T11:00:00Z,10.625,1.669,4.932,0.0,0.709,0.179,0.037,0.005,0.0,0.049,0.036,0.0,0.0,0.0,0.0,0.006,0.5,0.146,0.0,4.932,2.89325,2.89325,2.1668,2.1668,0.72644,0.0,0.92072,0.23263,0.04785,0.00598,0.0,0.06423,0.04733,0.0,0.0,0.0,0.0,0.00818,0.64965,0.19023,0.0,0.72644,0.0,0.0,6.827,2.294,0.0,7.34,3.801,0.398,0.0,0.0,77.821,78.008,75.0,70.0,75.0,64.989,0.0,0.0,78.8,76.208,89.0,9.171,0.0,0.0
2007-09-15T07:00:00,2007-09-15T08:00:00,2007-09-15T12:00:00Z,12.782,1.784,6.695,0.0,0.693,0.175,0.044,0.004,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.007,0.523,0.248,0.0,6.695,2.9369,2.9369,1.95069,1.95069,0.98621,0.0,0.75727,0.19121,0.04847,0.0047,0.0,0.05694,0.04195,0.0,0.0,0.0,0.0,0.00716,0.57189,0.2711,0.0,0.98621,0.0,0.0,7.834,2.632,0.0,7.144,4.349,0.397,0.0,0.0,78.191,78.096,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.209,89.0,10.29,22.507,23.458
2007-09-15T08:00:00,2007-09-15T09:00:00,2007-09-15T13:00:00Z,20.517,2.017,13.635,0.0,0.697,0.173,0.044,0.004,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.006,0.527,0.473,0.0,13.635,3.60958,3.60958,1.60121,1.60121,2.00838,0.0,0.55345,0.13707,0.03519,0.00299,0.0,0.04237,0.03122,0.0,0.0,0.0,0.0,0.00454,0.41862,0.37575,0.0,2.00838,0.0,0.0,19.186,6.446,0.0,6.992,10.663,0.397,0.0,0.0,80.373,78.526,75.0,70.0,75.0,96.418,0.0,0.0,80.6,76.7,84.0,12.751,44.697,1.902
2007-09-15T09:00:00,2007-09-15T10:00:00,2007-09-15T14:00:00Z,12.967,2.395,4.794,0.0,0.791,0.196,0.074,0.003,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.552,0.682,0.0,4.794,2.36647,2.36647,1.66025,1.66025,0.70622,0.0,0.5481,0.13609,0.05108,0.00218,0.0,0.03699,0.02726,0.0,0.0,0.0,0.0,0.00326,0.38272,0.47257,0.0,0.70622,0.0,0.0,6.056,2.035,0.0,7.913,3.367,0.397,0.0,0.0,82.852,78.597,75.0,70.0,75.0,85.724,0.0,0.0,80.6,76.701,84.0,11.408,66.253,11.729
2007-09-15T10:00:00,2007-09-15T11:00:00,2007-09-15T15:00:00Z,17.12,2.724,7.824,0.0,0.991,0.242,0.101,0.003,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.005,0.577,0.716,0.0,7.824,2.95013,2.95013,1.79761,1.79761,1.15252,0.0,0.65376,0.15998,0.0666,0.00166,0.0,0.03436,0.02532,0.0,0.0,0.0,0.0,0.00302,0.38074,0.47218,0.0,1.15252,0.0,0.0,9.416,3.163,0.0,9.62,5.242,0.398,0.0,0.0,89.034,78.919,75.0,70.0,75.0,118.409,0.0,0.0,82.4,77.101,79.0,14.987,80.201,152.159
2007-09-15T11:00:00,2007-09-15T12:00:00,2007-09-15T16:00:00Z,14.577,2.846,4.866,0.0,1.204,0.29,0.041,0.002,0.0,0.052,0.038,0.0,0.0,0.0,0.0,0.005,0.532,0.682,0.0,4.866,2.57781,2.57781,1.86101,1.86101,0.7168,0.0,0.7874,0.18986,0.02671,0.0011,0.0,0.03405,0.02509,0.0,0.0,0.0,0.0,0.00336,0.34763,0.44581,0.0,0.7168,0.0,0.0,6.056,2.034,0.0,11.38,3.367,0.397,0.0,0.0,93.986,79.199,75.0,70.0,75.0,141.031,0.0,0.0,84.2,77.406,74.0,17.224,98.903,128.384
2007-09-15T12:00:00,2007-09-15T13:00:00,2007-09-15T17:00:00Z,21.219,2.988,11.025,0.0,1.316,0.318,0.04,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.536,0.676,0.0,11.025,3.63542,3.63542,2.01148,2.01148,1.62394,0.0,0.88609,0.21429,0.02679,0.00085,0.0,0.03681,0.02712,0.0,0.0,0.0,0.0,0.00342,0.36086,0.45525,0.0,1.62394,0.0,0.0,14.784,4.967,0.0,12.408,8.214,0.397,0.0,0.0,95.624,78.999,75.0,70.0,75.0,131.051,0.0,0.0,84.2,77.408,74.0,16.106,118.24,74.495
2007-09-15T13:00:00,2007-09-15T14:00:00,2007-09-15T18:00:00Z,17.828,3.033,7.481,0.0,1.487,0.361,0.04,0.001,0.0,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.536,0.507,0.0,7.481,3.1745,3.1745,2.07259,2.07259,1.10191,0.0,1.01641,0.24697,0.02701,0.00079,0.0,0.03737,0.02753,0.0,0.0,0.0,0.0,0.00364,0.36629,0.34658,0.0,1.10191,0.0,0.0,10.883,3.656,0.0,14.0,6.058,0.398,0.0,0.0,96.334,79.005,75.0,70.0,75.0,131.051,0.0,0.0,84.2,77.408,74.0,16.106,117.923,79.884
2007-09-15T14:00:00,2007-09-15T15:00:00,2007-09-15T19:00:00Z,12.745,3.305,1.469,0.0,1.803,0.433,0.013,0.001,0.03,0.055,0.04,0.0,0.0,0.0,0.0,0.005,0.502,0.423,0.0,1.469,2.50774,2.50774,2.29132,2.29132,0.21642,0.0,1.2498,0.2999,0.00909,0.0008,0.0208,0.03791,0.02793,0.0,0.0,0.0,0.0,0.00369,0.34838,0.29301,0.0,0.21642,0.0,0.0,0.0,0.0,0.0,16.586,0.0,0.396,0.0,0.0,96.868,79.333,75.0,70.0,75.0,76.697,99.99,0.0,86.0,77.904,70.0,16.106,113.485,47.233
2007-09-15T15:00:00,2007-09-15T16:00:00,2007-09-15T20:00:00Z,13.934,3.153,3.177,0.0,1.762,0.432,0.013,0.001,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.502,0.344,0.0,3.177,2.68162,2.68162,2.21362,2.21362,0.468,0.0,1.23751,0.30303,0.00921,0.00088,0.0,0.03748,0.02761,0.0,0.0,0.0,0.0,0.00374,0.35281,0.24134,0.0,0.468,0.0,0.0,4.835,1.624,0.0,16.669,2.691,0.398,0.0,0.0,94.373,78.488,75.0,70.0,75.0,103.407,0.0,0.0,84.2,77.406,74.0,12.751,81.152,13.314
2007-09-15T16:00:00,2007-09-15T17:00:00,2007-09-15T21:00:00Z,12.144,3.115,1.515,0.0,1.834,0.45,0.013,0.002,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.005,0.502,0.208,0.0,1.515,2.47364,2.47364,2.25044,2.25044,0.22319,0.0,1.32506,0.32513,0.00947,0.00144,0.0,0.04138,0.03049,0.0,0.0,0.0,0.0,0.00385,0.363,0.15062,0.0,0.22319,0.0,0.0,1.946,0.654,0.0,17.342,1.078,0.395,0.0,0.0,93.222,78.702,75.0,70.0,75.0,112.197,0.0,0.0,84.2,77.406,74.0,13.869,74.495,59.596
2007-09-15T17:00:00,2007-09-15T18:00:00,2007-09-15T22:00:00Z,11.885,3.053,1.469,0.0,1.775,0.444,0.013,0.004,0.0,0.062,0.046,0.0,0.0,0.0,0.07,0.005,0.502,0.13,0.0,1.469,2.7166,2.7166,2.50015,2.50015,0.21645,0.0,1.45415,0.36381,0.01074,0.00326,0.0,0.05118,0.03771,0.0,0.0,0.0,0.05729,0.00436,0.41152,0.10614,0.0,0.21645,0.0,0.0,0.0,0.0,0.0,17.349,0.0,0.405,0.0,0.0,88.772,78.278,75.0,70.0,75.0,128.259,0.0,0.0,82.4,77.101,79.0,16.106,22.19,0.0
2007-09-15T18:00:00,2007-09-15T19:00:00,2007-09-15T23:00:00Z,12.427,3.642,0.0,0.0,1.748,0.446,0.091,0.005,0.0,0.065,0.048,0.132,0.0,0.0,0.382,0.01,0.642,0.073,0.0,0.0,3.87158,3.87158,3.87158,3.87158,0.0,0.0,1.85862,0.47433,0.09623,0.00534,0.0,0.06919,0.05098,0.13991,0.0,0.0,0.40635,0.01043,0.68233,0.07787,0.0,0.0,0.0,0.707,0.0,0.0,0.0,17.646,0.292,0.394,0.0,0.0,85.202,77.895,75.0,70.0,75.0,85.724,0.0,0.0,80.6,76.7,84.0,11.408,13.631,19.02
2007-09-15T19:00:00,2007-09-15T20:00:00,2007-09-16T00:00:00Z,13.985,3.667,1.474,0.0,1.643,0.426,0.169,0.006,0.0,0.062,0.046,0.483,0.0,0.0,0.102,0.013,0.671,0.045,0.0,1.474,4.73748,4.73748,4.52036,4.52036,0.21713,0.0,2.02521,0.52565,0.20838,0.00775,0.0,0.07703,0.05676,0.59512,0.0,0.0,0.12582,0.01581,0.82726,0.05557,0.0,0.21713,0.0,0.27,0.0,0.0,0.0,17.07,0.112,0.403,0.0,0.0,81.469,77.466,75.0,70.0,75.0,82.09,0.0,0.0,78.8,76.209,89.0,11.408,0.0,0.0
2007-09-15T20:00:00,2007-09-15T21:00:00,2007-09-16T01:00:00Z,9.843,2.885,0.0,0.0,1.504,0.389,0.21,0.009,0.0,0.061,0.045,0.0,0.0,0.0,0.0,0.014,0.63,0.023,0.0,0.0,3.3699,3.3699,3.3699,3.3699,0.0,0.0,1.75732,0.45433,0.24581,0.01015,0.0,0.07148,0.05266,0.0,0.0,0.0,0.0,0.01587,0.73594,0.02633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.686,0.0,0.396,0.0,0.0,79.829,77.512,75.0,70.0,75.0,73.294,0.0,0.0,78.8,76.209,89.0,10.29,0.0,0.0
2007-09-15T21:00:00,2007-09-15T22:00:00,2007-09-16T02:00:00Z,10.013,2.497,1.492,0.0,1.358,0.35,0.084,0.01,0.03,0.06,0.044,0.0,0.0,0.0,0.0,0.008,0.536,0.017,0.0,1.492,3.0794,3.0794,2.85967,2.85967,0.21972,0.0,1.55549,0.4005,0.09631,0.01175,0.03435,0.06857,0.05052,0.0,0.0,0.0,0.0,0.0091,0.61371,0.01936,0.0,0.21972,0.0,0.0,0.966,0.324,0.0,14.218,0.538,0.398,0.0,0.0,79.166,77.641,75.0,70.0,75.0,25.6,99.99,0.0,78.8,76.209,89.0,9.171,0.0,0.0
2007-09-15T22:00:00,2007-09-15T23:00:00,2007-09-16T03:00:00Z,13.851,2.1,6.687,0.0,1.157,0.296,0.013,0.009,0.0,0.057,0.042,0.0,0.0,0.0,0.0,0.005,0.502,0.017,0.0,6.687,3.64693,3.64693,2.66193,2.66193,0.98501,0.0,1.46708,0.37557,0.01662,0.01129,0.0,0.07262,0.05351,0.0,0.0,0.0,0.0,0.00675,0.63706,0.02143,0.0,0.98501,0.0,0.0,7.762,2.608,0.0,12.141,4.311,0.397,0.0,0.0,78.953,77.753,75.0,70.0,75.0,50.222,0.0,0.0,78.8,76.21,89.0,6.935,0.0,0.0
2007-09-15T23:00:00,2007-09-16T00:00:00,2007-09-16T04:00:00Z,6.746,1.977,0.0,0.0,1.068,0.273,0.013,0.006,0.0,0.053,0.039,0.0,0.0,0.0,0.0,0.005,0.502,0.017,0.0,0.0,2.61274,2.61274,2.61274,2.61274,0.0,0.0,1.4111,0.3603,0.01733,0.00817,0.0,0.07053,0.05197,0.0,0.0,0.0,0.0,0.00704,0.66398,0.02234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.184,0.0,0.403,0.0,0.0,78.848,77.998,75.0,70.0,75.0,50.222,0.0,0.0,78.8,76.21,89.0,6.935,0.0,0.0
