occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.333,0.177,0.177,1,0,0,0,0.284,0.593,0.593,0,0,0.169
0.333,0.176,0.176,0.6,0,0,0,0.303,0.593,0.593,0,0,0.0422
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.333,0.182,0.182,0,0,0,0,0.322,0.6,0.6,0,0,0.0422
0.667,0.352,0.352,0.683,0,0,0,0.452,0.759,0.759,0,0,0
0.667,0.439,0.439,0.85,0,0,0,0.584,0.809,0.809,0,0,0
0.667,0.567,0.567,0,0,0,0,0.677,0.822,0.822,0,0,0.211
0.333,0.354,0.354,0.433,0,0,0,0.486,0.625,0.625,0,0,0.26
1,0.932,0.932,0.333,0,0,0,1,0.887,0.887,0,0,0.189
1,0.76,0.76,0,0,0,0,0.972,0.849,0.849,0,0,0.44
1,0.467,0.467,0,0,0,0,0.64,0.658,0.658,0,0,0.296
1,0.181,0.181,0,0,0,0,0.555,0.608,0.608,0,0,0.37
1,0.0982,0.0982,0,0,0,0,0.461,0.595,0.595,0,0,0.192
1,0.0655,0.0655,0,0,0,0,0.433,0.57,0.57,0,0,0.431
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0509,0.0509,0,0,0,0,0.327,0.511,0.511,0.204,0,0
1,0.0822,0.0822,0,0.783,0,0,0.341,0.518,0.518,0.368,0,0
1,0.149,0.149,0.933,0,0,0,0.374,0.543,0.543,0,0,0
1,0.31,0.31,1,0,0,0,0.527,0.683,0.683,0,0,0
1,0.327,0.327,0.367,0,0,0,0.405,0.696,0.696,0,0,0.0845
1,0.335,0.335,0,0,0,0,0.302,0.696,0.696,0,0,0.0422
1,0.326,0.326,0,0,0.25,0,0.311,0.696,0.696,0,0.079,0.104
1,0.446,0.446,0,0,0.5,0.333,0.352,0.83,0.83,0,0.38,0.209
0.667,0.305,0.305,0,0,0,0.717,0.311,0.721,0.721,0,0.606,0.315
1,0.429,0.429,0,0,0,0,0.394,0.849,0.849,0,0.531,0.272
1,0.304,0.304,0,0,0,0,0.377,0.709,0.709,0,0.459,0
1,0.315,0.315,0,0,0,0,0.386,0.734,0.734,0,0.58,0.169
1,0.503,0.503,0,0,0,0,0.549,0.906,0.906,0,0.4,0.0845
1,0.634,0.634,0.433,0,0,0,0.746,0.981,0.981,0,0.263,0
1,0.825,0.825,1,0,0,0,0.887,1,1,0,0,0.0422
1,0.963,0.963,0.1,0.5,0,0,0.944,0.943,0.943,0.493,0,0.0845
1,0.932,0.932,0,0.0167,0,0,1,0.887,0.887,0.725,0,0.169
1,0.523,0.523,0.183,0,0,0,0.734,0.721,0.721,0.311,0,0.0422
1,0.467,0.467,1,0.5,0,0,0.64,0.658,0.658,0.447,0,0.127
1,0.181,0.181,1,0.0167,0,0,0.555,0.608,0.608,0.626,0,0.0422
1,0.0982,0.0982,0.117,0,0,0,0.461,0.595,0.595,0.774,0,0
1,0.0655,0.0655,0,0,0,0,0.433,0.57,0.57,0.642,0,0
1,0.0491,0.0491,0,0,0,0,0.346,0.511,0.511,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.18,0.18,0,0.25,0,0,0.392,0.574,0.574,0.274,0,0
1,0.188,0.188,0,0,0,0,0.331,0.581,0.581,0.679,0,0
1,0.335,0.335,0,0,0.5,0.0833,0.302,0.696,0.696,0.808,0.246,0
1,0.326,0.326,0,0,0,1,0.311,0.696,0.696,0,0.513,0.315
1,0.314,0.314,0,0,0,0.233,0.321,0.709,0.709,0,0.349,0.0768
1,0.433,0.433,0,0,0,0,0.338,0.849,0.849,0,0.236,0.338
1,0.429,0.429,0,0,0,0,0.394,0.849,0.849,0,0,0.0845
1,0.431,0.431,0,0,0,0,0.437,0.83,0.83,0,0,0
1,0.448,0.448,0.933,0,0,0,0.451,0.868,0.868,0,0,0.169
1,0.503,0.503,1,0,0,0,0.549,0.906,0.906,0,0,0.0422
0.667,0.439,0.439,0.367,0,0,0,0.584,0.809,0.809,0,0,0.0845
0.667,0.567,0.567,0,0,0,0,0.677,0.822,0.822,0,0,0.169
0.667,0.659,0.659,0,0,0,0,0.715,0.784,0.784,0,0,0.0422
0.333,0.343,0.343,0,0,0,0,0.505,0.606,0.606,0,0,0
1,0.76,0.76,0,0,0,0,0.972,0.849,0.849,0,0,0
0.667,0.258,0.258,0,0,0,0,0.449,0.562,0.562,0,0,0.127
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.107
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.12
1,0.0509,0.0509,0,0,0,0,0.327,0.511,0.511,0,0,0.138
1,0.0822,0.0822,0,0,0,0,0.341,0.518,0.518,0,0,0.112
1,0.149,0.149,0.683,0,0,0,0.374,0.543,0.543,0,0,0.214
0.667,0.18,0.18,1,0,0,0,0.392,0.574,0.574,0,0,0.122
0.667,0.188,0.188,0.617,0,0,0,0.331,0.581,0.581,0,0,0.0422
1,0.335,0.335,0,0,0,0,0.302,0.696,0.696,0,0,0.121
1,0.464,0.464,0,0,0.5,0.0833,0.338,0.811,0.811,0,0.392,0.211
1,0.446,0.446,0,0,0,1,0.352,0.83,0.83,0,0.651,0.169
1,0.433,0.433,0,0,0,0.233,0.338,0.849,0.849,0,0.195,0.127
0.667,0.302,0.302,0,0,0,0,0.349,0.721,0.721,0,0.512,0.12
0.333,0.176,0.176,0,0,0,0,0.317,0.587,0.587,0,0.098,0.206
0.667,0.315,0.315,0,0,0,0,0.386,0.734,0.734,0,0,0
0.667,0.352,0.352,0,0,0,0,0.452,0.759,0.759,0,0,0.0422
1,0.634,0.634,0.933,0,0,0,0.746,0.981,0.981,0,0,0.127
1,0.825,0.825,1,0.75,0,0,0.887,1,1,0.575,0,0.0422
0.667,0.659,0.659,0.367,0.3,0,0,0.715,0.784,0.784,0.64,0,0.0422
1,0.932,0.932,0,0,0,0,1,0.887,0.887,0.694,0,0
1,0.76,0.76,0,0,0,0,0.972,0.849,0.849,0.715,0,0.0845
1,0.258,0.258,0,0,0,0,0.449,0.562,0.562,0.0925,0,0.0422
1,0.115,0.115,0,0.75,0,0,0.407,0.537,0.537,0.596,0,0
1,0.0491,0.0491,0,0.567,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.191
1,0.081,0.081,0,0,0,0,0.305,0.474,0.474,0,0,0.156
1,0.146,0.146,0,0,0,0,0.331,0.494,0.494,0,0,0.12
1,0.176,0.176,0,0,0,0,0.346,0.519,0.519,0,0,0.33
1,0.182,0.182,0,0,0,0,0.298,0.524,0.524,0,0,0
1,0.184,0.184,0,0,0,0,0.257,0.524,0.524,0,0,0.127
1,0.31,0.31,0.6,0,0,0,0.264,0.582,0.582,0,0,0.0422
1,0.422,0.422,1,0,0,0,0.278,0.656,0.656,0,0,0
1,0.41,0.41,0.583,0,0,0,0.267,0.671,0.671,0,0,0
0.667,0.287,0.287,0,0,0,0,0.294,0.602,0.602,0,0,0.127
0.667,0.288,0.288,0.35,0,0,0,0.316,0.592,0.592,0,0,0.116
0.667,0.294,0.294,1,0,0,0,0.323,0.612,0.612,0,0,0.0845
1,0.452,0.452,1,0,0,0,0.434,0.715,0.715,0,0,0.211
1,0.545,0.545,1,0,0,0,0.59,0.775,0.775,0.0689,0,0.0422
1,0.706,0.706,1,0.917,0,0,0.701,0.79,0.79,0.835,0,0.127
1,0.872,0.872,0.283,0.867,0,0,0.745,0.745,0.745,0,0,0.0845
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0,0,0.0422
1,0.824,0.824,0,0,0.233,0.0167,0.768,0.671,0.671,0,0.132,0.0845
1,0.355,0.355,0,0,0,1,0.524,0.553,0.553,0,0.18,0.303
1,0.181,0.181,0,0,0,0.283,0.457,0.513,0.513,0,0,0.142
1,0.0491,0.0491,0.0833,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.309,0.469,0.469,0,0,0
1,0.0491,0.0491,0,0,0,0,0.305,0.464,0.464,0,0,0
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.081,0.081,0,0,0,0,0.305,0.474,0.474,0,0,0.176
1,0.243,0.243,0,0,0.417,0,0.405,0.523,0.523,0,0.259,0
1,0.303,0.303,0,0,0.0667,0.767,0.435,0.572,0.572,0,0.372,0.661
1,0.315,0.315,0,0,0,0.533,0.338,0.582,0.582,0,0,0.414
1,0.453,0.453,0,0,0,0,0.256,0.641,0.641,0,0,0.312
1,0.44,0.44,0,0,0,0,0.267,0.641,0.641,0,0,0.381
1,0.422,0.422,0,0,0,0,0.278,0.656,0.656,0,0,0.0422
0.667,0.289,0.289,0.6,0,0,0,0.264,0.602,0.602,0,0,0
1,0.406,0.406,1,0.5,0,0,0.312,0.671,0.671,0.768,0,0
1,0.407,0.407,0.583,0,0,0,0.345,0.656,0.656,0.617,0,0
1,0.417,0.417,0,0,0,0,0.356,0.686,0.686,0.109,0,0
1,0.452,0.452,0,0,0,0,0.434,0.715,0.715,0,0,0.0422
1,0.545,0.545,0,0,0,0,0.59,0.775,0.775,0,0,0.0845
1,0.706,0.706,0,0,0,0,0.701,0.79,0.79,0.101,0,0.0422
1,0.872,0.872,0,0.25,0,0,0.745,0.745,0.745,0.641,0,0.0845
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0.606,0,0
1,0.824,0.824,0.1,0,0,0,0.768,0.671,0.671,0,0,0.253
1,0.508,0.508,1,0,0,0,0.656,0.596,0.596,0,0,0.169
1,0.0491,0.0491,1,0,0,0,0.258,0.465,0.465,0,0,0.0845
1,0.0737,0.0737,1,0,0,0,0.32,0.484,0.484,0,0,0.0931
1,0.0573,0.0573,1,0,0,0,0.309,0.474,0.474,0,0,0.187
1,0.0491,0.0491,0.45,0,0,0,0.309,0.469,0.469,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.211
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.125
1,0.176,0.176,0,0,0,0,0.346,0.519,0.519,0,0,0.0915
1,0.182,0.182,0,0,0,0,0.298,0.524,0.524,0,0,0.228
1,0.318,0.318,0,0,0,0,0.257,0.582,0.582,0,0,0.142
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,0.433,0,0,0,0.258,0.465,0.465,0,0,0.0845
0,0.0491,0.0491,1,0,0,0,0.258,0.465,0.465,0,0,0.211
0,0.0491,0.0491,0.267,0,0,0,0.258,0.465,0.465,0,0,0.127
0.333,0.168,0.168,0,0,0,0,0.287,0.529,0.529,0,0,0
0.333,0.172,0.172,0,0,0,0,0.29,0.539,0.539,0,0,0.0422
0.333,0.183,0.183,0,0,0,0,0.316,0.549,0.549,0,0,0
0.333,0.214,0.214,0,0,0,0,0.368,0.569,0.569,0,0,0
0.667,0.487,0.487,0.433,0,0,0,0.553,0.682,0.682,0,0,0.569
1,0.872,0.872,1,0,0,0,0.745,0.745,0.745,0,0,0.338
1,0.927,0.927,0.0167,0,0,0,0.79,0.701,0.701,0,0,0.0422
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0.169
1,0.202,0.202,0,0,0,0,0.391,0.509,0.509,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.169
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.16
1,0.146,0.146,0,0,0,0,0.331,0.494,0.494,0,0,0.164
1,0.176,0.176,0,0,0,0,0.346,0.519,0.519,0,0,0.0378
0.667,0.182,0.182,0,0,0,0,0.298,0.524,0.524,0,0,0.216
0.667,0.184,0.184,0.183,0,0,0,0.257,0.524,0.524,0,0,0
0.667,0.31,0.31,0.3,0,0,0,0.264,0.582,0.582,0,0,0.253
0.667,0.298,0.298,0.483,0,0,0,0.271,0.592,0.592,0,0,0.301
0.667,0.289,0.289,0,0,0,0,0.264,0.602,0.602,0,0,0.311
0.333,0.168,0.168,0,0,0,0,0.276,0.534,0.534,0,0,0.0845
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0,0.0491,0.0491,0.183,0,0,0,0.258,0.465,0.465,0,0,0.352
0.667,0.318,0.318,0.533,0,0,0,0.375,0.632,0.632,0,0,0.386
0.667,0.379,0.379,0,0,0,0,0.479,0.672,0.672,0,0,0.237
1,0.706,0.706,0,0,0,0,0.701,0.79,0.79,0,0,0
1,0.872,0.872,0,0,0,0,0.745,0.745,0.745,0,0,0.0422
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0,0,0.296
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0.526
1,0.355,0.355,0,0,0,0,0.524,0.553,0.553,0,0,0.211
1,0.115,0.115,0,0,0,0,0.357,0.489,0.489,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.253
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.146,0.146,0,0,0,0,0.331,0.494,0.494,0,0,0
1,0.303,0.303,0.6,0,0,0,0.435,0.572,0.572,0,0,0
1,0.448,0.448,1,0,0,0,0.378,0.641,0.641,0,0,0
1,0.453,0.453,1,0,0,0,0.256,0.641,0.641,0,0,0
1,0.44,0.44,1,0.5,0.233,0.0167,0.267,0.641,0.641,0.708,0.173,0.0845
1,0.422,0.422,1,0,0,1,0.278,0.656,0.656,0.157,0.304,0.215
1,0.41,0.41,0.0333,0.167,0,0.0167,0.267,0.671,0.671,0.232,0.516,0.598
1,0.406,0.406,0,0.85,0,0,0.312,0.671,0.671,0.236,0.643,0.683
1,0.407,0.407,0,0,0,0,0.345,0.656,0.656,0,0.24,0.227
1,0.417,0.417,0,0,0,0,0.356,0.686,0.686,0,0.511,0.171
0.667,0.318,0.318,0,0,0,0,0.375,0.632,0.632,0,0.456,0.162
1,0.545,0.545,0.85,0,0,0,0.59,0.775,0.775,0,0.098,0.0422
1,0.706,0.706,1,0.167,0,0,0.701,0.79,0.79,0.313,0,0.0422
1,0.872,0.872,1,0.6,0,0,0.745,0.745,0.745,0.481,0,0.0422
1,0.927,0.927,1,0,0,0,0.79,0.701,0.701,0.0792,0,0.403
1,0.824,0.824,0.783,0.5,0,0,0.768,0.671,0.671,0.681,0,0.338
0.667,0.202,0.202,0,0,0,0,0.391,0.509,0.509,0,0,0.169
0.667,0.115,0.115,0,0,0,0,0.357,0.489,0.489,0,0,0
1,0.0737,0.0737,0,0,0,0,0.32,0.484,0.484,0,0,0
1,0.0573,0.0573,0,0,0,0,0.309,0.474,0.474,0,0,0
1,0.0491,0.0491,0,0,0,0,0.309,0.469,0.469,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.182,0.182,0.717,0,0,0,0.298,0.524,0.524,0,0,0
1,0.184,0.184,0,0,0,0,0.257,0.524,0.524,0,0,0
1,0.179,0.179,0,0,0,0,0.261,0.524,0.524,0,0,0
1,0.298,0.298,0,0,0,0,0.271,0.592,0.592,0,0,0
1,0.289,0.289,0,0,0,0,0.264,0.602,0.602,0,0,0.169
0.667,0.168,0.168,0,0,0,0,0.276,0.534,0.534,0,0,0.211
0.667,0.168,0.168,0,0,0,0,0.287,0.529,0.529,0,0,0.38
0.667,0.294,0.294,0,0,0,0,0.323,0.612,0.612,0,0,0.253
0.667,0.183,0.183,0,0,0,0,0.316,0.549,0.549,0,0,0.0845
0.667,0.379,0.379,0,0,0,0,0.479,0.672,0.672,0,0,0.169
0.667,0.487,0.487,0,0.667,0,0,0.553,0.682,0.682,0.553,0,0.127
1,0.872,0.872,0,1,0,0,0.745,0.745,0.745,0,0,0.237
1,0.927,0.927,0,0.117,0,0,0.79,0.701,0.701,0,0,0.471
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0.0422
1,0.355,0.355,0,0,0,0,0.524,0.553,0.553,0,0,0.149
1,0.181,0.181,0,0,0,0,0.457,0.513,0.513,0,0,0.127
1,0.0737,0.0737,0,0,0,0,0.32,0.484,0.484,0,0,0.211
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0.1,0,0,0,0.258,0.465,0.465,0,0,0
1,0.176,0.176,1,0,0,0,0.346,0.519,0.519,0,0,0
1,0.182,0.182,0.6,0,0.417,0,0.298,0.524,0.524,0,0.0436,0
0.667,0.184,0.184,0,0,0.817,0.0167,0.257,0.524,0.524,0,0.354,0
1,0.31,0.31,0,0.417,0,1,0.264,0.582,0.582,0.413,0.298,0
1,0.422,0.422,0,0.0833,0,0.0167,0.278,0.656,0.656,0.104,0,0
1,0.41,0.41,0,0,0,0,0.267,0.671,0.671,0,0,0.253
1,0.406,0.406,0,0,0.483,0.0167,0.312,0.671,0.671,0,0.181,0.169
0.667,0.288,0.288,0.6,0,0,1,0.316,0.592,0.592,0,0,0.211
0.667,0.294,0.294,1,0.5,0,0.283,0.323,0.612,0.612,0.728,0,0
1,0.452,0.452,0.583,0,0,0,0.434,0.715,0.715,0.149,0,0.296
1,0.545,0.545,0,0,0,0,0.59,0.775,0.775,0,0,0.211
1,0.706,0.706,0,0,0,0,0.701,0.79,0.79,0,0,0.127
1,0.872,0.872,0,0,0,0,0.745,0.745,0.745,0,0,0.0422
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0,0,0.087
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0
0.667,0.202,0.202,0,0,0,0,0.391,0.509,0.509,0,0,0.0422
1,0.181,0.181,0,0,0,0,0.457,0.513,0.513,0,0,0.169
1,0.0737,0.0737,0,0,0,0,0.32,0.484,0.484,0,0,0
1,0.0573,0.0573,0,0,0,0,0.309,0.474,0.474,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.146,0.146,0.6,0,0,0,0.331,0.494,0.494,0,0,0
1,0.176,0.176,0.85,0,0,0,0.346,0.519,0.519,0,0,0
1,0.182,0.182,0,0,0.233,0.267,0.298,0.524,0.524,0,0.221,0
1,0.184,0.184,0,0,0,0.767,0.257,0.524,0.524,0,0.384,0
1,0.31,0.31,0,0,0,0,0.264,0.582,0.582,0,0.776,0.0845
1,0.298,0.298,0,0,0,0,0.271,0.592,0.592,0.0708,0,0.0422
1,0.41,0.41,0.6,0.917,0,0,0.267,0.671,0.671,0.727,0,0.0845
1,0.406,0.406,1,0.617,0,0,0.312,0.671,0.671,0,0,0.127
0.667,0.288,0.288,0.1,0,0,0,0.316,0.592,0.592,0,0,0.0422
0.667,0.294,0.294,0,0,0,0,0.323,0.612,0.612,0,0,0.0422
1,0.452,0.452,0,0,0,0,0.434,0.715,0.715,0,0,0.0845
0.667,0.379,0.379,0,0,0,0,0.479,0.672,0.672,0,0,0.169
0.667,0.487,0.487,0,0,0,0,0.553,0.682,0.682,0,0,0.0422
0.667,0.598,0.598,0,0,0,0,0.583,0.652,0.652,0,0,0
0.667,0.634,0.634,0,0,0,0,0.613,0.622,0.622,0,0,0
0.667,0.566,0.566,0,0.667,0,0,0.598,0.602,0.602,0.553,0,0.229
0.667,0.355,0.355,0,0.1,0,0,0.524,0.553,0.553,0.166,0,0.658
1,0.247,0.247,0,0,0,0,0.556,0.537,0.537,0,0,0.123
1,0.0982,0.0982,0,0,0,0,0.383,0.503,0.503,0,0,0
1,0.0573,0.0573,0,0,0,0,0.309,0.474,0.474,0,0,0.0845
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.43,0.43,0.1,0,0,0,0.523,0.626,0.626,0,0,0
1,0.448,0.448,1,0,0,0,0.378,0.641,0.641,0,0,0
0.667,0.318,0.318,1,0,0.233,0.0167,0.257,0.582,0.582,0,0.267,0
0.667,0.31,0.31,1,0,0,1,0.264,0.582,0.582,0,0.383,0
0.667,0.298,0.298,1,0,0,0.0167,0.271,0.592,0.592,0,0.181,0.211
1,0.41,0.41,0.533,0,0,0,0.267,0.671,0.671,0,0.287,0.211
0.667,0.287,0.287,0,0,0,0,0.294,0.602,0.602,0,0.457,0.0422
0.667,0.288,0.288,0,0,0,0,0.316,0.592,0.592,0,0.428,0
0.667,0.294,0.294,0,0,0,0,0.323,0.612,0.612,0,0.127,0.0422
0.667,0.318,0.318,0,0,0,0,0.375,0.632,0.632,0,0,0.0422
1,0.545,0.545,0,0,0,0,0.59,0.775,0.775,0,0,0.0845
1,0.706,0.706,0,0,0,0,0.701,0.79,0.79,0,0,0.253
1,0.872,0.872,0,0,0,0,0.745,0.745,0.745,0,0,0
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0,0,0
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.305,0.464,0.464,0,0,0
1,0.0506,0.0506,0,0,0,0,0.294,0.469,0.469,0,0,0
1,0.081,0.081,0,0,0,0,0.305,0.474,0.474,0,0,0
1,0.146,0.146,0,0,0,0,0.331,0.494,0.494,0,0,0.0381
0.667,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.269
0.667,0.315,0.315,0.483,0,0,0,0.338,0.582,0.582,0,0,0.4
0.667,0.318,0.318,0,0,0,0,0.257,0.582,0.582,0,0,0.282
0.667,0.31,0.31,0,0,0.483,0,0.264,0.582,0.582,0,0.0272,0.321
0.333,0.174,0.174,0,0,0,0.517,0.265,0.529,0.529,0,0,0.172
0.333,0.169,0.169,0,0,0,0,0.261,0.534,0.534,0,0,0.211
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0845
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.169
0.333,0.172,0.172,0,0,0,0,0.29,0.539,0.539,0,0,0
0.667,0.318,0.318,0,0,0,0,0.375,0.632,0.632,0,0,0.22
0.667,0.379,0.379,0.433,0,0,0,0.479,0.672,0.672,0,0,0.22
1,0.706,0.706,1,0,0.233,0,0.701,0.79,0.79,0,0.098,0
1,0.872,0.872,0.267,0,0,0.85,0.745,0.745,0.745,0.153,0.169,0.169
1,0.634,0.634,0,1,0,0.45,0.613,0.622,0.622,0.832,0,0.211
1,0.566,0.566,0,1,0,0,0.598,0.602,0.602,0,0,0.127
1,0.202,0.202,0,0.0333,0,0,0.391,0.509,0.509,0,0,0.169
1,0.115,0.115,0,0,0,0,0.357,0.489,0.489,0,0,0.0422
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.303,0.303,0.183,0,0,0,0.435,0.572,0.572,0,0,0
0.667,0.315,0.315,0.533,0,0,0,0.338,0.582,0.582,0,0,0
0.667,0.318,0.318,0,0,0.483,0.1,0.257,0.582,0.582,0,0.421,0.227
0.667,0.31,0.31,0,0,0,0.933,0.264,0.582,0.582,0,0.295,0
0.333,0.174,0.174,0,0,0,0,0.265,0.529,0.529,0,0,0.0422
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0845
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.127
0,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0
0.667,0.379,0.379,0,0,0,0,0.479,0.672,0.672,0,0,0.121
0.667,0.487,0.487,0,0,0,0,0.553,0.682,0.682,0,0,0.0916
1,0.872,0.872,0,0.25,0,0,0.745,0.745,0.745,0.487,0,0
1,0.927,0.927,0,0,0,0,0.79,0.701,0.701,0,0,0.169
1,0.824,0.824,0,0,0,0,0.768,0.671,0.671,0,0,0.296
1,0.355,0.355,0,0,0,0,0.524,0.553,0.553,0,0,0.253
1,0.0491,0.0491,0,0,0,0,0.258,0.465,0.465,0,0,0.0845
