original_FIP,station_wmo,match_location_name,county_lat,county_lon,station_lat,station_lon,distance_station_to_county_population_centroid_[mi]
G2801490,722350,Jackson_International_Ap,44.913795,-88.641293,44.48,-88.13,71.93166580126875
G2801510,722356,Greenville_Municipal,44.913795,-88.641293,44.48,-88.13,12.451486742765644
G2801530,722340,Meridian_Key_Field,44.913795,-88.641293,44.48,-88.13,76.10733525292379
G2801550,723307,Golden_Tri_Awos,44.913795,-88.641293,44.48,-88.13,61.70146499601333
G2801570,722320,Baton Rouge Metro AP,44.913795,-88.641293,44.48,-88.13,66.00288443498651
G2801590,723307,Golden_Tri_Awos,44.913795,-88.641293,44.48,-88.13,59.17605119478076
G2801610,722359,Greenwood_Leflore_Arpt,44.913795,-88.641293,44.48,-88.13,73.80122657863133
G2801630,722350,Jackson_International_Ap,44.913795,-88.641293,44.48,-88.13,63.173834532565984
G2900010,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,10.992036868955088
G2900030,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,18.34832430115426
G2900050,725467,Shenandoah_Muni,44.913795,-88.641293,44.48,-88.13,36.61343519055799
G2900070,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,55.00889012874144
G2900090,723449,Rogers_Awos,44.913795,-88.641293,44.48,-88.13,45.80681776624631
G2900110,723495,Joplin_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,41.95534230851692
G2900130,724468,Olathe_Johnson_Co,44.913795,-88.641293,44.48,-88.13,71.39019088126828
G2900150,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,50.93856741211668
G2900170,723489,Cape_Girardeau_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,39.77223141173193
G2900190,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,17.868501228678774
G2900210,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,7.013487603284283
G2900230,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,5.340338705111282
G2900250,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,78.32551561791999
G2900270,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,19.734949554484114
G2900290,724459,Kaiser_Mem_Awos,44.913795,-88.641293,44.48,-88.13,17.724833649774446
G2900310,723290,Cape Girardeau Rgnl AP,44.913795,-88.641293,44.48,-88.13,13.888309595917368
G2900330,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,76.90928575697326
G2900350,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,42.94490864853011
G2900370,724468,Olathe_Johnson_Co,44.913795,-88.641293,44.48,-88.13,28.93704196230187
G2900390,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,75.14312230865352
G2900410,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,96.4413593888087
G2900430,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,25.000345846296973
G2900450,725456,Keokuk_Muni,44.913795,-88.641293,44.48,-88.13,24.103726888790977
G2900470,724463,Kansas_City_Downtown_Ap,44.913795,-88.641293,44.48,-88.13,17.240707624731357
G2900490,724460,Kansas_City_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,45.0782398323902
G2900510,724458,Jefferson_City_Mem,44.913795,-88.641293,44.48,-88.13,6.71259366786112
G2900530,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,48.88615323965324
G2900550,724420,Rolla Natl AP,44.913795,-88.641293,44.48,-88.13,39.725693788649636
G2900570,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,44.83536519412464
G2900590,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,53.68837557590055
G2900610,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,80.59861841423778
G2900630,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,48.133197785024706
G2900650,724456,Vichy_Rolla_Natl_Arpt,44.913795,-88.641293,44.48,-88.13,59.03192555391931
G2900670,723447,Flippin_Awos,44.913795,-88.641293,44.48,-88.13,71.93757972123535
G2900690,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,61.46716617579084
G2900710,724345,St_Louis_Spirit_Of_St_Louis_A,44.913795,-88.641293,44.48,-88.13,38.84624985176281
G2900730,724420,Rolla Natl AP,44.913795,-88.641293,44.48,-88.13,43.00934149547696
G2900750,724490,St_Joseph_Rosecrans_Memorial,44.913795,-88.641293,44.48,-88.13,61.88784201768334
G2900770,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,7.51803476862647
G2900790,725469,Chariton,44.913795,-88.641293,44.48,-88.13,106.06234862679808
G2900810,725474,Creston,44.913795,-88.641293,44.48,-88.13,84.49492319203458
G2900830,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,39.66036551717382
G2900850,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,75.83651769972457
G2900870,725533,Falls_City_Brenner,44.913795,-88.641293,44.48,-88.13,34.069987008315614
G2900890,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,55.00663513325817
G2900910,723447,Flippin_Awos,44.913795,-88.641293,44.48,-88.13,76.463635217525
G2900930,724454,Farmington,44.913795,-88.641293,44.48,-88.13,35.19060299928113
G2900950,724463,Kansas_City_Downtown_Ap,44.913795,-88.641293,44.48,-88.13,18.03798599872874
G2900970,723495,Joplin_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,5.533047280564286
G2900990,724345,St_Louis_Spirit_Of_St_Louis_A,44.913795,-88.641293,44.48,-88.13,37.61030805809468
G2901010,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,19.557263888252642
G2901030,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,34.4457840013059
G2901050,724459,Kaiser_Mem_Awos,44.913795,-88.641293,44.48,-88.13,48.74043658114786
G2901070,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,45.05820559769436
G2901090,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,42.853228094535666
G2901110,725456,Keokuk_Muni,44.913795,-88.641293,44.48,-88.13,46.63336176542313
G2901130,724345,St_Louis_Spirit_Of_St_Louis_A,44.913795,-88.641293,44.48,-88.13,46.15452906680729
G2901150,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,55.38483518519788
G2901170,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,92.07710999353876
G2901190,723440,Fort_Smith_Regional_Ap,44.913795,-88.641293,44.48,-88.13,143.29343689436564
G2901210,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,33.70352789427566
G2901230,724454,Farmington,44.913795,-88.641293,44.48,-88.13,27.497257638171007
G2901250,724456,Vichy_Rolla_Natl_Arpt,44.913795,-88.641293,44.48,-88.13,10.539499296310572
G2901270,724396,Quincy_Muni_Baldwin_Fld,44.913795,-88.641293,44.48,-88.13,30.326351460510022
G2901290,725469,Chariton,44.913795,-88.641293,44.48,-88.13,70.18592814328665
G2901310,724459,Kaiser_Mem_Awos,44.913795,-88.641293,44.48,-88.13,16.86662814008424
G2901330,723489,Cape_Girardeau_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,45.28359910241576
G2901350,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,40.43185029118333
G2901370,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,80.75917962287022
G2901390,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,66.67495344142229
G2901410,724459,Kaiser_Mem_Awos,44.913795,-88.641293,44.48,-88.13,40.84982814291339
G2901430,723489,Cape_Girardeau_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,69.93087537770825
G2901450,723495,Joplin_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,26.5745077779808
G2901470,725479,Clarinda,44.913795,-88.641293,44.48,-88.13,43.08589578934559
G2901490,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,90.31528453841541
G2901510,724458,Jefferson_City_Mem,44.913795,-88.641293,44.48,-88.13,27.136291143307652
G2901530,723447,Flippin_Awos,44.913795,-88.641293,44.48,-88.13,36.169144138243425
G2901550,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,91.88188242772988
G2901570,724454,Farmington,44.913795,-88.641293,44.48,-88.13,48.16184190343499
G2901590,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,26.411917702146386
G2901610,724456,Vichy_Rolla_Natl_Arpt,44.913795,-88.641293,44.48,-88.13,20.89646925659602
G2901630,724396,Quincy_Muni_Baldwin_Fld,44.913795,-88.641293,44.48,-88.13,63.119687422225454
G2901650,724460,Kansas_City_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,5.191102103141241
G2901670,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,41.41290505875374
G2901690,724457,Ft_Lnrd_Wd_Aaf,44.913795,-88.641293,44.48,-88.13,8.601153560703688
G2901710,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,55.86503221723037
G2901730,724396,Quincy_Muni_Baldwin_Fld,44.913795,-88.641293,44.48,-88.13,45.24266345467831
G2901750,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,68.91931511549298
G2901770,724463,Kansas_City_Downtown_Ap,44.913795,-88.641293,44.48,-88.13,52.24917461317028
G2901790,724454,Farmington,44.913795,-88.641293,44.48,-88.13,69.83538168206042
G2901810,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,32.80080544335549
G2901830,724345,St_Louis_Spirit_Of_St_Louis_A,44.913795,-88.641293,44.48,-88.13,14.107569837559005
G2901850,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,76.21014240189137
G2901860,724454,Farmington,44.913795,-88.641293,44.48,-88.13,27.725296285144907
G2901870,724454,Farmington,44.913795,-88.641293,44.48,-88.13,10.905681359181976
G2901890,724340,St_Louis_Lambert_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,11.529494080007835
G2901950,724467,Whiteman_Afb,44.913795,-88.641293,44.48,-88.13,52.8440890750665
G2901970,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,40.31477585558091
G2901990,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,51.67185050408447
G2902010,723489,Cape_Girardeau_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,23.98033165246929
G2902030,724457,Ft_Lnrd_Wd_Aaf,44.913795,-88.641293,44.48,-88.13,98.89131977598583
G2902050,724450,Columbia_Regional_Airport,44.913795,-88.641293,44.48,-88.13,105.47363670025602
G2902070,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,45.45547892880709
G2902090,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,57.2296543641137
G2902110,724455,Kirksville_Regional_Ap,44.913795,-88.641293,44.48,-88.13,48.859582931297474
G2902130,723446,Harrison_Faa_Ap,44.913795,-88.641293,44.48,-88.13,43.161662892007925
G2902150,724457,Ft_Lnrd_Wd_Aaf,44.913795,-88.641293,44.48,-88.13,49.54578700155027
G2902170,723495,Joplin_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,77.54950357707784
G2902190,724345,St_Louis_Spirit_Of_St_Louis_A,44.913795,-88.641293,44.48,-88.13,42.27706559580709
G2902210,724454,Farmington,44.913795,-88.641293,44.48,-88.13,39.52274986505938
G2902230,723300,Poplar_Bluff_Amos,44.913795,-88.641293,44.48,-88.13,37.68511935508203
G2902250,724400,Springfield_Regional_Arpt,44.913795,-88.641293,44.48,-88.13,42.012651238336645
G2902270,725474,Creston,44.913795,-88.641293,44.48,-88.13,60.0932089022851
G2902290,724457,Ft_Lnrd_Wd_Aaf,44.913795,-88.641293,44.48,-88.13,66.75905171160686
G2905100,725314,Cahokia_St_Louis,44.913795,-88.641293,44.48,-88.13,10.757179373034026
G3000010,726785,Butte_Bert_Mooney_Arpt,44.913795,-88.641293,44.48,-88.13,82.50595853092571
G3000030,726660,Sheridan_County_Arpt,44.913795,-88.641293,44.48,-88.13,97.88425273708522
G3000050,727770,Havre_City_County_Ap,44.913795,-88.641293,44.48,-88.13,65.32370902778517
G3000070,727720,Helena_Regional_Airport,44.913795,-88.641293,44.48,-88.13,46.91235416118139
G3000090,726770,Billings_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,67.56802448300228
G3000130,727750,Great_Falls_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,6.052288647898575
G3000150,727770,Havre_City_County_Ap,44.913795,-88.641293,44.48,-88.13,80.99100085410022
G3000170,742300,Miles_City_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,5.666321205069642
G3000190,727686,Wolf_Point_Intl_Fort_Peck_S,44.913795,-88.641293,44.48,-88.13,58.00398831631994
G3000210,726676,Glendive_Awos,44.913795,-88.641293,44.48,-88.13,3.774299822433453
G3000230,726785,Butte_Bert_Mooney_Arpt,44.913795,-88.641293,44.48,-88.13,40.80678942647072
G3000250,726676,Glendive_Awos,44.913795,-88.641293,44.48,-88.13,93.56822543780322
G3000270,726776,Lewistown_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,5.84674097167929
G3000290,727790,Kalispell_Glacier_Pk_IntL_Ar,44.913795,-88.641293,44.48,-88.13,8.386792150775994
G3000310,726797,Bozeman_Gallatin_Field,44.913795,-88.641293,44.48,-88.13,13.144137962541375
G3000350,727796,Cut_Bank_Muni_Ap,44.913795,-88.641293,44.48,-88.13,31.56840591567645
G3000370,726770,Billings_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,70.76538469967518
G3000390,727730,Missoula_International_Ap,44.913795,-88.641293,44.48,-88.13,80.80918088891116
G3000410,727770,Havre_City_County_Ap,44.913795,-88.641293,44.48,-88.13,3.8424511375816794
G3000430,727720,Helena_Regional_Airport,44.913795,-88.641293,44.48,-88.13,38.999225875763
G3000450,726776,Lewistown_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,55.41130500791582
G3000470,727730,Missoula_International_Ap,44.913795,-88.641293,44.48,-88.13,75.86687711396766
G3000490,727720,Helena_Regional_Airport,44.913795,-88.641293,44.48,-88.13,6.367964333615398
G3000510,727750,Great_Falls_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,124.8684279621949
G3000530,727790,Kalispell_Glacier_Pk_IntL_Ar,44.913795,-88.641293,44.48,-88.13,91.1687467472124
G3000550,727686,Wolf_Point_Intl_Fort_Peck_S,44.913795,-88.641293,44.48,-88.13,92.56943690417626
G3000570,726785,Butte_Bert_Mooney_Arpt,44.913795,-88.641293,44.48,-88.13,71.41385962830147
G3000590,726797,Bozeman_Gallatin_Field,44.913795,-88.641293,44.48,-88.13,83.5657681253463
G3000610,727730,Missoula_International_Ap,44.913795,-88.641293,44.48,-88.13,67.42216774426322
G3000630,727730,Missoula_International_Ap,44.913795,-88.641293,44.48,-88.13,7.90088887844222
G3000650,726770,Billings_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,68.84365878782563
G3000670,726798,Livingston_Mission_Field,44.913795,-88.641293,44.48,-88.13,16.287428312458097
G3000710,727680,Glasgow_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,93.17913654212722
G3000730,727690,Cut Bank Intl AP,44.913795,-88.641293,44.48,-88.13,46.37144168113763
G3000750,742300,Miles_City_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,113.22539126634172
G3000770,726785,Butte_Bert_Mooney_Arpt,44.913795,-88.641293,44.48,-88.13,59.037529215440806
G3000810,727730,Missoula_International_Ap,44.913795,-88.641293,44.48,-88.13,63.120134021224615
G3000830,727687,Sidney_Richland,44.913795,-88.641293,44.48,-88.13,2.0863235154675244
G3000850,727686,Wolf_Point_Intl_Fort_Peck_S,44.913795,-88.641293,44.48,-88.13,22.569009013455286
G3000870,742300,Miles_City_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,80.89982097021276
G3000890,727790,Kalispell_Glacier_Pk_IntL_Ar,44.913795,-88.641293,44.48,-88.13,102.71765520108555
G3000910,727670,Williston_Sloulin_Intl_Ap,44.913795,-88.641293,44.48,-88.13,86.58819158261389
G3000930,726785,Butte_Bert_Mooney_Arpt,44.913795,-88.641293,44.48,-88.13,4.623119798033808
G3000950,726770,Billings_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,58.14617553707993
G3000970,726798,Livingston_Mission_Field,44.913795,-88.641293,44.48,-88.13,43.900764768879654
G3000990,727750,Great_Falls_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,60.70811435988087
G3001010,727690,Cut Bank Intl AP,44.913795,-88.641293,44.48,-88.13,37.82164139077083
G3001050,727680,Glasgow_Intl_Arpt,44.913795,-88.641293,44.48,-88.13,5.688129554314176
G3001070,726776,Lewistown_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,72.19738508947921
G3001090,727645,Dickinson_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,107.78975617098219
G3001110,726770,Billings_Logan_IntL_Arpt,44.913795,-88.641293,44.48,-88.13,1.2681094010888792
G3100010,725525,Hastings_Municipal,44.913795,-88.641293,44.48,-88.13,2.228856733858001
G3100030,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,55.09107946462726
G3100110,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,58.93941773933271
G3100130,725635,Alliance_Municipal,44.913795,-88.641293,44.48,-88.13,12.756980414341056
G3100150,725566,O_Neill_Baker_Field,44.913795,-88.641293,44.48,-88.13,47.02105758082977
G3100170,725556,Ainsworth_Municipal,44.913795,-88.641293,44.48,-88.13,12.950389699230403
G3100190,725526,Kearney_Muni_Awos,44.913795,-88.641293,44.48,-88.13,5.974563784061012
G3100210,725527,Tekamah_Asos,44.913795,-88.641293,44.48,-88.13,16.60469438273184
G3100230,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,27.359345473872228
G3100250,725540,Bellevue_Offutt_Afb,44.913795,-88.641293,44.48,-88.13,22.70107040893847
G3100270,726525,Chan_Gurney_Muni,44.913795,-88.641293,44.48,-88.13,39.57547646667172
G3100290,725626,Imperial_Faa_Ap,44.913795,-88.641293,44.48,-88.13,2.1964326712538615
G3100310,725670,Valentine_Miller_Field,44.913795,-88.641293,44.48,-88.13,19.22676767618181
G3100330,725610,Sidney_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,7.3716962681831575
G3100350,725525,Hastings_Municipal,44.913795,-88.641293,44.48,-88.13,34.36303869761125
G3100370,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,22.41644355758473
G3100390,725564,Fremont_Muni_Arpt,44.913795,-88.641293,44.48,-88.13,53.60323698023801
G3100410,725555,Broken_Bow_Muni,44.913795,-88.641293,44.48,-88.13,3.7370451758882006
G3100430,725570,Sioux_City_Sioux_Gateway_Ap,44.913795,-88.641293,44.48,-88.13,8.881883683189198
G3100450,725636,Chadron_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,5.096069011402617
G3100470,725555,Broken_Bow_Muni,44.913795,-88.641293,44.48,-88.13,69.15360174864666
G3100510,725570,Sioux_City_Sioux_Gateway_Ap,44.913795,-88.641293,44.48,-88.13,37.525670265364695
G3100530,725564,Fremont_Muni_Arpt,44.913795,-88.641293,44.48,-88.13,2.758419092593232
G3100550,725530,Omaha_Wsfo,44.913795,-88.641293,44.48,-88.13,12.725994744112649
G3100590,725525,Hastings_Municipal,44.913795,-88.641293,44.48,-88.13,72.28582614648558
G3100630,725625,Mccook_Municipal,44.913795,-88.641293,44.48,-88.13,47.75938114532578
G3100650,725628,Brewster_Field_Arpt,44.913795,-88.641293,44.48,-88.13,55.262180554538645
G3100670,725515,Beatrice_Municipal,44.913795,-88.641293,44.48,-88.13,4.161060302871526
G3100690,725610,Sidney_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,65.78079822053643
G3100710,725524,Ord_Sharp_Field,44.913795,-88.641293,44.48,-88.13,23.990233712657293
G3100770,725524,Ord_Sharp_Field,44.913795,-88.641293,44.48,-88.13,38.28865253507936
G3100790,725520,Grand_Island_Central_Ne_Regio,44.913795,-88.641293,44.48,-88.13,7.745021146665284
G3100810,725520,Grand_Island_Central_Ne_Regio,44.913795,-88.641293,44.48,-88.13,27.09642272545955
G3100830,725628,Brewster_Field_Arpt,44.913795,-88.641293,44.48,-88.13,34.39788247681038
G3100870,725625,Mccook_Municipal,44.913795,-88.641293,44.48,-88.13,36.28459497459002
G3100890,725566,O_Neill_Baker_Field,44.913795,-88.641293,44.48,-88.13,5.327047506691055
G3100930,725520,Grand_Island_Central_Ne_Regio,44.913795,-88.641293,44.48,-88.13,28.42375712686362
G3100950,725515,Beatrice_Municipal,44.913795,-88.641293,44.48,-88.13,36.43487224817961
G3100970,725515,Beatrice_Municipal,44.913795,-88.641293,44.48,-88.13,45.58603641023616
G3100990,725526,Kearney_Muni_Awos,44.913795,-88.641293,44.48,-88.13,24.893661591994732
G3101010,725626,Imperial_Faa_Ap,44.913795,-88.641293,44.48,-88.13,69.47019063991502
G3101050,725660,Scottsbluff_W_B_Heilig_Field,44.913795,-88.641293,44.48,-88.13,71.04570635858512
G3101070,726525,Chan_Gurney_Muni,44.913795,-88.641293,44.48,-88.13,47.162458161335344
G3101090,725510,Lincoln_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,8.734064434414137
G3101110,725620,North_Platte_Regional_Ap,44.913795,-88.641293,44.48,-88.13,9.990772934252977
G3101130,725620,North_Platte_Regional_Ap,44.913795,-88.641293,44.48,-88.13,42.90565496823858
G3101190,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,3.733111548657277
G3101210,725520,Grand_Island_Central_Ne_Regio,44.913795,-88.641293,44.48,-88.13,29.591862813883687
G3101230,725660,Scottsbluff_W_B_Heilig_Field,44.913795,-88.641293,44.48,-88.13,40.798309058020244
G3101250,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,47.4023588082939
G3101270,725533,Falls_City_Brenner,44.913795,-88.641293,44.48,-88.13,41.24284887709501
G3101290,725525,Hastings_Municipal,44.913795,-88.641293,44.48,-88.13,62.3504186973515
G3101310,725540,Bellevue_Offutt_Afb,44.913795,-88.641293,44.48,-88.13,50.95404682592024
G3101350,725626,Imperial_Faa_Ap,44.913795,-88.641293,44.48,-88.13,36.6717404249396
G3101370,725628,Brewster_Field_Arpt,44.913795,-88.641293,44.48,-88.13,6.802476513975902
G3101390,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,34.162973579776846
G3101410,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,5.231978106598477
G3101430,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,35.961136442377594
G3101450,725625,Mccook_Municipal,44.913795,-88.641293,44.48,-88.13,0.900409402487553
G3101470,725533,Falls_City_Brenner,44.913795,-88.641293,44.48,-88.13,6.633439593701405
G3101490,725556,Ainsworth_Municipal,44.913795,-88.641293,44.48,-88.13,41.63858547774062
G3101510,725510,Lincoln_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,35.05032739986179
G3101530,725540,Bellevue_Offutt_Afb,44.913795,-88.641293,44.48,-88.13,10.226962031683392
G3101550,725564,Fremont_Muni_Arpt,44.913795,-88.641293,44.48,-88.13,28.17925660294127
G3101570,725660,Scottsbluff_W_B_Heilig_Field,44.913795,-88.641293,44.48,-88.13,6.681037645842539
G3101590,725510,Lincoln_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,28.685137366756457
G3101610,725636,Chadron_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,57.48692988890025
G3101630,725524,Ord_Sharp_Field,44.913795,-88.641293,44.48,-88.13,44.1246883659069
G3101650,725660,Scottsbluff_W_B_Heilig_Field,44.913795,-88.641293,44.48,-88.13,59.65212255422863
G3101670,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,14.760920053669706
G3101690,724580,Concordia_Blosser_Muni_Ap,44.913795,-88.641293,44.48,-88.13,70.02066903232598
G3101710,725556,Ainsworth_Municipal,44.913795,-88.641293,44.48,-88.13,81.70983982548232
G3101730,725570,Sioux_City_Sioux_Gateway_Ap,44.913795,-88.641293,44.48,-88.13,26.95849014957999
G3101750,725524,Ord_Sharp_Field,44.913795,-88.641293,44.48,-88.13,5.190025816029246
G3101770,725530,Omaha_Wsfo,44.913795,-88.641293,44.48,-88.13,19.11477006175309
G3101790,725560,Norfolk_Karl_Stefan_Mem_Arpt,44.913795,-88.641293,44.48,-88.13,40.51154977855034
G3101810,725525,Hastings_Municipal,44.913795,-88.641293,44.48,-88.13,44.707451761387695
G3101830,725524,Ord_Sharp_Field,44.913795,-88.641293,44.48,-88.13,44.45057441524716
G3101850,725565,Columbus_Muni,44.913795,-88.641293,44.48,-88.13,69.10233190856398
G3200010,724885,Fallon_Naas,44.913795,-88.641293,44.48,-88.13,8.818012190054962
G3200030,723860,Las_Vegas_Mccarran_Intl_Ap,44.913795,-88.641293,44.48,-88.13,7.048191674575266
G3200050,725846,Truckee_Tahoe,44.913795,-88.641293,44.48,-88.13,51.69636028791644
G3200070,725825,Elko_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,24.10964033325747
G3200110,725825,Elko_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,111.10596154575941
G3200130,725830,Winnemucca_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,15.621543451505437
G3200150,725830,Winnemucca_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,83.64442033580792
G3200170,724755,Cedar_City_Municipal_Ap,44.913795,-88.641293,44.48,-88.13,135.93982018294793
G3200190,724880,Reno_Tahoe_International_Ap,44.913795,-88.641293,44.48,-88.13,40.920334079314685
G3200210,724885,Fallon_Naas,44.913795,-88.641293,44.48,-88.13,92.5837508260094
G3200230,723870,Mercury_Desert_Rock_Ap_Surfra,44.913795,-88.641293,44.48,-88.13,22.17612538579487
G3200270,725805,Lovelock_Derby_Field,44.913795,-88.641293,44.48,-88.13,37.362381707721454
G3200290,724880,Reno_Tahoe_International_Ap,44.913795,-88.641293,44.48,-88.13,16.082748706997453
G3200310,724880,Reno_Tahoe_International_Ap,44.913795,-88.641293,44.48,-88.13,6.555537515035797
G3200330,724860,Ely_Yelland_Field,44.913795,-88.641293,44.48,-88.13,3.1618118025379203
G3205100,724880,Reno_Tahoe_International_Ap,44.913795,-88.641293,44.48,-88.13,34.93938663291543
G3300010,726155,Laconia_Muni_Awos,44.913795,-88.641293,44.48,-88.13,6.081643008552031
G3300030,726155,Laconia_Muni_Awos,44.913795,-88.641293,44.48,-88.13,33.68078532327431
G3300050,726165,Dillant_Hopkins,44.913795,-88.641293,44.48,-88.13,0.6242117825353855
G3300070,726160,Berlin_Municipal,44.913795,-88.641293,44.48,-88.13,14.860151311798834
G3300090,726116,Lebanon_Municipal,44.913795,-88.641293,44.48,-88.13,36.2810827522727
G3300110,743945,Manchester_Airport,44.913795,-88.641293,44.48,-88.13,10.069362361284679
G3300130,726050,Concord_Municipal_Arpt,44.913795,-88.641293,44.48,-88.13,8.68991567115735
G3300150,744904,Lawrence_Muni,44.913795,-88.641293,44.48,-88.13,24.140541535123354
G3300170,726055,Pease_Intl_Tradepor,44.913795,-88.641293,44.48,-88.13,21.623586166344687
