occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.0511,0.0511,0.0,0.0,0.0,0.0,0.312,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.0965,0.0965,0.0,0.0,0.0,0.0,0.329,0.479,0.479,0.0,0.0,0.113,0,0
1.0,0.193,0.193,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.257,0,0
0.5,0.25,0.25,0.0,0.712,0.0,0.0,0.257,0.553,0.553,0.625,0.0,0.048,0,0
0.5,0.244,0.244,0.0,0.173,0.0,0.0,0.262,0.553,0.553,0.751,0.0,0.288,0,0
0.5,0.235,0.235,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.612,0.0,0.0,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.618,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.106,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.412,0.412,0.0,0.0,0.0,0.0,0.356,0.686,0.686,0.0,0.0,0.0,0,0
1.0,0.44,0.44,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.192,0,0
0.5,0.284,0.284,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.1,0,0
1.0,0.669,0.669,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.144,0,0
1.0,0.842,0.842,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.0959,0,0
1.0,0.925,0.925,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.192,0,0
1.0,0.849,0.849,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.048,0,0
1.0,0.524,0.524,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.0959,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.245,0,0
1.0,0.0511,0.0511,0.0167,0.0,0.0,0.0,0.312,0.471,0.471,0.0,0.0,0.171,0,0
1.0,0.0965,0.0965,1.0,0.0,0.0,0.0,0.329,0.479,0.479,0.0,0.0,0.159,0,0
0.5,0.193,0.193,0.2,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.0,0,0
0.5,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
0.5,0.248,0.248,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.336,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.211,0,0
0.5,0.235,0.235,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.51,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.24,0,0
0.5,0.227,0.227,0.0167,0.0,0.224,0.0,0.285,0.568,0.568,0.0,0.318,0.048,0,0
0.5,0.227,0.227,0.467,0.0,0.98,0.967,0.301,0.561,0.561,0.0,0.0,0.048,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0667,0.307,0.575,0.575,0.0,0.0,0.0959,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.24,0,0
0.5,0.284,0.284,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.218,0,0
0.5,0.445,0.445,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.295,0,0
0.5,0.487,0.487,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0932,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.144,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.275,0,0
1.0,0.248,0.248,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0167,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.235,0.235,1.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.0,0,0
0.0,0.0489,0.0489,1.0,0.423,0.0,0.0,0.258,0.465,0.465,0.445,0.0,0.251,0,0
0.5,0.227,0.227,1.0,0.154,0.0,0.0,0.285,0.568,0.568,0.322,0.0,0.251,0,0
0.5,0.227,0.227,1.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.048,0,0
0.5,0.23,0.23,1.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0,0,0
1.0,0.44,0.44,1.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.048,0,0
1.0,0.519,0.519,0.8,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.0,0,0
1.0,0.669,0.669,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.192,0,0
1.0,0.842,0.842,0.0,0.423,0.0,0.0,0.745,0.745,0.745,0.445,0.0,0.24,0,0
1.0,0.925,0.925,0.483,0.462,0.0,0.0,0.79,0.701,0.701,0.119,0.0,0.192,0,0
1.0,0.849,0.849,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.265,0,0
1.0,0.286,0.286,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.423,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.268,0,0
1.0,0.0856,0.0856,0.0,0.0,0.0,0.0,0.351,0.494,0.494,0.0,0.0,0.365,0,0
1.0,0.0611,0.0611,0.0,0.0,0.0,0.0,0.335,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.262,0,0
1.0,0.193,0.193,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.215,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0167,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.25,0.25,0.217,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.125,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.288,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.0,0,0
1.0,0.227,0.227,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.0,0,0
1.0,0.227,0.227,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.144,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0959,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.288,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.144,0,0
0.5,0.445,0.445,0.0167,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.048,0,0
0.5,0.487,0.487,1.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.048,0,0
0.5,0.449,0.449,0.433,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.173,0,0
1.0,0.524,0.524,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.0,0.166,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.24,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.432,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.235,0.235,0.0167,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.048,0,0
0.5,0.228,0.228,0.217,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.224,0.467,0.258,0.465,0.465,0.0,0.209,0.24,0,0
0.5,0.227,0.227,0.0,0.0,0.367,0.3,0.301,0.561,0.561,0.0,0.418,0.288,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.536,0.048,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.65,0.0,0,0
0.5,0.284,0.284,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.696,0.0,0,0
0.5,0.359,0.359,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.137,0.0959,0,0
1.0,0.842,0.842,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.463,0.048,0,0
1.0,0.925,0.925,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.57,0.192,0,0
1.0,0.849,0.849,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.305,0.048,0,0
1.0,0.524,0.524,0.0,0.0,0.0,0.0,0.656,0.596,0.596,0.0,0.372,0.048,0,0
1.0,0.246,0.246,0.0,0.0,0.0,0.0,0.556,0.537,0.537,0.0,0.234,0.45,0,0
1.0,0.0856,0.0856,0.0,0.0,0.0,0.0,0.351,0.494,0.494,0.0,0.0,0.239,0,0
1.0,0.0611,0.0611,0.0,0.0,0.0,0.0,0.335,0.479,0.479,0.0,0.0,0.175,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.133,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.205,0,0
1.0,0.248,0.248,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.434,0,0
1.0,0.451,0.451,0.0,0.0,0.0,0.0,0.256,0.641,0.641,0.0,0.0,0.14,0,0
1.0,0.438,0.438,0.0,0.0,0.0,0.0,0.267,0.641,0.641,0.0,0.0,0.318,0,0
1.0,0.421,0.421,0.0,0.577,0.0,0.0,0.278,0.656,0.656,0.633,0.0,0.0777,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.187,0.0,0.0959,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.184,0,0
0.0,0.0489,0.0489,0.233,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
1.0,0.519,0.519,0.0167,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.0,0,0
1.0,0.669,0.669,0.217,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.0959,0,0
1.0,0.842,0.842,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.0959,0,0
1.0,0.487,0.487,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0959,0,0
1.0,0.449,0.449,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.144,0,0
1.0,0.286,0.286,0.233,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0,0,0
1.0,0.148,0.148,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.0959,0,0
1.0,0.0856,0.0856,0.0,0.0,0.0,0.0,0.351,0.494,0.494,0.0,0.0,0.0,0,0
1.0,0.0611,0.0611,0.0,0.0,0.0,0.0,0.335,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.335,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.329,0.464,0.464,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.299,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.53,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.218,0,0
0.5,0.235,0.235,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.0959,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.221,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.0836,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.393,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0959,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
0.5,0.284,0.284,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0959,0,0
0.5,0.359,0.359,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.144,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.144,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.18,0,0
1.0,0.0511,0.0511,0.0,0.0,0.0,0.0,0.312,0.471,0.471,0.0,0.0,0.482,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.144,0,0
0.5,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.296,0,0
1.0,0.446,0.446,0.0,0.0,0.0,0.0,0.378,0.641,0.641,0.0,0.0,0.205,0,0
0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.235,0.235,0.517,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.0959,0,0
0.5,0.228,0.228,0.45,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.048,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.0,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.0,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.048,0,0
1.0,0.44,0.44,0.0,0.0,0.0,0.0,0.434,0.715,0.715,0.0,0.0,0.192,0,0
1.0,0.519,0.519,0.0,0.0,0.0,0.0,0.59,0.775,0.775,0.0,0.0,0.0,0,0
1.0,0.669,0.669,0.0,0.0,0.0,0.0,0.701,0.79,0.79,0.0,0.0,0.144,0,0
1.0,0.842,0.842,0.0,0.0,0.0,0.0,0.745,0.745,0.745,0.0,0.0,0.24,0,0
1.0,0.925,0.925,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0,0.0959,0,0
1.0,0.849,0.849,0.0,0.0,0.0,0.0,0.768,0.671,0.671,0.0,0.0,0.137,0,0
1.0,0.524,0.524,0.0,0.885,0.0,0.0,0.656,0.596,0.596,0.448,0.0,0.269,0,0
1.0,0.246,0.246,0.483,0.0,0.0,0.0,0.556,0.537,0.537,0.528,0.0,0.0,0,0
1.0,0.0856,0.0856,0.0,0.0,0.0,0.0,0.351,0.494,0.494,0.0,0.0,0.24,0,0
1.0,0.0611,0.0611,0.0,0.0,0.0,0.0,0.335,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.185,0,0
1.0,0.193,0.193,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.146,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0877,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.493,0,0
0.5,0.235,0.235,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.048,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.0,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.24,0,0
0.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
0.0,0.0489,0.0489,0.233,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.144,0,0
0.5,0.284,0.284,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0,0,0
1.0,0.669,0.669,0.0,0.0,0.224,0.717,0.701,0.79,0.79,0.0,0.258,0.0,0,0
1.0,0.842,0.842,0.0,0.0,0.0612,0.317,0.745,0.745,0.745,0.0,0.402,0.048,0,0
1.0,0.925,0.925,0.0,0.0,0.0,0.0,0.79,0.701,0.701,0.0,0.0725,0.0,0,0
1.0,0.449,0.449,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.192,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.192,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.162,0,0
1.0,0.193,0.193,0.0,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.312,0,0
1.0,0.238,0.238,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.425,0,0
1.0,0.446,0.446,0.0,0.0,0.0,0.0,0.378,0.641,0.641,0.0,0.0,0.0,0,0
0.5,0.25,0.25,0.0,0.577,0.0,0.0,0.257,0.553,0.553,0.592,0.0,0.0,0,0
0.5,0.244,0.244,0.233,0.0,0.0,0.0,0.262,0.553,0.553,0.68,0.0,0.0,0,0
0.5,0.235,0.235,0.0,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.0959,0,0
0.5,0.228,0.228,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.0,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.0,0,0
0.5,0.227,0.227,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.24,0,0
0.5,0.23,0.23,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.192,0,0
0.5,0.244,0.244,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.048,0,0
0.5,0.284,0.284,0.517,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.144,0,0
0.5,0.359,0.359,1.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.42,0,0
0.5,0.445,0.445,1.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.428,0,0
0.5,0.0489,0.0489,1.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.245,0,0
1.0,0.449,0.449,1.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.284,0,0
1.0,0.286,0.286,1.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,1.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.3,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0611,0.0611,0.0,0.0,0.0,0.0,0.335,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.335,0.471,0.471,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.048,0,0
1.0,0.0489,0.0489,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.192,0,0
