Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-06-03T18:00:00,2007-06-03T19:00:00,2007-06-03T23:00:00Z,13.267,2.76,3.85,0.0,1.301,0.346,0.596,0.018,0.029,0.0,0.065,0.0,0.0,0.0,0.012,0.392,0.0,3.85,0.0,0.0,2.8415,2.8415,2.27439,2.27439,0.56711,0.0,1.07215,0.28553,0.49109,0.01475,0.02379,0.0,0.05364,0.0,0.0,0.0,0.01008,0.32335,0.0,0.56711,0.0,0.0,0.0,3.318,1.275,0.0,16.694,2.072,0.411,0.0,0.0,89.702,74.509,87.458,72.0,67.0,72.0,108.043,0.0,0.0,80.96,72.445,67.0,14.764,49.135,9.827
2007-06-03T19:00:00,2007-06-03T20:00:00,2007-06-04T00:00:00Z,9.595,2.812,0.0,0.0,1.251,0.341,0.716,0.022,0.036,0.0,0.062,0.0,0.0,0.0,0.013,0.37,0.0,0.0,0.0,0.0,3.02335,3.02335,3.02335,3.02335,0.0,0.0,1.34555,0.36627,0.77026,0.02313,0.0388,0.0,0.06718,0.0,0.0,0.0,0.01399,0.39816,0.0,0.0,0.0,0.0,0.0,0.943,0.362,0.0,16.474,0.591,0.414,0.0,0.0,85.689,73.737,86.402,72.0,67.0,72.0,66.304,0.0,0.0,78.98,71.762,71.0,9.171,28.847,8.242
2007-06-03T20:00:00,2007-06-03T21:00:00,2007-06-04T01:00:00Z,13.756,2.91,3.826,0.0,1.173,0.326,0.911,0.027,0.05,0.0,0.061,0.0,0.0,0.0,0.014,0.348,0.0,3.826,0.0,0.0,4.14249,4.14249,3.57898,3.57898,0.56351,0.0,1.44301,0.40124,1.11998,0.03364,0.06139,0.0,0.07524,0.0,0.0,0.0,0.01695,0.42752,0.0,0.56351,0.0,0.0,0.0,2.834,1.088,0.0,15.788,1.776,0.412,0.0,0.0,81.518,73.23,84.918,72.0,67.0,72.0,42.923,0.0,0.0,77.0,71.251,76.0,5.592,0.0,0.0
2007-06-03T21:00:00,2007-06-03T22:00:00,2007-06-04T02:00:00Z,12.136,3.006,1.879,0.0,1.07,0.31,1.126,0.034,0.059,0.0,0.06,0.0,0.0,0.0,0.013,0.333,0.0,1.879,0.0,0.0,3.70225,3.70225,3.42541,3.42541,0.27684,0.0,1.21956,0.35363,1.28314,0.03854,0.06718,0.0,0.06824,0.0,0.0,0.0,0.01526,0.37986,0.0,0.27684,0.0,0.0,0.0,1.567,0.602,0.0,15.143,0.98,0.412,0.0,0.0,76.419,72.366,83.122,72.0,67.0,72.0,23.018,0.0,0.0,72.86,69.529,85.0,4.474,0.0,0.0
2007-06-03T22:00:00,2007-06-03T23:00:00,2007-06-04T03:00:00Z,10.732,2.585,1.913,0.0,0.979,0.284,0.879,0.026,0.051,0.0,0.057,0.0,0.0,0.0,0.011,0.296,0.0,1.913,0.0,0.0,3.44594,3.44594,3.16423,3.16423,0.28171,0.0,1.19891,0.34781,1.07563,0.03231,0.06259,0.0,0.07012,0.0,0.0,0.0,0.01403,0.36282,0.0,0.28171,0.0,0.0,0.0,2.855,1.097,0.0,13.817,1.788,0.412,0.0,0.0,74.037,72.374,81.079,72.0,67.0,72.0,36.236,0.0,0.0,72.86,69.529,85.0,6.711,0.0,0.0
2007-06-03T23:00:00,2007-06-04T00:00:00,2007-06-04T04:00:00Z,7.603,1.688,1.841,0.0,0.795,0.235,0.238,0.007,0.035,0.045,0.053,0.0,0.0,0.0,0.008,0.272,0.0,1.841,0.0,0.0,2.55938,2.55938,2.28815,2.28815,0.27123,0.0,1.07751,0.31864,0.32216,0.00968,0.04809,0.06098,0.07233,0.0,0.0,0.0,0.01025,0.3685,0.0,0.27123,0.0,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.403,0.0,0.0,72.056,72.056,79.33,72.0,67.0,72.0,22.399,149.996,0.0,70.88,67.411,84.0,11.408,0.0,0.0
2007-06-04T00:00:00,2007-06-04T01:00:00,2007-06-04T05:00:00Z,4.542,1.331,0.0,0.0,0.641,0.194,0.137,0.004,0.028,0.0,0.052,0.0,0.0,0.0,0.007,0.268,0.0,0.0,0.0,0.0,1.86035,1.86035,1.86035,1.86035,0.0,0.0,0.89523,0.27155,0.19215,0.00577,0.03867,0.0,0.07277,0.0,0.0,0.0,0.00919,0.37501,0.0,0.0,0.0,0.0,0.0,0.468,0.18,0.0,9.54,0.294,0.419,0.0,0.0,69.803,71.547,78.263,72.0,67.0,72.0,31.89,0.0,0.0,68.0,65.309,87.0,3.355,0.0,0.0
2007-06-04T01:00:00,2007-06-04T02:00:00,2007-06-04T06:00:00Z,5.686,1.12,1.864,0.0,0.519,0.159,0.079,0.002,0.028,0.0,0.051,0.0,0.0,0.0,0.005,0.277,0.0,1.864,0.0,0.0,1.75024,1.75024,1.47566,1.47566,0.27458,0.0,0.68402,0.20926,0.10348,0.00311,0.03645,0.0,0.06689,0.0,0.0,0.0,0.00712,0.36532,0.0,0.27458,0.0,0.0,0.0,0.942,0.362,0.0,7.763,0.588,0.41,0.0,0.0,67.67,71.407,77.201,72.0,67.0,72.0,39.191,0.0,0.0,66.92,64.895,90.0,4.474,0.0,0.0
2007-06-04T02:00:00,2007-06-04T03:00:00,2007-06-04T07:00:00Z,3.441,1.009,0.0,0.0,0.435,0.133,0.079,0.002,0.028,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,1.25521,1.25521,1.25521,1.25521,0.0,0.0,0.54116,0.16556,0.09775,0.00294,0.03443,0.0,0.06156,0.0,0.0,0.0,0.00673,0.34509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479,0.0,0.416,0.0,0.0,66.445,71.484,76.152,72.0,67.0,72.0,36.268,0.0,0.0,66.92,64.896,90.0,3.355,0.0,0.0
2007-06-04T03:00:00,2007-06-04T04:00:00,2007-06-04T08:00:00Z,3.061,0.897,0.0,0.0,0.349,0.108,0.079,0.002,0.028,0.0,0.048,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,1.10055,1.10055,1.10055,1.10055,0.0,0.0,0.42839,0.13303,0.09637,0.00289,0.03395,0.0,0.05909,0.0,0.0,0.0,0.00663,0.34019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.297,0.0,0.408,0.0,0.0,65.583,71.077,75.281,72.0,64.0,72.0,41.395,0.0,0.0,64.94,63.571,93.0,0.0,0.0,0.0
2007-06-04T04:00:00,2007-06-04T05:00:00,2007-06-04T09:00:00Z,4.619,0.814,1.841,0.0,0.287,0.089,0.079,0.002,0.028,0.0,0.047,0.0,0.0,0.0,0.005,0.277,0.0,1.841,0.0,0.0,1.25939,1.25939,0.98815,0.98815,0.27124,0.0,0.34818,0.10814,0.09534,0.00286,0.03359,0.0,0.05689,0.0,0.0,0.0,0.00656,0.33659,0.0,0.27124,0.0,0.0,0.0,0.0,0.0,0.0,4.342,0.0,0.407,0.0,0.0,65.184,71.038,74.63,72.0,64.0,72.0,41.395,0.0,0.0,64.94,63.571,93.0,0.0,0.0,0.0
2007-06-04T05:00:00,2007-06-04T06:00:00,2007-06-04T10:00:00Z,2.534,0.743,0.0,0.0,0.237,0.073,0.079,0.002,0.022,0.0,0.047,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.91361,0.91361,0.91361,0.91361,0.0,0.0,0.29136,0.08992,0.09663,0.0029,0.02738,0.0,0.05765,0.0,0.0,0.0,0.00665,0.34111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.551,0.0,0.42,0.0,0.0,64.692,71.237,74.042,72.0,64.0,72.0,46.728,0.0,0.0,65.84,65.251,97.0,5.592,0.0,0.0
2007-06-04T06:00:00,2007-06-04T07:00:00,2007-06-04T11:00:00Z,2.411,0.707,0.0,0.0,0.209,0.064,0.079,0.002,0.021,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.75227,0.75227,0.75227,0.75227,0.0,0.0,0.22211,0.06799,0.08362,0.00251,0.02241,0.0,0.05266,0.0,0.0,0.0,0.00575,0.2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.093,0.0,0.412,0.0,0.0,65.646,71.466,73.672,72.0,64.0,72.0,43.19,0.0,0.0,66.92,66.12,96.0,5.592,9.193,23.775
2007-06-04T07:00:00,2007-06-04T08:00:00,2007-06-04T12:00:00Z,2.472,0.724,0.0,0.0,0.222,0.066,0.079,0.002,0.02,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.56549,0.56549,0.56549,0.56549,0.0,0.0,0.17332,0.05171,0.06132,0.00184,0.01597,0.0,0.04065,0.0,0.0,0.0,0.00422,0.21647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.186,0.0,0.404,0.0,0.0,70.224,72.16,74.101,72.0,64.0,72.0,32.941,0.0,0.0,69.98,68.511,93.0,5.592,28.53,87.492
2007-06-04T08:00:00,2007-06-04T09:00:00,2007-06-04T13:00:00Z,5.592,1.099,1.842,0.0,0.283,0.081,0.347,0.01,0.02,0.0,0.053,0.0,0.0,0.0,0.006,0.298,0.0,1.842,0.0,0.0,1.03988,1.03988,0.76861,0.76861,0.27127,0.0,0.19792,0.05688,0.24263,0.00729,0.01388,0.0,0.03732,0.0,0.0,0.0,0.00419,0.2085,0.0,0.27127,0.0,0.0,0.0,0.0,0.0,0.0,3.881,0.0,0.419,0.0,0.0,78.36,73.261,75.706,72.0,64.0,72.0,39.008,0.0,0.0,73.94,71.716,90.0,6.711,37.406,170.862
2007-06-04T09:00:00,2007-06-04T10:00:00,2007-06-04T14:00:00Z,4.11,1.205,0.0,0.0,0.383,0.106,0.332,0.01,0.017,0.0,0.053,0.0,0.0,0.0,0.005,0.298,0.0,0.0,0.0,0.0,0.807,0.807,0.807,0.807,0.0,0.0,0.25666,0.07078,0.22277,0.00669,0.01128,0.0,0.03576,0.0,0.0,0.0,0.0033,0.19976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.012,0.0,0.415,0.0,0.0,91.526,74.944,78.032,72.0,64.0,72.0,45.881,0.0,0.0,77.9,71.047,72.0,5.592,55.158,202.879
2007-06-04T10:00:00,2007-06-04T11:00:00,2007-06-04T15:00:00Z,4.611,1.351,0.0,0.0,0.511,0.138,0.324,0.01,0.013,0.0,0.052,0.0,0.0,0.0,0.005,0.298,0.0,0.0,0.0,0.0,0.87479,0.87479,0.87479,0.87479,0.0,0.0,0.33071,0.08923,0.21002,0.00631,0.00857,0.0,0.0337,0.0,0.0,0.0,0.00325,0.19299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551,0.0,0.407,0.0,0.0,96.255,75.308,82.234,72.0,64.0,72.0,62.511,0.0,0.0,79.88,70.925,65.0,8.053,56.743,226.654
2007-06-04T11:00:00,2007-06-04T12:00:00,2007-06-04T16:00:00Z,6.254,1.293,1.841,0.0,0.662,0.176,0.079,0.002,0.009,0.03,0.052,0.0,0.0,0.0,0.005,0.277,0.0,1.841,0.0,0.0,1.12122,1.12122,0.84997,0.84997,0.27125,0.0,0.43517,0.11598,0.05162,0.00155,0.00593,0.01972,0.03422,0.0,0.0,0.0,0.00355,0.18223,0.0,0.27125,0.0,0.0,0.0,0.0,0.0,0.0,8.399,0.0,0.41,0.0,0.0,98.492,75.418,85.158,72.0,64.0,72.0,33.761,99.99,0.0,80.96,68.628,54.0,10.29,78.616,186.712
2007-06-04T12:00:00,2007-06-04T13:00:00,2007-06-04T17:00:00Z,4.755,1.394,0.0,0.0,0.768,0.2,0.079,0.002,0.007,0.0,0.055,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.91405,0.91405,0.91405,0.91405,0.0,0.0,0.50374,0.13124,0.05152,0.00155,0.00473,0.0,0.03586,0.0,0.0,0.0,0.00355,0.18187,0.0,0.0,0.0,0.0,0.0,0.47,0.181,0.0,9.503,0.294,0.416,0.0,0.0,103.573,75.834,87.17,72.0,67.0,72.0,70.421,0.0,0.0,82.94,69.34,51.0,8.053,65.619,243.455
2007-06-04T13:00:00,2007-06-04T14:00:00,2007-06-04T18:00:00Z,8.29,1.88,1.876,0.0,0.954,0.246,0.299,0.009,0.007,0.0,0.055,0.0,0.0,0.0,0.005,0.305,0.0,1.876,0.0,0.0,1.52126,1.52126,1.24493,1.24493,0.27633,0.0,0.63184,0.1629,0.19786,0.00594,0.00438,0.0,0.03621,0.0,0.0,0.0,0.00359,0.2022,0.0,0.27633,0.0,0.0,0.0,1.413,0.543,0.0,11.711,0.883,0.412,0.0,0.0,103.474,76.117,88.674,72.0,67.0,72.0,90.178,0.0,0.0,83.84,70.082,51.0,11.408,68.789,203.513
2007-06-04T14:00:00,2007-06-04T15:00:00,2007-06-04T19:00:00Z,7.254,2.126,0.0,0.0,1.155,0.294,0.299,0.009,0.007,0.0,0.055,0.0,0.0,0.0,0.006,0.302,0.0,0.0,0.0,0.0,1.4075,1.4075,1.4075,1.4075,0.0,0.0,0.76491,0.19474,0.1978,0.00594,0.00438,0.0,0.0362,0.0,0.0,0.0,0.00377,0.19976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.066,0.0,0.408,0.0,0.0,105.599,76.317,89.987,72.0,67.0,72.0,75.433,0.0,0.0,84.92,70.31,49.0,8.053,139.796,133.773
2007-06-04T15:00:00,2007-06-04T16:00:00,2007-06-04T20:00:00Z,9.685,2.299,1.841,0.0,1.284,0.331,0.299,0.009,0.007,0.0,0.053,0.0,0.0,0.0,0.006,0.309,0.0,1.841,0.0,0.0,1.83716,1.83716,1.56592,1.56592,0.27124,0.0,0.87502,0.22561,0.20353,0.00611,0.00492,0.0,0.03636,0.0,0.0,0.0,0.00395,0.21043,0.0,0.27124,0.0,0.0,0.0,0.0,0.0,0.0,15.989,0.0,0.408,0.0,0.0,102.889,76.057,90.844,72.0,67.0,72.0,72.71,0.0,0.0,83.84,70.082,51.0,8.053,157.865,28.213
2007-06-04T16:00:00,2007-06-04T17:00:00,2007-06-04T21:00:00Z,9.328,2.734,0.0,0.0,1.397,0.364,0.525,0.016,0.011,0.0,0.057,0.0,0.0,0.0,0.008,0.355,0.0,0.0,0.0,0.0,1.93885,1.93885,1.93885,1.93885,0.0,0.0,0.99083,0.25816,0.37252,0.01119,0.00811,0.0,0.04062,0.0,0.0,0.0,0.00536,0.25206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696,0.0,0.42,0.0,0.0,98.434,75.706,91.101,72.0,67.0,72.0,65.039,0.0,0.0,82.94,69.976,53.0,6.711,90.345,32.017
2007-06-04T17:00:00,2007-06-04T18:00:00,2007-06-04T22:00:00Z,11.774,2.901,1.876,0.0,1.477,0.385,0.543,0.016,0.022,0.0,0.062,0.0,0.0,0.0,0.01,0.385,0.0,1.876,0.0,0.0,2.42701,2.42701,2.15072,2.15072,0.27629,0.0,1.09473,0.28531,0.40253,0.01209,0.0165,0.0,0.04633,0.0,0.0,0.0,0.00763,0.28561,0.0,0.27629,0.0,0.0,0.0,1.417,0.544,0.0,18.796,0.883,0.412,0.0,0.0,95.883,75.532,90.796,72.0,67.0,72.0,61.451,0.0,0.0,82.94,69.976,53.0,5.592,76.08,32.651
2007-06-04T18:00:00,2007-06-04T19:00:00,2007-06-04T23:00:00Z,9.354,2.185,1.898,0.0,1.366,0.361,0.079,0.002,0.029,0.0,0.065,0.0,0.0,0.0,0.005,0.277,0.0,1.898,0.0,0.0,2.08034,2.08034,1.80074,1.80074,0.2796,0.0,1.12598,0.2972,0.06473,0.00194,0.02429,0.0,0.05364,0.0,0.0,0.0,0.00445,0.22851,0.0,0.2796,0.0,0.0,0.0,2.308,0.886,0.0,17.709,1.441,0.413,0.0,0.0,91.521,75.044,89.946,72.0,67.0,72.0,58.254,0.0,0.0,81.86,70.609,58.0,5.592,32.968,16.801
2007-06-04T19:00:00,2007-06-04T20:00:00,2007-06-05T00:00:00Z,10.26,2.461,1.864,0.0,1.271,0.347,0.397,0.012,0.039,0.0,0.062,0.0,0.0,0.0,0.009,0.324,0.0,1.864,0.0,0.0,2.92014,2.92014,2.64554,2.64554,0.27459,0.0,1.36633,0.37256,0.42658,0.01281,0.04204,0.0,0.06718,0.0,0.0,0.0,0.00989,0.34815,0.0,0.27459,0.0,0.0,0.0,0.945,0.363,0.0,17.123,0.588,0.411,0.0,0.0,86.132,74.389,88.523,72.0,67.0,72.0,45.903,0.0,0.0,78.98,70.676,67.0,4.474,14.582,5.072
2007-06-04T20:00:00,2007-06-04T21:00:00,2007-06-05T01:00:00Z,8.305,2.434,0.0,0.0,1.16,0.327,0.495,0.015,0.055,0.0,0.061,0.0,0.0,0.0,0.01,0.312,0.0,0.0,0.0,0.0,2.99315,2.99315,2.99315,2.99315,0.0,0.0,1.42599,0.4019,0.60839,0.01827,0.06731,0.0,0.07524,0.0,0.0,0.0,0.0118,0.38425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,0.0,0.416,0.0,0.0,81.169,73.661,86.63,72.0,67.0,72.0,39.315,0.0,0.0,75.92,70.999,79.0,5.592,0.0,0.0
2007-06-04T21:00:00,2007-06-04T22:00:00,2007-06-05T02:00:00Z,10.12,2.409,1.9,0.0,1.049,0.302,0.602,0.018,0.063,0.0,0.06,0.0,0.0,0.0,0.009,0.305,0.0,1.9,0.0,0.0,3.02526,3.02526,2.74538,2.74538,0.27988,0.0,1.19547,0.34402,0.68642,0.02062,0.07197,0.0,0.06824,0.0,0.0,0.0,0.01072,0.34793,0.0,0.27988,0.0,0.0,0.0,2.366,0.909,0.0,15.066,1.472,0.411,0.0,0.0,77.514,73.312,84.603,72.0,67.0,72.0,39.008,0.0,0.0,73.94,69.857,82.0,6.711,0.0,0.0
2007-06-04T22:00:00,2007-06-04T23:00:00,2007-06-05T03:00:00Z,9.048,2.112,1.841,0.0,0.937,0.275,0.479,0.014,0.055,0.0,0.057,0.0,0.0,0.0,0.008,0.287,0.0,1.841,0.0,0.0,2.85698,2.85698,2.58573,2.58573,0.27125,0.0,1.14689,0.33667,0.58599,0.0176,0.06701,0.0,0.07012,0.0,0.0,0.0,0.01031,0.35114,0.0,0.27125,0.0,0.0,0.0,0.0,0.0,0.0,13.788,0.0,0.41,0.0,0.0,74.465,72.944,82.543,72.0,67.0,72.0,20.517,0.0,0.0,71.96,67.286,79.0,4.474,0.0,0.0
2007-06-04T23:00:00,2007-06-05T00:00:00,2007-06-05T04:00:00Z,5.771,1.691,0.0,0.0,0.795,0.236,0.238,0.007,0.038,0.045,0.053,0.0,0.0,0.0,0.008,0.272,0.0,0.0,0.0,0.0,2.29207,2.29207,2.29207,2.29207,0.0,0.0,1.07722,0.31959,0.32216,0.00968,0.05135,0.06098,0.07233,0.0,0.0,0.0,0.01025,0.3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.828,0.0,0.419,0.0,0.0,71.934,72.723,80.859,72.0,67.0,72.0,3.307,149.996,0.0,70.88,66.96,82.0,4.474,0.0,0.0
2007-06-05T00:00:00,2007-06-05T01:00:00,2007-06-05T05:00:00Z,6.345,1.303,1.899,0.0,0.662,0.198,0.079,0.002,0.028,0.0,0.052,0.0,0.0,0.0,0.005,0.277,0.0,1.899,0.0,0.0,2.10068,2.10068,1.82089,1.82089,0.27979,0.0,0.92459,0.27673,0.10977,0.0033,0.03867,0.0,0.07277,0.0,0.0,0.0,0.00755,0.38751,0.0,0.27979,0.0,0.0,0.0,2.357,0.905,0.0,9.94,1.465,0.412,0.0,0.0,69.974,72.624,79.615,72.0,67.0,72.0,27.491,0.0,0.0,69.98,66.554,84.0,4.474,0.0,0.0
2007-06-05T01:00:00,2007-06-05T02:00:00,2007-06-05T06:00:00Z,7.826,1.166,3.848,0.0,0.557,0.167,0.079,0.002,0.028,0.0,0.051,0.0,0.0,0.0,0.005,0.277,0.0,3.848,0.0,0.0,2.10278,2.10278,1.5359,1.5359,0.56688,0.0,0.73389,0.21964,0.10348,0.00311,0.03645,0.0,0.06689,0.0,0.0,0.0,0.00712,0.36532,0.0,0.56688,0.0,0.0,0.0,3.296,1.266,0.0,8.332,2.05,0.412,0.0,0.0,68.916,72.699,78.564,72.0,67.0,72.0,27.491,0.0,0.0,69.98,65.884,81.0,4.474,0.0,0.0
2007-06-05T02:00:00,2007-06-05T03:00:00,2007-06-05T07:00:00Z,3.601,1.055,0.0,0.0,0.472,0.143,0.079,0.002,0.028,0.0,0.049,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,1.31327,1.31327,1.31327,1.31327,0.0,0.0,0.58733,0.17745,0.09775,0.00294,0.03443,0.0,0.06156,0.0,0.0,0.0,0.00673,0.34509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125,0.0,0.412,0.0,0.0,67.792,72.525,77.602,72.0,67.0,72.0,31.729,0.0,0.0,68.9,65.525,84.0,4.474,0.0,0.0
2007-06-05T03:00:00,2007-06-05T04:00:00,2007-06-05T08:00:00Z,3.259,0.955,0.0,0.0,0.395,0.12,0.079,0.002,0.028,0.0,0.048,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,1.17167,1.17167,1.17167,1.17167,0.0,0.0,0.48491,0.14764,0.09637,0.00289,0.03395,0.0,0.05909,0.0,0.0,0.0,0.00663,0.34019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.009,0.0,0.404,0.0,0.0,66.613,72.315,76.751,72.0,64.0,72.0,35.18,0.0,0.0,68.0,64.668,84.0,4.474,0.0,0.0
2007-06-05T04:00:00,2007-06-05T05:00:00,2007-06-05T09:00:00Z,4.728,0.846,1.842,0.0,0.312,0.096,0.079,0.002,0.028,0.0,0.047,0.0,0.0,0.0,0.005,0.277,0.0,1.842,0.0,0.0,1.29809,1.29809,1.02683,1.02683,0.27127,0.0,0.37867,0.11632,0.09534,0.00286,0.03359,0.0,0.05689,0.0,0.0,0.0,0.00656,0.33659,0.0,0.27127,0.0,0.0,0.0,0.0,0.0,0.0,4.785,0.0,0.417,0.0,0.0,65.795,72.083,75.957,72.0,64.0,72.0,48.158,0.0,0.0,66.92,64.271,87.0,6.711,0.0,0.0
2007-06-05T05:00:00,2007-06-05T06:00:00,2007-06-05T10:00:00Z,4.501,0.758,1.915,0.0,0.249,0.076,0.079,0.002,0.022,0.0,0.047,0.0,0.0,0.0,0.005,0.277,0.0,1.915,0.0,0.0,1.21437,1.21437,0.93235,0.93235,0.28201,0.0,0.30602,0.09402,0.09663,0.0029,0.02738,0.0,0.05765,0.0,0.0,0.0,0.00665,0.34111,0.0,0.28201,0.0,0.0,0.0,2.952,1.134,0.0,3.807,1.837,0.412,0.0,0.0,66.024,72.088,75.366,72.0,64.0,72.0,48.158,0.0,0.0,66.92,64.896,90.0,6.711,0.0,0.0
2007-06-05T06:00:00,2007-06-05T07:00:00,2007-06-05T11:00:00Z,5.057,0.943,1.841,0.0,0.227,0.07,0.284,0.009,0.021,0.0,0.049,0.0,0.0,0.0,0.007,0.275,0.0,1.841,0.0,0.0,1.27466,1.27466,1.00343,1.00343,0.27123,0.0,0.2417,0.07426,0.30268,0.00909,0.02241,0.0,0.05266,0.0,0.0,0.0,0.00732,0.2933,0.0,0.27123,0.0,0.0,0.0,0.0,0.0,0.0,3.472,0.0,0.405,0.0,0.0,66.892,72.099,75.01,72.0,64.0,72.0,61.847,0.0,0.0,66.92,64.896,90.0,9.171,8.876,0.0
2007-06-05T07:00:00,2007-06-05T08:00:00,2007-06-05T12:00:00Z,3.539,1.037,0.0,0.0,0.233,0.071,0.349,0.01,0.02,0.0,0.052,0.0,0.0,0.0,0.007,0.294,0.0,0.0,0.0,0.0,0.80965,0.80965,0.80965,0.80965,0.0,0.0,0.18212,0.05546,0.2721,0.00817,0.01597,0.0,0.04065,0.0,0.0,0.0,0.00568,0.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524,0.0,0.421,0.0,0.0,68.963,72.28,75.074,72.0,64.0,72.0,59.387,0.0,0.0,68.0,65.31,87.0,9.171,29.481,13.314
