occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.8,0.377,0.377,1,0,0,0,0.61,0.722,0.722,0,0,0.374
1,0.578,0.578,1,0.0667,0,0,0.742,0.742,0.742,0.152,0,0.279
0.8,0.603,0.603,1,1,0,0,0.681,0.651,0.651,0.791,0,0.274
1,0.702,0.702,1,0.417,0,0,0.663,0.627,0.627,0,0,0.0343
0.8,0.16,0.16,0.717,0,0,0,0.337,0.491,0.491,0,0,0
0.8,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.274
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.24
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0853
0.8,0.161,0.161,0.233,0,0,0,0.345,0.499,0.499,0,0,0.399
1,0.416,0.416,0,0,0,0,0.521,0.623,0.623,0,0,0.111
0.2,0.125,0.125,0,0,0,0,0.282,0.5,0.5,0,0,0
0.2,0.124,0.124,0,0,0,0,0.257,0.5,0.5,0,0,0.103
0.2,0.122,0.122,0,0,0,0,0.259,0.5,0.5,0,0,0.171
0.2,0.118,0.118,0,0,0,0,0.262,0.503,0.503,0,0,0.137
0.2,0.116,0.116,0,0,0,0,0.259,0.506,0.506,0,0,0.0343
0.2,0.115,0.115,0,0,0,0,0.268,0.506,0.506,0,0,0.18
0.2,0.115,0.115,0,0.483,0,0,0.275,0.503,0.503,0.681,0,0.183
0.6,0.246,0.246,0.233,0,0,0,0.316,0.596,0.596,0.127,0,0.0343
0.6,0.249,0.249,0,0.317,0,0,0.362,0.614,0.614,0.273,0,0.103
0.6,0.261,0.261,0,0.667,0,0,0.455,0.649,0.649,0.706,0,0.514
0.6,0.295,0.295,0,0,0,0,0.522,0.658,0.658,0.58,0,0.308
0.8,0.472,0.472,0,0,0,0,0.646,0.687,0.687,0.662,0,0.336
1,0.741,0.741,0,0,0,0,0.787,0.698,0.698,0.664,0,0.209
1,0.702,0.702,0,0,0,0,0.663,0.627,0.627,0,0,0.0343
1,0.382,0.382,0,0,0,0,0.495,0.542,0.542,0,0,0
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0432
0.8,0.217,0.217,0,0,0,0,0.389,0.516,0.516,0,0,0.304
0.6,0.196,0.196,0,0,0,0,0.363,0.529,0.529,0,0,0.0855
0.4,0.125,0.125,0.233,0,0,0,0.282,0.5,0.5,0,0,0
0.4,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.0685
0.2,0.122,0.122,0,0,0,0,0.259,0.5,0.5,0,0,0
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
0.2,0.115,0.115,0,0,0,0,0.268,0.506,0.506,0,0,0.308
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
0.2,0.116,0.116,0,0,0,0,0.293,0.515,0.515,0,0,0.274
0.4,0.19,0.19,0.233,0,0,0,0.39,0.588,0.588,0,0,0.514
0.6,0.295,0.295,0,0.817,0,0,0.522,0.658,0.658,0.723,0,0.432
0.8,0.472,0.472,0,0.667,0,0,0.646,0.687,0.687,0.708,0,0.246
0.8,0.603,0.603,0,0,0,0,0.681,0.651,0.651,0.69,0,0.198
1,0.865,0.865,0,0,0,0,0.765,0.668,0.668,0.417,0,0.454
0.8,0.382,0.382,0,0,0,0,0.495,0.542,0.542,0,0,0.137
1,0.169,0.169,0,0,0,0,0.436,0.507,0.507,0,0,0
1,0.0642,0.0642,0,0,0,0,0.295,0.476,0.476,0,0,0.0343
1,0.0543,0.0543,0,0,0,0,0.288,0.47,0.47,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.128
1,0.0494,0.0494,0,0,0,0,0.286,0.464,0.464,0,0,0.236
0.6,0.05,0.05,0,0,0,0,0.279,0.467,0.467,0,0,0.144
0.6,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0.103
0.4,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.4,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.4,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.424
0.2,0.124,0.124,0,0,0,0,0.257,0.5,0.5,0,0,0.0557
0.2,0.122,0.122,0,0,0,0,0.259,0.5,0.5,0,0,0.152
0.2,0.118,0.118,0,0.817,0,0,0.262,0.503,0.503,0.372,0,0
0.4,0.182,0.182,0,1,0,0,0.261,0.546,0.546,0,0,0
0.2,0.0494,0.0494,0,0.167,0,0,0.258,0.465,0.465,0,0,0.103
0.2,0.115,0.115,0,0,0,0,0.275,0.503,0.503,0,0,0.0685
0.4,0.181,0.181,0,0,0,0,0.296,0.552,0.552,0,0,0.0685
0.4,0.183,0.183,0.233,0,0,0,0.328,0.564,0.564,0,0,0.186
0.6,0.261,0.261,0,0,0,0,0.455,0.649,0.649,0,0,0.137
0.8,0.377,0.377,0,0,0,0,0.61,0.722,0.722,0,0,0.0685
0.8,0.472,0.472,0,0,0,0,0.646,0.687,0.687,0,0,0.0685
1,0.741,0.741,0,0,0,0,0.787,0.698,0.698,0,0,0.171
1,0.865,0.865,0.233,0,0,0,0.765,0.668,0.668,0,0,0.24
1,0.493,0.493,0,0,0,0,0.575,0.568,0.568,0,0,0.0343
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.206
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.206
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.05,0.05,0,0,0,0,0.279,0.467,0.467,0,0,0
1,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0
1,0.105,0.105,0,0,0,0,0.301,0.482,0.482,0,0,0.0807
1,0.123,0.123,0,0,0,0,0.31,0.497,0.497,0,0,0.295
1,0.2,0.2,0,0,0,0,0.305,0.535,0.535,0,0,0.27
0.6,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.233
0.4,0.194,0.194,0,0,0,0,0.261,0.535,0.535,0,0,0.0685
0.4,0.187,0.187,0.483,0,0,0,0.265,0.54,0.54,0,0,0.0343
0.6,0.248,0.248,0.217,0,0,0,0.263,0.587,0.587,0,0,0.137
0.8,0.312,0.312,0,0,0,0,0.3,0.627,0.627,0,0,0
0.8,0.311,0.311,0.233,0,0,0,0.326,0.616,0.616,0,0,0.242
0.8,0.312,0.312,0.467,0,0,0,0.335,0.639,0.639,0,0,0.203
0.8,0.316,0.316,0,0,0,0,0.397,0.663,0.663,0,0,0.353
1,0.401,0.401,0,0,0.45,0,0.587,0.772,0.772,0,0.0195,0.73
0.8,0.377,0.377,0,0,0.583,0.317,0.61,0.722,0.722,0,0,0.116
0.8,0.472,0.472,0,0,0,0.917,0.646,0.687,0.687,0,0.49,0.0343
0.8,0.603,0.603,0,0,0,0,0.681,0.651,0.651,0,0.804,0.0343
1,0.865,0.865,0,0,0,0,0.765,0.668,0.668,0,0.478,0.356
1,0.604,0.604,0,0,0,0,0.654,0.594,0.594,0,0.742,0.222
1,0.169,0.169,0,0,0,0,0.436,0.507,0.507,0,0.481,0.158
1,0.079,0.079,0,0,0,0,0.332,0.487,0.487,0,0,0.483
1,0.0543,0.0543,0,0,0,0,0.288,0.47,0.47,0,0,0.0261
1,0.0494,0.0494,0,0,0,0,0.288,0.467,0.467,0,0,0
1,0.0494,0.0494,0,0,0,0,0.286,0.464,0.464,0,0,0.0343
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.138
1,0.0675,0.0675,0.233,0,0,0,0.286,0.47,0.47,0,0,0.197
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.171
0.8,0.2,0.2,0,0,0,0,0.305,0.535,0.535,0,0,0.206
0.8,0.273,0.273,0.467,0,0.2,0,0.256,0.569,0.569,0,0,0.501
0.8,0.266,0.266,0,0,0.833,0.0667,0.263,0.569,0.569,0,0.508,0
0.6,0.256,0.256,0.233,0,0,0.917,0.269,0.578,0.578,0,0.494,0.103
0.4,0.182,0.182,0,0,0.7,0,0.261,0.546,0.546,0,0.192,0.103
0.6,0.246,0.246,0,0,0.333,0.567,0.289,0.587,0.587,0,0.629,0.0343
0.6,0.246,0.246,0,0,0,0.417,0.309,0.578,0.578,0,0.529,0.0343
0.6,0.115,0.115,0,0,0,0,0.277,0.509,0.509,0,0.858,0.0685
0.6,0.183,0.183,0.233,0.317,0,0,0.328,0.564,0.564,0.406,0,0.0343
0.6,0.19,0.19,0,0.417,0,0,0.39,0.588,0.588,0.739,0,0.171
0.6,0.213,0.213,0.483,0,0,0,0.434,0.594,0.594,0,0,0.137
0.6,0.261,0.261,0.683,0,0,0,0.452,0.576,0.576,0,0,0
0.8,0.465,0.465,0,0,0,0,0.575,0.605,0.605,0,0,0.0685
0.8,0.539,0.539,0,0,0,0,0.562,0.587,0.587,0,0,0.0343
0.8,0.382,0.382,0,0,0,0,0.495,0.542,0.542,0,0,0.0685
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0
1,0.0642,0.0642,0,0,0,0,0.295,0.476,0.476,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.119
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.223
1,0.217,0.217,0,0,0,0,0.389,0.516,0.516,0,0,0.151
0.8,0.196,0.196,0,0,0,0,0.363,0.529,0.529,0,0,0.396
0.8,0.276,0.276,0,0,0,0,0.329,0.569,0.569,0,0,0.145
0.4,0.124,0.124,0,0,0,0,0.257,0.5,0.5,0,0,0.319
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.206
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.103
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.171
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.171
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
0.2,0.0494,0.0494,0.233,0,0,0,0.258,0.465,0.465,0,0,0
0.4,0.183,0.183,0,0,0,0,0.328,0.564,0.564,0,0,0
0.6,0.261,0.261,0,0,0,0,0.455,0.649,0.649,0,0,0
0.8,0.377,0.377,0,0,0,0,0.61,0.722,0.722,0,0,0
1,0.578,0.578,0,0,0,0,0.742,0.742,0.742,0,0,0.206
0.8,0.603,0.603,0,0,0,0,0.681,0.651,0.651,0,0,0.0343
1,0.702,0.702,0,0,0,0,0.663,0.627,0.627,0,0,0.103
1,0.271,0.271,0,0,0,0,0.416,0.517,0.517,0,0,0.171
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.308
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.171
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
0.8,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0
0.6,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.243
0.6,0.196,0.196,0.233,0,0,0,0.363,0.529,0.529,0,0,0
0.4,0.125,0.125,0,0,0,0,0.282,0.5,0.5,0,0,0
0.2,0.124,0.124,0,0,0,0,0.257,0.5,0.5,0,0,0.0343
0.2,0.122,0.122,0,0,0,0,0.259,0.5,0.5,0,0,0.0343
0.2,0.118,0.118,0,0,0,0,0.262,0.503,0.503,0,0,0.274
0.2,0.116,0.116,0,0,0,0,0.259,0.506,0.506,0,0,0.274
0.2,0.115,0.115,0,0,0,0,0.268,0.506,0.506,0,0,0.206
0.2,0.115,0.115,0,0.317,0,0,0.275,0.503,0.503,0.34,0,0.0685
0.4,0.181,0.181,0,0.167,0,0,0.296,0.552,0.552,0.674,0,0.274
0.8,0.316,0.316,0,0,0,0,0.397,0.663,0.663,0.826,0,0.0685
0.8,0.331,0.331,0.233,0.483,0,0,0.521,0.711,0.711,0.688,0,0.0685
1,0.459,0.459,0,0,0,0,0.698,0.787,0.787,0.305,0,0.0343
1,0.578,0.578,0,0,0,0,0.742,0.742,0.742,0,0,0.137
1,0.741,0.741,0,0,0,0,0.787,0.698,0.698,0,0,0.103
0.8,0.702,0.702,0.233,0,0,0,0.663,0.627,0.627,0,0,0.0685
1,0.493,0.493,0,0,0,0,0.575,0.568,0.568,0,0,0.0685
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0866
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.331
1,0.161,0.161,0,0,0,0,0.345,0.499,0.499,0,0,0.231
1,0.269,0.269,0,0,0,0,0.416,0.56,0.56,0,0,0.21
0.8,0.351,0.351,0,0.483,0,0,0.353,0.604,0.604,0.62,0,0.254
0.4,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.137
0.2,0.122,0.122,0,0,0,0,0.259,0.5,0.5,0,0,0.24
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.206
0,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.171
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.2,0.0494,0.0494,0,0,0.2,0,0.258,0.465,0.465,0,0,0
0.6,0.115,0.115,0,0,0.833,0.0667,0.277,0.509,0.509,0,0.41,0
0.6,0.116,0.116,0,0,0,0.917,0.293,0.515,0.515,0,0.357,0
0.6,0.19,0.19,0,0,0,0,0.39,0.588,0.588,0,0,0
0.6,0.295,0.295,0,0,0,0,0.522,0.658,0.658,0,0,0.171
0.6,0.366,0.366,0,0,0,0,0.549,0.631,0.631,0,0,0.0685
0.6,0.465,0.465,0,0,0.45,0,0.575,0.605,0.605,0,0.124,0.137
1,0.702,0.702,0.233,0,0.583,0.317,0.663,0.627,0.627,0,0.28,0.101
1,0.382,0.382,0,0,0,0.917,0.495,0.542,0.542,0,0,0.5
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0.0343
1,0.0642,0.0642,0,0,0,0,0.295,0.476,0.476,0,0,0
1,0.0543,0.0543,0,0,0,0,0.288,0.47,0.47,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.236
1,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0.278
1,0.217,0.217,0,0,0,0,0.389,0.516,0.516,0,0,0.473
0.8,0.343,0.343,0.233,0,0,0,0.468,0.592,0.592,0,0,0.157
0.6,0.2,0.2,0,0,0,0,0.305,0.535,0.535,0,0,0.146
0.6,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.144
0.6,0.266,0.266,0,0,0,0,0.263,0.569,0.569,0,0,0.155
0.4,0.187,0.187,0,0,0.95,0,0.265,0.54,0.54,0,0.334,0.265
0.4,0.182,0.182,0,0,0.0833,0.483,0.261,0.546,0.546,0,0.476,0.137
0.2,0.115,0.115,0,0,0,0,0.268,0.506,0.506,0,0.231,0.0343
0.2,0.115,0.115,0,0,0,0,0.275,0.503,0.503,0,0.213,0.0685
0.4,0.181,0.181,0,0,0,0,0.296,0.552,0.552,0,0.642,0.709
0.6,0.249,0.249,0.467,0,0,0,0.362,0.614,0.614,0,0.481,0.0343
0.8,0.331,0.331,0,0,0,0,0.521,0.711,0.711,0,0.318,0.0685
1,0.459,0.459,0,0,0,0,0.698,0.787,0.787,0,0.472,0.445
0.8,0.472,0.472,0,0,0,0,0.646,0.687,0.687,0,0.454,0.0685
0.8,0.603,0.603,0,0.817,0,0,0.681,0.651,0.651,0.697,0.609,0.145
0.8,0.376,0.376,0,0.667,0,0,0.46,0.546,0.546,0,0,0
1,0.271,0.271,0,0,0,0,0.416,0.517,0.517,0,0,0.0448
1,0.129,0.129,0,0,0,0,0.376,0.493,0.493,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.103
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.286,0.464,0.464,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.164
1,0.161,0.161,0,0,0,0,0.345,0.499,0.499,0,0,0.76
1,0.416,0.416,0,0,0,0,0.521,0.623,0.623,0,0,0.259
0.6,0.276,0.276,0,0,0,0,0.329,0.569,0.569,0,0,0.117
0.4,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.422
0.4,0.194,0.194,0,0,0,0,0.261,0.535,0.535,0,0,0.454
0.4,0.187,0.187,0,0,0,0,0.265,0.54,0.54,0,0,0.254
0.4,0.182,0.182,0,0,0,0,0.261,0.546,0.546,0,0,0.343
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.2,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.369
0.4,0.181,0.181,0,0,0,0,0.296,0.552,0.552,0,0,0.131
0.6,0.249,0.249,0,0,0,0,0.362,0.614,0.614,0,0,0.119
0.6,0.261,0.261,0.233,0,0,0,0.455,0.649,0.649,0,0,0
0.8,0.377,0.377,0,0,0,0,0.61,0.722,0.722,0,0,0.651
0.8,0.366,0.366,0,0,0.95,0,0.549,0.631,0.631,0,0.409,0.254
1,0.603,0.603,0,0,1,0,0.681,0.651,0.651,0,0.169,0.103
1,0.702,0.702,0,0,1,0,0.663,0.627,0.627,0,0,0.48
1,0.382,0.382,0,0,0.667,0.233,0.495,0.542,0.542,0,0,0.171
1,0.0494,0.0494,0,0,0,0.75,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.05,0.05,0,0,0,0,0.279,0.467,0.467,0,0,0
1,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0
1,0.105,0.105,0,0,0,0,0.301,0.482,0.482,0,0,0.0907
0.8,0.123,0.123,0.733,0,0,0,0.31,0.497,0.497,0,0,0
0.8,0.2,0.2,1,0,0,0,0.305,0.535,0.535,0,0,0.103
0.6,0.199,0.199,0.383,0,0,0,0.257,0.535,0.535,0,0,0.171
0.6,0.266,0.266,0,0,0,0,0.263,0.569,0.569,0,0,0
0.6,0.256,0.256,0.233,0,0,0,0.269,0.578,0.578,0,0,0.103
0.6,0.248,0.248,0,0,0,0,0.263,0.587,0.587,0,0,0
0.6,0.246,0.246,0,0,0,0,0.289,0.587,0.587,0,0,0.0343
0.8,0.311,0.311,0,0,0,0,0.326,0.616,0.616,0,0,0.0685
0.8,0.312,0.312,0,0,0,0,0.335,0.639,0.639,0,0,0.0343
0.8,0.316,0.316,0,0,0,0,0.397,0.663,0.663,0,0,0.481
1,0.401,0.401,0.983,0,0,0,0.587,0.772,0.772,0,0,0.166
1,0.459,0.459,0.183,0,0,0,0.698,0.787,0.787,0,0,0.361
0.8,0.472,0.472,0,0,0,0,0.646,0.687,0.687,0,0,0
0.8,0.603,0.603,0,0,0,0,0.681,0.651,0.651,0,0,0.103
1,0.702,0.702,0,0,0,0,0.663,0.627,0.627,0,0,0.0343
1,0.382,0.382,0,0,0,0,0.495,0.542,0.542,0,0,0.0343
1,0.129,0.129,0,0,0,0,0.376,0.493,0.493,0,0,0.0685
1,0.0642,0.0642,0,0,0,0,0.295,0.476,0.476,0,0,0
1,0.0543,0.0543,0,0,0,0,0.288,0.47,0.47,0,0,0
1,0.0494,0.0494,0,0,0,0,0.288,0.467,0.467,0,0,0
1,0.0494,0.0494,0,0,0,0,0.286,0.464,0.464,0,0,0.0343
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
0.8,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.242
0.8,0.105,0.105,0.233,0,0,0,0.301,0.482,0.482,0,0,0.0343
0.8,0.123,0.123,0,0,0,0,0.31,0.497,0.497,0,0,0
0.8,0.276,0.276,0,0,0,0,0.329,0.569,0.569,0,0,0.405
0.6,0.199,0.199,0,0,0,0,0.257,0.535,0.535,0,0,0.38
0.6,0.266,0.266,0,0,0,0,0.263,0.569,0.569,0,0,0.13
0.6,0.256,0.256,0,0.0667,0,0,0.269,0.578,0.578,0.202,0,0.172
0.8,0.315,0.315,0.233,1,0.95,0,0.264,0.627,0.627,0.383,0.11,0.263
1,0.377,0.377,0,0.417,0.0833,0.817,0.31,0.668,0.668,0,0.343,0.0873
0.8,0.311,0.311,0,0,0,0.417,0.326,0.616,0.616,0,0.674,0.0343
0.6,0.246,0.246,0,0,0,0,0.316,0.596,0.596,0,0.177,0.0343
0.6,0.249,0.249,0.233,0,0,0,0.362,0.614,0.614,0,0,0.171
0.8,0.331,0.331,0.233,0,0,0,0.521,0.711,0.711,0,0,0.0343
0.8,0.377,0.377,0,0,0,0,0.61,0.722,0.722,0,0,0.206
0.8,0.472,0.472,0.483,0,0,0,0.646,0.687,0.687,0,0,0.137
0.8,0.603,0.603,0.933,0,0,0,0.681,0.651,0.651,0,0,0.103
0.8,0.702,0.702,0,0,0,0,0.663,0.627,0.627,0,0,0.171
0.8,0.271,0.271,0,0,0,0,0.416,0.517,0.517,0,0,0.24
0.8,0.129,0.129,0,0.483,0,0,0.376,0.493,0.493,0.574,0,0.0685
1,0.079,0.079,0,0,0,0,0.332,0.487,0.487,0.782,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.05,0.05,0.233,0,0,0,0.279,0.467,0.467,0,0,0
1,0.0675,0.0675,0,0,0,0,0.286,0.47,0.47,0,0,0.15
1,0.273,0.273,0,0,0,0,0.433,0.532,0.532,0,0,0.298
1,0.343,0.343,0,0,0,0,0.468,0.592,0.592,0,0,0.333
0.6,0.2,0.2,0,0,0.7,0,0.305,0.535,0.535,0,0.312,0.395
0.6,0.199,0.199,0,0,0.333,0.567,0.257,0.535,0.535,0,0.546,0.0685
0.4,0.122,0.122,0,0,0,0.417,0.259,0.5,0.5,0,0.698,0.206
0.4,0.118,0.118,0,0,0,0,0.262,0.503,0.503,0,0.381,0.171
0.4,0.116,0.116,0,0,0,0,0.259,0.506,0.506,0,0,0.0343
0.4,0.115,0.115,0,0,0,0,0.268,0.506,0.506,0,0,0.0685
0.4,0.115,0.115,0,0,0,0,0.275,0.503,0.503,0,0,0.103
0.4,0.181,0.181,0,0,0,0,0.296,0.552,0.552,0,0,0.24
0.4,0.183,0.183,0,0,0,0,0.328,0.564,0.564,0,0,0.0685
0.2,0.12,0.12,0,0,0,0,0.324,0.527,0.527,0,0,0.224
0.6,0.295,0.295,0,0,0,0,0.522,0.658,0.658,0,0,0.255
1,0.578,0.578,0.467,0,0,0,0.742,0.742,0.742,0,0,0.301
1,0.741,0.741,0,0,0,0,0.787,0.698,0.698,0,0,0.283
1,0.702,0.702,0,0,0,0,0.663,0.627,0.627,0,0,0.0685
1,0.271,0.271,0,0,0,0,0.416,0.517,0.517,0,0,0.254
1,0.0892,0.0892,0,0,0,0,0.317,0.479,0.479,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0343
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0685
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0
1,0.0494,0.0494,0,0,0,0,0.258,0.465,0.465,0,0,0.0747
1,0.0665,0.0665,0,0,0,0,0.286,0.471,0.471,0,0,0.126
0.8,0.156,0.156,0,0,0,0,0.346,0.5,0.5,0,0,0.211
0.6,0.19,0.19,0,0,0,0,0.364,0.53,0.53,0,0,0.101
0.6,0.191,0.191,0,0,0,0,0.306,0.536,0.536,0,0,0
0.4,0.118,0.118,0,0,0,0,0.257,0.5,0.5,0,0,0.137
0.4,0.181,0.181,0.233,0,0,0,0.261,0.536,0.536,0,0,0.0685
0.4,0.175,0.175,0,0,0,0,0.266,0.542,0.542,0,0,0.0343
0.4,0.17,0.17,0.467,0,0,0,0.261,0.547,0.547,0,0,0.0343
0.4,0.169,0.169,0,0,0,0,0.279,0.547,0.547,0,0,0.206
0.2,0.109,0.109,0,0,0,0,0.275,0.503,0.503,0,0,0
0.2,0.109,0.109,0,0.0667,0,0,0.277,0.509,0.509,0.132,0,0.0343
0.2,0.11,0.11,0,1,0,0,0.293,0.515,0.515,0.91,0,0.171
0.6,0.24,0.24,0,0.633,0,0,0.457,0.651,0.651,0.6,0,0.543
0.8,0.341,0.341,0,0.0667,0.95,0,0.612,0.725,0.725,0.174,0.446,0.137
0.6,0.328,0.328,0,0.9,0.0667,0.833,0.55,0.633,0.633,0.402,0.597,0.451
1,0.66,0.66,0,0,0,0.15,0.79,0.701,0.701,0,0.117,0.206
1,0.643,0.643,0,0,0,0,0.666,0.63,0.63,0,0,0.0685
1,0.368,0.368,0,0,0,0,0.497,0.544,0.544,0,0,0
1,0.0494,0.0494,0,0.317,0,0,0.258,0.465,0.465,0.326,0,0
