Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Crawlspace - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-02-04T15:00:00,2007-02-04T15:00:00,2007-02-04T20:00:00Z,6.908,0.214,6.178,0.043,0.0,0.0,0.021,0.005,0.0,0.083,0.0,0.061,6.178,0.0,0.0,0.99429,0.99429,0.08425,0.08425,0.91004,0.01685,0.0,0.0,0.00845,0.00196,0.0,0.03282,0.0,0.02417,0.91004,0.0,0.0,0.0,0.0,4.891,0.0,0.0,0.0,0.0,44.918,68.003,68.0,70.0,67.035,0.0,0.0,35.96,35.177,93.0,12.751,54.841,0.317
2007-02-04T16:00:00,2007-02-04T16:00:00,2007-02-04T21:00:00Z,7.195,0.327,6.079,0.042,0.0,0.0,0.11,0.005,0.0,0.081,0.0,0.088,6.079,0.0,0.0,1.03529,1.03529,0.13982,0.13982,0.89547,0.01796,0.0,0.0,0.04716,0.00232,0.0,0.03476,0.0,0.03762,0.89547,0.0,0.0,0.0,0.0,4.804,0.0,0.0,0.0,0.0,45.199,67.999,68.0,70.0,75.205,0.0,0.0,37.04,34.954,82.0,16.106,24.409,29.481
2007-02-04T17:00:00,2007-02-04T17:00:00,2007-02-04T22:00:00Z,7.096,0.353,5.891,0.041,0.0,0.0,0.126,0.009,0.0,0.087,0.0,0.09,5.891,0.0,0.0,1.06732,1.06732,0.19964,0.19964,0.86768,0.02292,0.0,0.0,0.07144,0.00485,0.0,0.04933,0.0,0.05109,0.86768,0.0,0.0,0.0,0.0,4.637,0.0,0.0,0.0,0.0,45.239,68.003,68.0,70.0,71.915,0.0,0.0,37.04,34.955,82.0,14.987,15.533,25.36
2007-02-04T18:00:00,2007-02-04T18:00:00,2007-02-04T23:00:00Z,8.254,0.417,6.831,0.042,0.0,0.0,0.16,0.017,0.0,0.095,0.007,0.095,6.106,0.0,0.725,1.26519,1.26519,0.25901,0.25901,1.00617,0.02622,0.0,0.0,0.09926,0.01066,0.0,0.05913,0.0045,0.05925,0.89945,0.0,0.10672,0.0,0.0,4.828,0.0,0.0,0.0,0.0,44.938,67.996,68.0,70.0,83.212,0.0,0.0,35.96,32.541,70.0,18.343,0.0,0.0
2007-02-04T19:00:00,2007-02-04T19:00:00,2007-02-05T00:00:00Z,10.702,0.48,9.064,0.041,0.0,0.0,0.202,0.022,0.0,0.099,0.02,0.097,5.945,1.12,1.999,1.65099,1.65099,0.31581,0.31581,1.33518,0.02695,0.0,0.0,0.13257,0.01426,0.0,0.06524,0.01315,0.06363,0.87564,0.16505,0.29449,0.949,0.374,4.685,0.0,0.845,0.0,0.0,44.162,68.004,68.0,70.0,85.281,0.0,0.0,33.08,29.787,70.0,18.343,0.0,0.0
2007-02-04T20:00:00,2007-02-04T20:00:00,2007-02-05T01:00:00Z,14.985,0.559,13.079,0.069,0.0,0.0,0.223,0.027,0.03,0.095,0.021,0.093,9.597,1.396,2.086,2.28285,2.28285,0.35628,0.35628,1.92657,0.0442,0.0,0.0,0.14238,0.01728,0.01913,0.06072,0.01331,0.05925,1.41359,0.20565,0.30733,1.183,0.466,7.877,0.0,1.053,0.0,0.0,43.052,68.0,68.0,70.0,47.461,99.99,0.0,28.94,25.458,64.0,20.804,0.0,0.0
2007-02-04T21:00:00,2007-02-04T21:00:00,2007-02-05T02:00:00Z,12.26,0.704,9.856,0.045,0.0,0.0,0.39,0.037,0.0,0.093,0.021,0.117,6.523,1.246,2.086,1.89096,1.89096,0.43917,0.43917,1.45179,0.02827,0.0,0.0,0.24343,0.02337,0.0,0.05812,0.01301,0.07297,0.96088,0.18358,0.30733,1.056,0.416,5.208,0.0,0.94,0.0,0.0,42.753,68.001,68.0,70.0,97.182,0.0,0.0,28.04,23.873,56.0,20.804,0.0,0.0
2007-02-04T22:00:00,2007-02-04T22:00:00,2007-02-05T03:00:00Z,10.347,0.448,8.817,0.061,0.0,0.0,0.165,0.044,0.0,0.091,0.0,0.087,8.537,0.28,0.0,1.5874,1.5874,0.28862,0.28862,1.29878,0.03926,0.0,0.0,0.10628,0.0285,0.0,0.05876,0.0,0.05583,1.25756,0.04122,0.0,0.237,0.093,6.968,0.0,0.211,0.0,0.0,42.208,67.997,68.0,70.0,106.658,0.0,0.0,26.06,22.053,55.0,23.04,0.0,0.0
2007-02-04T23:00:00,2007-02-04T23:00:00,2007-02-05T04:00:00Z,10.203,0.413,8.794,0.061,0.0,0.0,0.146,0.038,0.0,0.087,0.0,0.08,8.515,0.28,0.0,1.55077,1.55077,0.25535,0.25535,1.29542,0.03762,0.0,0.0,0.09024,0.02374,0.0,0.05397,0.0,0.04977,1.2542,0.04122,0.0,0.237,0.093,6.953,0.0,0.211,0.0,0.0,41.557,67.998,68.0,70.0,96.022,0.0,0.0,24.08,20.578,58.0,19.685,0.0,0.0
2007-02-05T00:00:00,2007-02-05T00:00:00,2007-02-05T05:00:00Z,12.119,0.253,11.255,0.063,0.0,0.0,0.021,0.027,0.0,0.081,0.0,0.061,8.738,2.517,0.0,1.81233,1.81233,0.15447,0.15447,1.65786,0.03813,0.0,0.0,0.01308,0.01625,0.0,0.04959,0.0,0.03742,1.28717,0.37069,0.0,2.132,0.84,7.147,0.0,1.898,0.0,0.0,41.144,68.0,68.0,70.0,89.235,0.0,0.0,23.0,19.208,53.0,17.224,0.0,0.0
2007-02-05T01:00:00,2007-02-05T01:00:00,2007-02-05T06:00:00Z,10.655,0.251,9.797,0.069,0.0,0.0,0.021,0.021,0.0,0.079,0.0,0.061,9.517,0.28,0.0,1.59363,1.59363,0.15051,0.15051,1.44311,0.04102,0.0,0.0,0.01284,0.01243,0.0,0.04749,0.0,0.03673,1.40189,0.04122,0.0,0.237,0.093,7.817,0.0,0.211,0.0,0.0,41.002,68.0,68.0,70.0,100.504,0.0,0.0,23.0,19.539,57.0,20.804,0.0,0.0
2007-02-05T02:00:00,2007-02-05T02:00:00,2007-02-05T07:00:00Z,9.718,0.245,8.884,0.064,0.0,0.0,0.021,0.021,0.0,0.077,0.0,0.061,8.884,0.0,0.0,1.45456,1.45456,0.14597,0.14597,1.30859,0.03795,0.0,0.0,0.01281,0.0124,0.0,0.04618,0.0,0.03663,1.30859,0.0,0.0,0.0,0.0,7.278,0.0,0.0,0.0,0.0,40.605,68.005,68.0,70.0,86.985,0.0,0.0,21.92,18.819,60.0,16.106,0.0,0.0
2007-02-05T03:00:00,2007-02-05T03:00:00,2007-02-05T08:00:00Z,11.005,0.252,10.145,0.073,0.0,0.0,0.021,0.021,0.0,0.075,0.0,0.061,10.145,0.0,0.0,1.64391,1.64391,0.1496,0.1496,1.4943,0.04347,0.0,0.0,0.01272,0.01232,0.0,0.0447,0.0,0.03639,1.4943,0.0,0.0,0.0,0.0,8.348,0.0,0.0,0.0,0.0,40.446,67.997,68.0,70.0,105.116,0.0,0.0,21.92,19.215,65.0,21.922,0.0,0.0
2007-02-05T04:00:00,2007-02-05T04:00:00,2007-02-05T09:00:00Z,10.232,0.244,9.398,0.067,0.0,0.0,0.021,0.021,0.0,0.073,0.0,0.061,9.398,0.0,0.0,1.52619,1.52619,0.14187,0.14187,1.38432,0.03914,0.0,0.0,0.01245,0.01206,0.0,0.0426,0.0,0.03562,1.38432,0.0,0.0,0.0,0.0,7.725,0.0,0.0,0.0,0.0,40.113,67.997,68.0,70.0,90.703,0.0,0.0,21.02,18.626,68.0,17.224,0.0,0.0
2007-02-05T05:00:00,2007-02-05T05:00:00,2007-02-05T10:00:00Z,9.552,0.237,8.742,0.062,0.0,0.0,0.021,0.021,0.0,0.071,0.0,0.061,8.742,0.0,0.0,1.42481,1.42481,0.13717,0.13717,1.28764,0.03605,0.0,0.0,0.0124,0.012,0.0,0.04126,0.0,0.03545,1.28764,0.0,0.0,0.0,0.0,7.155,0.0,0.0,0.0,0.0,39.968,68.003,68.0,70.0,79.98,0.0,0.0,21.02,18.627,68.0,12.751,0.0,0.0
2007-02-05T06:00:00,2007-02-05T06:00:00,2007-02-05T11:00:00Z,11.09,0.245,10.254,0.074,0.0,0.0,0.021,0.017,0.0,0.071,0.0,0.061,10.254,0.0,0.0,1.65057,1.65057,0.14022,0.14022,1.51035,0.04243,0.0,0.0,0.01227,0.00956,0.0,0.04085,0.0,0.0351,1.51035,0.0,0.0,0.0,0.0,8.438,0.0,0.0,0.0,0.0,39.599,68.007,68.0,70.0,98.862,0.0,0.0,19.94,17.413,65.0,19.685,0.0,0.0
2007-02-05T07:00:00,2007-02-05T07:00:00,2007-02-05T12:00:00Z,10.828,0.246,9.989,0.072,0.0,0.0,0.021,0.016,0.0,0.075,0.0,0.061,9.989,0.0,0.0,1.61481,1.61481,0.14348,0.14348,1.47133,0.04198,0.0,0.0,0.01252,0.00922,0.0,0.04397,0.0,0.03579,1.47133,0.0,0.0,0.0,0.0,8.227,0.0,0.0,0.0,0.0,39.454,67.993,68.0,70.0,94.728,0.0,0.0,19.94,17.194,62.0,18.343,0.0,0.0
2007-02-05T08:00:00,2007-02-05T08:00:00,2007-02-05T13:00:00Z,13.167,0.263,12.271,0.071,0.0,0.0,0.021,0.015,0.0,0.079,0.014,0.061,9.92,0.989,1.362,1.94089,1.94089,0.13334,0.13334,1.80755,0.03625,0.0,0.0,0.0109,0.0078,0.0,0.0403,0.00692,0.03117,1.46129,0.14566,0.20061,0.838,0.33,8.167,0.0,0.746,0.0,0.0,39.379,68.002,68.0,70.0,102.518,0.0,0.0,19.94,17.415,65.0,20.804,7.608,56.426
2007-02-05T09:00:00,2007-02-05T09:00:00,2007-02-05T14:00:00Z,12.492,0.472,10.881,0.065,0.0,0.0,0.204,0.015,0.0,0.081,0.0,0.107,9.095,1.786,0.0,1.8098,1.8098,0.20697,0.20697,1.60282,0.02854,0.0,0.0,0.08932,0.00654,0.0,0.03566,0.0,0.04692,1.33974,0.26308,0.0,1.513,0.596,7.463,0.0,1.347,0.0,0.0,39.791,68.0,68.0,70.0,93.309,0.0,0.0,21.92,18.588,57.0,18.343,18.069,170.862
2007-02-05T10:00:00,2007-02-05T10:00:00,2007-02-05T15:00:00Z,12.509,0.475,10.888,0.065,0.0,0.0,0.208,0.013,0.0,0.081,0.0,0.107,9.138,1.75,0.0,1.79585,1.79585,0.19203,0.19203,1.60381,0.02648,0.0,0.0,0.08429,0.00511,0.0,0.03288,0.0,0.04327,1.34603,0.25778,0.0,1.482,0.584,7.494,0.0,1.32,0.0,0.0,40.04,67.997,68.0,70.0,96.764,0.0,0.0,23.0,19.383,55.0,19.685,22.507,228.556
2007-02-05T11:00:00,2007-02-05T11:00:00,2007-02-05T16:00:00Z,12.017,0.356,10.803,0.07,0.0,0.0,0.112,0.01,0.0,0.079,0.0,0.084,9.766,1.037,0.0,1.73478,1.73478,0.14351,0.14351,1.59128,0.02838,0.0,0.0,0.04518,0.00401,0.0,0.03199,0.0,0.03395,1.43855,0.15273,0.0,0.878,0.346,8.03,0.0,0.782,0.0,0.0,40.272,68.002,68.0,70.0,103.74,0.0,0.0,24.08,19.903,50.0,21.922,26.945,255.818
2007-02-05T12:00:00,2007-02-05T12:00:00,2007-02-05T17:00:00Z,12.801,0.342,11.633,0.063,0.0,0.0,0.108,0.007,0.0,0.079,0.0,0.086,8.756,2.877,0.0,1.84989,1.84989,0.13636,0.13636,1.71353,0.02491,0.0,0.0,0.04308,0.0027,0.0,0.03161,0.0,0.03406,1.28977,0.42375,0.0,2.436,0.96,7.17,0.0,2.169,0.0,0.0,40.767,68.004,68.0,70.0,90.34,0.0,0.0,26.06,21.7,51.0,18.343,56.426,183.225
2007-02-05T13:00:00,2007-02-05T13:00:00,2007-02-05T18:00:00Z,10.913,0.361,9.681,0.065,0.0,0.0,0.105,0.005,0.015,0.083,0.0,0.087,9.122,0.559,0.0,1.57388,1.57388,0.14785,0.14785,1.42603,0.02679,0.0,0.0,0.04305,0.00222,0.00614,0.03412,0.0,0.03551,1.34366,0.08237,0.0,0.474,0.187,7.479,0.0,0.422,0.0,0.0,41.048,67.997,68.0,79.0,51.878,50.006,0.0,26.96,22.091,47.0,16.106,56.109,223.167
2007-02-05T14:00:00,2007-02-05T14:00:00,2007-02-05T19:00:00Z,10.461,0.335,9.317,0.056,0.0,0.0,0.104,0.005,0.0,0.083,0.0,0.087,7.921,1.396,0.0,1.50895,1.50895,0.13655,0.13655,1.37239,0.02287,0.0,0.0,0.04244,0.00202,0.0,0.03392,0.0,0.0353,1.1667,0.2057,0.0,1.183,0.466,6.438,0.0,1.053,0.0,0.0,41.576,67.999,68.0,79.0,84.8,0.0,0.0,28.94,23.761,47.0,17.224,51.671,207.0
2007-02-05T15:00:00,2007-02-05T15:00:00,2007-02-05T20:00:00Z,9.356,0.442,7.846,0.056,0.0,0.0,0.189,0.005,0.0,0.083,0.0,0.11,7.846,0.0,0.0,1.33003,1.33003,0.17427,0.17427,1.15576,0.02191,0.0,0.0,0.07443,0.00196,0.0,0.03282,0.0,0.04315,1.15576,0.0,0.0,0.0,0.0,6.367,0.0,0.0,0.0,0.0,41.425,68.001,68.0,79.0,88.914,0.0,0.0,28.04,22.803,45.0,18.343,59.279,47.233
2007-02-05T16:00:00,2007-02-05T16:00:00,2007-02-05T21:00:00Z,11.011,0.46,9.441,0.059,0.0,0.0,0.199,0.005,0.0,0.081,0.0,0.115,8.32,1.121,0.0,1.58732,1.58732,0.19663,0.19663,1.39069,0.02537,0.0,0.0,0.08522,0.00232,0.0,0.03476,0.0,0.04896,1.22561,0.16508,0.0,0.949,0.374,6.781,0.0,0.845,0.0,0.0,41.41,68.001,68.0,79.0,97.182,0.0,0.0,28.04,22.404,41.0,20.804,29.481,82.42
2007-02-05T17:00:00,2007-02-05T17:00:00,2007-02-05T22:00:00Z,10.311,0.504,8.591,0.057,0.0,0.0,0.231,0.009,0.0,0.087,0.0,0.12,8.032,0.559,0.0,1.55041,1.55041,0.28489,0.28489,1.26552,0.03228,0.0,0.0,0.13085,0.00485,0.0,0.04933,0.0,0.06758,1.18316,0.08237,0.0,0.474,0.187,6.531,0.0,0.422,0.0,0.0,41.451,67.995,68.0,79.0,93.31,0.0,0.0,28.04,23.002,47.0,19.685,13.631,95.099
2007-02-05T18:00:00,2007-02-05T18:00:00,2007-02-05T23:00:00Z,10.676,0.593,8.654,0.053,0.0,0.0,0.298,0.017,0.0,0.095,0.0,0.129,7.533,1.121,0.0,1.64273,1.64273,0.36798,0.36798,1.27475,0.03306,0.0,0.0,0.18503,0.01038,0.0,0.05913,0.0,0.08039,1.10966,0.16509,0.0,0.949,0.374,6.092,0.0,0.845,0.0,0.0,41.174,68.0,68.0,79.0,83.09,0.0,0.0,26.96,21.9,45.0,16.106,0.0,0.0
2007-02-05T19:00:00,2007-02-05T19:00:00,2007-02-06T00:00:00Z,9.758,0.685,7.422,0.05,0.0,0.0,0.381,0.022,0.0,0.099,0.0,0.132,7.142,0.28,0.0,1.54373,1.54373,0.45049,0.45049,1.09323,0.03303,0.0,0.0,0.25085,0.01456,0.0,0.06524,0.0,0.08681,1.052,0.04123,0.0,0.237,0.093,5.745,0.0,0.211,0.0,0.0,41.141,67.995,68.0,79.0,80.132,0.0,0.0,26.96,21.903,45.0,14.987,0.0,0.0
2007-02-05T20:00:00,2007-02-05T20:00:00,2007-02-06T01:00:00Z,12.934,0.778,10.278,0.075,0.0,0.0,0.425,0.029,0.03,0.095,0.0,0.124,10.278,0.0,0.0,2.01037,2.01037,0.49638,0.49638,1.51398,0.04754,0.0,0.0,0.2709,0.01872,0.01913,0.06072,0.0,0.07936,1.51398,0.0,0.0,0.0,0.0,8.454,0.0,0.0,0.0,0.0,40.924,68.006,68.0,79.0,34.286,99.99,0.0,26.06,21.884,53.0,13.869,0.0,0.0
2007-02-05T21:00:00,2007-02-05T21:00:00,2007-02-06T02:00:00Z,10.973,0.708,8.559,0.045,0.0,0.0,0.39,0.041,0.0,0.093,0.021,0.117,6.472,0.0,2.086,1.70183,1.70183,0.44114,0.44114,1.26068,0.02799,0.0,0.0,0.24343,0.02562,0.0,0.05812,0.01301,0.07297,0.95335,0.0,0.30733,0.0,0.0,5.168,0.0,0.0,0.0,0.0,40.881,67.999,68.0,70.0,83.797,0.0,0.0,26.06,22.068,55.0,16.106,0.0,0.0
2007-02-05T22:00:00,2007-02-05T22:00:00,2007-02-06T03:00:00Z,15.197,0.633,13.038,0.067,0.0,0.0,0.309,0.047,0.0,0.091,0.006,0.112,9.326,3.075,0.637,2.32799,2.32799,0.40753,0.40753,1.92046,0.04314,0.0,0.0,0.19885,0.03054,0.0,0.05876,0.0041,0.07214,1.37369,0.45289,0.09388,2.604,1.026,7.648,0.0,2.319,0.0,0.0,40.592,68.004,68.0,70.0,116.079,0.0,0.0,24.98,21.125,55.0,25.277,0.0,0.0
2007-02-05T23:00:00,2007-02-05T23:00:00,2007-02-06T04:00:00Z,10.232,0.557,8.33,0.059,0.0,0.0,0.27,0.041,0.0,0.087,0.0,0.1,8.33,0.0,0.0,1.57178,1.57178,0.34475,0.34475,1.22703,0.0367,0.0,0.0,0.16705,0.02541,0.0,0.05397,0.0,0.06161,1.22703,0.0,0.0,0.0,0.0,6.797,0.0,0.0,0.0,0.0,40.301,68.0,68.0,70.0,91.763,0.0,0.0,24.08,19.733,48.0,18.343,0.0,0.0
2007-02-06T00:00:00,2007-02-06T00:00:00,2007-02-06T05:00:00Z,13.429,0.273,12.496,0.081,0.0,0.0,0.021,0.028,0.0,0.081,0.0,0.061,11.1,1.396,0.0,2.00737,2.00737,0.16667,0.16667,1.84071,0.04923,0.0,0.0,0.01308,0.01735,0.0,0.04959,0.0,0.03742,1.63501,0.2057,0.0,1.183,0.466,9.138,0.0,1.053,0.0,0.0,39.966,67.995,68.0,70.0,121.758,0.0,0.0,23.0,18.471,44.0,26.396,0.0,0.0
2007-02-06T01:00:00,2007-02-06T01:00:00,2007-02-06T06:00:00Z,10.98,0.254,10.115,0.071,0.0,0.0,0.021,0.021,0.0,0.079,0.0,0.061,9.835,0.28,0.0,1.64168,1.64168,0.15176,0.15176,1.48992,0.04227,0.0,0.0,0.01284,0.01243,0.0,0.04749,0.0,0.03673,1.44869,0.04123,0.0,0.237,0.093,8.106,0.0,0.211,0.0,0.0,39.607,67.997,68.0,70.0,97.501,0.0,0.0,21.92,17.392,42.0,19.685,0.0,0.0
2007-02-06T02:00:00,2007-02-06T02:00:00,2007-02-06T07:00:00Z,12.179,0.252,11.319,0.071,0.0,0.0,0.021,0.021,0.0,0.077,0.0,0.061,9.922,1.397,0.0,1.81784,1.81784,0.15061,0.15061,1.66723,0.04259,0.0,0.0,0.01281,0.0124,0.0,0.04618,0.0,0.03663,1.4615,0.20573,0.0,1.183,0.466,8.167,0.0,1.053,0.0,0.0,39.017,68.006,68.0,70.0,91.501,0.0,0.0,19.94,15.789,43.0,17.224,0.0,0.0
2007-02-06T03:00:00,2007-02-06T03:00:00,2007-02-06T08:00:00Z,12.087,0.258,11.206,0.079,0.0,0.0,0.021,0.021,0.0,0.075,0.0,0.061,10.926,0.28,0.0,1.80375,1.80375,0.15307,0.15307,1.65068,0.04694,0.0,0.0,0.01272,0.01232,0.0,0.0447,0.0,0.03639,1.60944,0.04123,0.0,0.237,0.093,9.004,0.0,0.211,0.0,0.0,38.668,68.0,68.0,70.0,103.12,0.0,0.0,19.04,15.31,47.0,20.804,0.0,0.0
2007-02-06T04:00:00,2007-02-06T04:00:00,2007-02-06T09:00:00Z,11.271,0.252,10.412,0.075,0.0,0.0,0.021,0.021,0.0,0.073,0.0,0.061,10.412,0.0,0.0,1.6799,1.6799,0.14626,0.14626,1.53364,0.04353,0.0,0.0,0.01245,0.01206,0.0,0.0426,0.0,0.03562,1.53364,0.0,0.0,0.0,0.0,8.588,0.0,0.0,0.0,0.0,38.3,68.005,68.0,70.0,92.964,0.0,0.0,17.96,14.855,54.0,17.224,0.0,0.0
2007-02-06T05:00:00,2007-02-06T05:00:00,2007-02-06T10:00:00Z,13.475,0.267,12.565,0.092,0.0,0.0,0.021,0.021,0.0,0.071,0.0,0.061,12.565,0.0,0.0,2.00487,2.00487,0.15403,0.15403,1.85084,0.05291,0.0,0.0,0.0124,0.012,0.0,0.04126,0.0,0.03545,1.85084,0.0,0.0,0.0,0.0,10.331,0.0,0.0,0.0,0.0,38.16,68.002,68.0,70.0,120.064,0.0,0.0,17.96,14.857,54.0,25.277,0.0,0.0
2007-02-06T06:00:00,2007-02-06T06:00:00,2007-02-06T11:00:00Z,11.553,0.248,10.708,0.077,0.0,0.0,0.021,0.017,0.0,0.071,0.0,0.061,10.708,0.0,0.0,1.7189,1.7189,0.14168,0.14168,1.57722,0.04389,0.0,0.0,0.01227,0.00956,0.0,0.04085,0.0,0.0351,1.57722,0.0,0.0,0.0,0.0,8.857,0.0,0.0,0.0,0.0,37.835,68.003,68.0,70.0,93.628,0.0,0.0,17.06,14.056,54.0,17.224,0.0,0.0
2007-02-06T07:00:00,2007-02-06T07:00:00,2007-02-06T12:00:00Z,12.974,0.262,12.081,0.088,0.0,0.0,0.021,0.016,0.0,0.075,0.0,0.061,12.081,0.0,0.0,1.93212,1.93212,0.15255,0.15255,1.77957,0.05105,0.0,0.0,0.01252,0.00922,0.0,0.04397,0.0,0.03579,1.77957,0.0,0.0,0.0,0.0,9.949,0.0,0.0,0.0,0.0,37.441,68.001,68.0,70.0,105.135,0.0,0.0,15.98,12.771,49.0,20.804,0.0,0.0
2007-02-06T08:00:00,2007-02-06T08:00:00,2007-02-06T13:00:00Z,11.748,0.36,10.519,0.075,0.0,0.0,0.107,0.015,0.0,0.079,0.0,0.083,10.519,0.0,0.0,1.73236,1.73236,0.18284,0.18284,1.54951,0.03831,0.0,0.0,0.05427,0.0078,0.0,0.0403,0.0,0.04216,1.54951,0.0,0.0,0.0,0.0,8.693,0.0,0.0,0.0,0.0,37.127,67.999,68.0,70.0,87.104,0.0,0.0,15.08,11.668,44.0,13.869,8.242,51.671
2007-02-06T09:00:00,2007-02-06T09:00:00,2007-02-06T14:00:00Z,12.688,0.486,11.028,0.08,0.0,0.0,0.204,0.015,0.0,0.081,0.0,0.107,11.028,0.0,0.0,1.83773,1.83773,0.21333,0.21333,1.6244,0.03489,0.0,0.0,0.08932,0.00654,0.0,0.03566,0.0,0.04692,1.6244,0.0,0.0,0.0,0.0,9.093,0.0,0.0,0.0,0.0,37.263,68.003,68.0,70.0,101.564,0.0,0.0,15.98,12.773,49.0,19.685,17.752,169.277
2007-02-06T10:00:00,2007-02-06T10:00:00,2007-02-06T15:00:00Z,11.901,0.481,10.259,0.072,0.0,0.0,0.208,0.013,0.0,0.081,0.0,0.107,9.979,0.28,0.0,1.7057,1.7057,0.19451,0.19451,1.51119,0.02896,0.0,0.0,0.08429,0.00511,0.0,0.03288,0.0,0.04327,1.46996,0.04123,0.0,0.237,0.093,8.227,0.0,0.211,0.0,0.0,37.476,68.001,68.0,70.0,90.697,0.0,0.0,17.06,13.456,45.0,16.106,24.409,223.167
2007-02-06T11:00:00,2007-02-06T11:00:00,2007-02-06T16:00:00Z,11.358,0.469,9.758,0.07,0.0,0.0,0.202,0.01,0.0,0.079,0.0,0.107,9.758,0.0,0.0,1.62643,1.62643,0.18901,0.18901,1.43742,0.02825,0.0,0.0,0.08161,0.00401,0.0,0.03199,0.0,0.04315,1.43742,0.0,0.0,0.0,0.0,8.03,0.0,0.0,0.0,0.0,37.909,68.006,68.0,70.0,92.169,0.0,0.0,19.04,14.882,41.0,17.224,29.481,251.38
2007-02-06T12:00:00,2007-02-06T12:00:00,2007-02-06T17:00:00Z,12.89,0.359,11.666,0.058,0.0,0.0,0.108,0.007,0.0,0.079,0.021,0.086,8.183,1.397,2.086,1.86136,1.86136,0.1429,0.1429,1.71847,0.02313,0.0,0.0,0.04308,0.0027,0.0,0.03161,0.00831,0.03406,1.2054,0.20574,0.30733,1.183,0.466,6.672,0.0,1.053,0.0,0.0,38.151,68.003,68.0,70.0,78.84,0.0,0.0,19.94,15.419,38.0,11.632,32.017,263.109
2007-02-06T13:00:00,2007-02-06T13:00:00,2007-02-06T18:00:00Z,12.903,0.487,11.242,0.061,0.0,0.0,0.189,0.005,0.015,0.083,0.021,0.112,8.596,0.559,2.086,1.85539,1.85539,0.19945,0.19945,1.65593,0.02514,0.0,0.0,0.07739,0.00222,0.00614,0.03412,0.00855,0.04589,1.26622,0.08238,0.30733,0.474,0.187,7.022,0.0,0.422,0.0,0.0,38.433,68.0,68.0,79.0,45.628,50.006,0.0,21.02,16.008,34.0,10.29,32.334,265.011
2007-02-06T14:00:00,2007-02-06T14:00:00,2007-02-06T19:00:00Z,9.575,0.445,8.058,0.057,0.0,0.0,0.187,0.005,0.0,0.083,0.0,0.112,8.058,0.0,0.0,1.36801,1.36801,0.1811,0.1811,1.18691,0.02332,0.0,0.0,0.07622,0.00202,0.0,0.03392,0.0,0.04562,1.18691,0.0,0.0,0.0,0.0,6.555,0.0,0.0,0.0,0.0,38.706,68.001,68.0,79.0,77.129,0.0,0.0,21.92,16.909,36.0,11.632,30.432,256.452
