Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Freezer,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Plug Loads,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Freezer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-03-04T00:00:00,2007-03-04T00:00:00,2007-03-04T05:00:00Z,4.662,1.366,0.0,0.0,0.0,0.0,0.0,0.446,0.103,0.0,0.098,0.026,0.0,0.053,0.039,0.0,0.0,0.0,0.601,0.0,1.64846,1.64846,1.64846,1.64846,0.0,0.0,0.0,0.0,0.0,0.53874,0.12416,0.0,0.11865,0.03126,0.0,0.06369,0.04693,0.0,0.0,0.0,0.72503,0.0,0.0,0.0,0.0,0.0,0.0,4.643,0.0,0.103,0.0,0.0,71.552,78.0,70.0,78.0,46.364,0.0,0.0,75.2,73.865,94.0,6.935,0.0,0.0
2007-03-04T01:00:00,2007-03-04T01:00:00,2007-03-04T06:00:00Z,4.164,1.22,0.0,0.0,0.0,0.0,0.0,0.391,0.092,0.0,0.049,0.02,0.0,0.052,0.038,0.0,0.0,0.0,0.578,0.0,1.50464,1.50464,1.50464,1.50464,0.0,0.0,0.0,0.0,0.0,0.48255,0.11295,0.0,0.06063,0.0249,0.0,0.0635,0.04679,0.0,0.0,0.0,0.71331,0.0,0.0,0.0,0.0,0.0,0.0,4.152,0.0,0.103,0.0,0.0,70.859,78.0,70.0,78.0,58.489,0.0,0.0,73.4,72.095,94.0,8.053,0.0,0.0
2007-03-04T02:00:00,2007-03-04T02:00:00,2007-03-04T07:00:00Z,4.021,1.178,0.0,0.0,0.0,0.0,0.0,0.359,0.084,0.0,0.049,0.02,0.0,0.05,0.037,0.0,0.0,0.0,0.578,0.0,1.39047,1.39047,1.39047,1.39047,0.0,0.0,0.0,0.0,0.0,0.42385,0.09929,0.0,0.05802,0.02383,0.0,0.05925,0.04365,0.0,0.0,0.0,0.68258,0.0,0.0,0.0,0.0,0.0,0.0,3.809,0.0,0.102,0.0,0.0,70.442,78.0,70.0,78.0,58.969,0.0,0.0,73.22,72.137,95.0,8.053,0.0,0.0
2007-03-04T03:00:00,2007-03-04T03:00:00,2007-03-04T08:00:00Z,3.903,1.144,0.0,0.0,0.0,0.0,0.0,0.309,0.072,0.0,0.049,0.02,0.03,0.049,0.036,0.0,0.0,0.0,0.578,0.0,1.32659,1.32659,1.32659,1.32659,0.0,0.0,0.0,0.0,0.0,0.3587,0.08379,0.0,0.05702,0.02291,0.03479,0.05674,0.0418,0.0,0.0,0.0,0.67084,0.0,0.0,0.0,0.0,0.0,0.0,3.257,0.0,0.101,0.0,0.0,70.258,78.0,70.0,78.0,21.586,99.99,0.0,73.4,72.094,94.0,8.053,0.0,0.0
2007-03-04T04:00:00,2007-03-04T04:00:00,2007-03-04T09:00:00Z,4.971,1.457,0.0,0.0,0.0,0.0,0.0,0.588,0.139,0.0,0.049,0.02,0.0,0.048,0.035,0.0,0.0,0.0,0.578,0.0,1.68829,1.68829,1.68829,1.68829,0.0,0.0,0.0,0.0,0.0,0.68149,0.16056,0.0,0.05699,0.0229,0.0,0.05521,0.04068,0.0,0.0,0.0,0.67046,0.0,0.0,0.0,0.0,0.0,0.0,5.766,0.0,0.101,0.0,0.0,69.811,76.339,67.0,76.0,52.252,0.0,0.0,73.22,71.917,94.0,6.935,0.0,0.0
2007-03-04T05:00:00,2007-03-04T05:00:00,2007-03-04T10:00:00Z,5.171,1.516,0.0,0.0,0.0,0.0,0.0,0.637,0.15,0.0,0.049,0.02,0.0,0.046,0.034,0.0,0.0,0.0,0.578,0.0,1.76889,1.76889,1.76889,1.76889,0.0,0.0,0.0,0.0,0.0,0.7436,0.1752,0.0,0.05739,0.02357,0.0,0.0541,0.03986,0.0,0.0,0.0,0.67518,0.0,0.0,0.0,0.0,0.0,0.0,6.339,0.0,0.104,0.0,0.0,69.166,76.054,67.0,76.0,40.125,0.0,0.0,73.4,72.094,94.0,5.816,0.0,0.0
2007-03-04T06:00:00,2007-03-04T06:00:00,2007-03-04T11:00:00Z,6.397,1.875,0.0,0.0,0.0,0.0,0.0,0.61,0.144,0.393,0.049,0.02,0.0,0.046,0.034,0.0,0.0,0.0,0.578,0.0,2.31737,2.31737,2.31737,2.31737,0.0,0.0,0.0,0.0,0.0,0.75417,0.17749,0.4859,0.06078,0.02442,0.0,0.0573,0.04222,0.0,0.0,0.0,0.7151,0.0,0.0,0.0,0.0,0.0,0.0,6.066,0.0,0.109,0.0,0.0,68.819,76.008,67.0,76.0,33.311,0.0,0.0,73.4,72.095,94.0,4.698,0.0,0.0
2007-03-04T07:00:00,2007-03-04T07:00:00,2007-03-04T12:00:00Z,4.838,1.418,0.0,0.0,0.0,0.0,0.0,0.531,0.125,0.0,0.049,0.019,0.03,0.049,0.036,0.0,0.0,0.0,0.578,0.0,1.53476,1.53476,1.53476,1.53476,0.0,0.0,0.0,0.0,0.0,0.57496,0.135,0.0,0.05322,0.02091,0.03247,0.05296,0.03902,0.0,0.0,0.0,0.62621,0.0,0.0,0.0,0.0,0.0,0.0,5.281,0.0,0.111,0.0,0.0,68.842,76.001,67.0,76.0,10.947,99.99,0.0,73.4,72.095,94.0,5.816,0.0,0.0
2007-03-04T08:00:00,2007-03-04T08:00:00,2007-03-04T13:00:00Z,4.919,1.442,0.0,0.0,0.0,0.0,0.0,0.572,0.134,0.0,0.049,0.018,0.0,0.052,0.038,0.0,0.0,0.0,0.578,0.0,1.21433,1.21433,1.21433,1.21433,0.0,0.0,0.0,0.0,0.0,0.48185,0.11323,0.0,0.04142,0.01516,0.0,0.04338,0.03197,0.0,0.0,0.0,0.48732,0.0,0.0,0.0,0.0,0.0,0.0,5.735,0.0,0.111,0.0,0.0,72.074,76.0,67.0,76.0,45.791,0.0,0.0,73.4,73.4,100.0,6.935,30.115,31.383
2007-03-04T09:00:00,2007-03-04T09:00:00,2007-03-04T14:00:00Z,4.561,1.337,0.0,0.0,0.0,0.0,0.0,0.356,0.09,0.0,0.149,0.016,0.0,0.053,0.039,0.0,0.0,0.0,0.633,0.0,1.08586,1.08586,1.08586,1.08586,0.0,0.0,0.0,0.0,0.0,0.2895,0.07316,0.0,0.12143,0.01284,0.0,0.04289,0.0316,0.0,0.0,0.0,0.51444,0.0,0.0,0.0,0.0,0.0,0.0,3.973,0.0,0.11,0.0,0.0,66.546,76.0,67.0,76.0,93.874,0.0,0.0,62.6,62.6,100.0,10.29,18.386,0.0
2007-03-04T10:00:00,2007-03-04T10:00:00,2007-03-04T15:00:00Z,6.643,1.947,0.0,0.0,0.0,0.0,0.0,0.389,0.098,0.415,0.252,0.013,0.0,0.053,0.039,0.0,0.0,0.0,0.688,0.0,1.5581,1.5581,1.5581,1.5581,0.0,0.0,0.0,0.0,0.0,0.31108,0.07868,0.33239,0.20147,0.01054,0.0,0.04225,0.03113,0.0,0.0,0.0,0.55057,0.0,0.0,1.938,0.576,0.0,0.0,4.321,1.005,0.107,0.0,0.0,70.127,76.0,67.0,76.0,93.874,0.0,0.0,62.6,61.479,94.0,10.29,82.42,71.959
2007-03-04T11:00:00,2007-03-04T11:00:00,2007-03-04T16:00:00Z,8.244,2.416,0.0,0.0,0.0,0.0,0.0,0.335,0.085,0.964,0.245,0.011,0.0,0.052,0.038,0.0,0.0,0.0,0.688,0.0,1.88086,1.88086,1.88086,1.88086,0.0,0.0,0.0,0.0,0.0,0.26053,0.0658,0.75053,0.19061,0.0082,0.0,0.04009,0.02954,0.0,0.0,0.0,0.53556,0.0,0.0,6.639,1.973,0.0,0.0,3.731,3.457,0.108,0.0,0.0,70.057,76.0,67.0,76.0,93.874,0.0,0.0,62.6,59.16,82.0,10.29,52.305,0.0
2007-03-04T12:00:00,2007-03-04T12:00:00,2007-03-04T17:00:00Z,9.005,2.639,0.0,0.0,0.0,0.0,0.0,0.378,0.095,0.984,0.329,0.007,0.0,0.052,0.038,0.0,0.0,0.0,0.756,0.0,2.04167,2.04167,2.04167,2.04167,0.0,0.0,0.0,0.0,0.0,0.29234,0.07319,0.7615,0.25485,0.00543,0.0,0.03984,0.02935,0.0,0.0,0.0,0.58515,0.0,0.0,7.235,2.15,0.0,0.0,4.184,3.763,0.108,0.0,0.0,71.536,76.0,67.0,76.0,89.752,0.0,0.0,64.4,58.994,73.0,10.29,90.662,3.804
2007-03-04T13:00:00,2007-03-04T13:00:00,2007-03-04T18:00:00Z,7.617,2.232,0.0,0.0,0.0,0.0,0.0,0.072,0.018,0.954,0.32,0.005,0.0,0.054,0.04,0.0,0.0,0.0,0.77,0.0,1.75153,1.75153,1.75153,1.75153,0.0,0.0,0.0,0.0,0.0,0.05622,0.01396,0.74853,0.25077,0.00413,0.0,0.04243,0.03126,0.0,0.0,0.0,0.60423,0.0,0.0,6.316,1.877,0.0,0.0,0.863,3.282,0.108,0.0,0.0,72.246,77.957,70.0,78.0,106.438,0.0,0.0,64.4,58.994,73.0,12.751,96.05,3.804
2007-03-04T14:00:00,2007-03-04T14:00:00,2007-03-04T19:00:00Z,9.959,2.919,0.0,0.0,0.0,0.0,0.0,0.11,0.027,1.595,0.317,0.005,0.0,0.054,0.04,0.0,0.0,0.0,0.77,0.0,2.3479,2.3479,2.3479,2.3479,0.0,0.0,0.0,0.0,0.0,0.08878,0.02208,1.28336,0.25473,0.00389,0.0,0.0435,0.03205,0.0,0.0,0.0,0.61951,0.0,0.0,9.365,2.783,0.0,0.0,1.247,4.871,0.104,0.0,0.0,73.031,77.998,70.0,78.0,94.232,0.0,0.0,64.4,58.994,73.0,10.29,82.737,3.804
2007-03-04T15:00:00,2007-03-04T15:00:00,2007-03-04T20:00:00Z,6.318,1.852,0.0,0.0,0.0,0.0,0.0,0.037,0.009,0.93,0.139,0.005,0.0,0.054,0.04,0.0,0.0,0.0,0.638,0.0,1.4924,1.4924,1.4924,1.4924,0.0,0.0,0.0,0.0,0.0,0.02986,0.00741,0.74937,0.11176,0.00389,0.0,0.04359,0.03211,0.0,0.0,0.0,0.51441,0.0,0.0,5.559,1.652,0.0,0.0,0.416,2.888,0.104,0.0,0.0,72.022,78.0,70.0,78.0,101.23,0.0,0.0,64.4,57.926,68.0,11.408,63.717,0.0
2007-03-04T16:00:00,2007-03-04T16:00:00,2007-03-04T21:00:00Z,4.681,1.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.14,0.005,0.0,0.053,0.039,0.0,0.0,0.0,0.647,0.0,1.11113,1.11113,1.11113,1.11113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39551,0.11311,0.00427,0.0,0.04276,0.0315,0.0,0.0,0.0,0.52399,0.0,0.0,4.676,1.389,0.0,0.0,0.0,2.421,0.103,0.0,0.0,69.695,77.758,70.0,78.0,130.249,0.0,0.0,62.6,53.525,55.0,14.987,62.766,3.804
2007-03-04T17:00:00,2007-03-04T17:00:00,2007-03-04T22:00:00Z,7.637,2.238,0.0,0.0,0.0,0.0,0.0,0.077,0.02,0.882,0.34,0.008,0.0,0.057,0.042,0.0,0.0,0.0,0.812,0.0,1.84154,1.84154,1.84154,1.84154,0.0,0.0,0.0,0.0,0.0,0.06357,0.01608,0.72572,0.27995,0.00686,0.0,0.04661,0.03434,0.0,0.0,0.0,0.6684,0.0,0.0,5.203,1.546,0.0,0.0,0.912,2.713,0.105,0.0,0.0,69.235,77.993,70.0,78.0,101.969,0.0,0.0,60.8,52.853,59.0,10.29,52.622,75.129
2007-03-04T18:00:00,2007-03-04T18:00:00,2007-03-04T23:00:00Z,9.315,2.73,0.0,0.0,0.0,0.0,0.0,0.014,0.004,0.966,0.28,0.017,0.0,0.062,0.046,0.304,0.267,0.0,0.771,0.0,2.58613,2.58613,2.58613,2.58613,0.0,0.0,0.0,0.0,0.0,0.01306,0.00332,0.91501,0.2655,0.01581,0.0,0.05855,0.04314,0.28782,0.25322,0.0,0.7307,0.0,1.453,5.566,1.654,0.0,0.0,0.162,3.469,0.103,0.0,0.0,65.871,78.0,70.0,78.0,93.371,15.036,0.0,59.0,50.491,55.0,10.29,18.069,0.0
2007-03-04T19:00:00,2007-03-04T19:00:00,2007-03-05T00:00:00Z,19.434,5.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.352,0.021,0.0,0.064,0.047,0.0,4.008,0.0,0.781,0.0,6.24695,6.24695,6.24695,6.24695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46268,0.38613,0.02311,0.0,0.07061,0.05202,0.0,4.39548,0.0,0.85691,0.0,0.307,2.217,0.659,0.0,0.0,0.0,1.277,0.104,0.0,0.0,61.577,75.383,70.0,78.0,44.294,225.428,0.0,57.2,46.134,41.0,12.751,0.0,0.0
2007-03-04T20:00:00,2007-03-04T20:00:00,2007-03-05T01:00:00Z,8.132,2.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.245,0.026,0.0,0.062,0.046,0.0,0.934,0.0,0.666,0.0,2.64563,2.64563,2.64563,2.64563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45012,0.2718,0.02924,0.0,0.0686,0.05055,0.0,1.0365,0.0,0.73882,0.0,0.0,1.097,0.326,0.0,0.0,0.0,0.576,0.111,0.0,0.0,58.457,76.302,70.0,78.0,61.123,52.525,0.0,55.4,45.905,47.0,6.935,0.0,0.0
2007-03-04T21:00:00,2007-03-04T21:00:00,2007-03-05T02:00:00Z,7.798,2.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.489,0.036,0.0,0.061,0.045,0.0,0.0,0.0,0.725,0.0,2.4618,2.4618,2.4618,2.4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00159,0.52646,0.03925,0.0,0.06518,0.04803,0.0,0.0,0.0,0.78128,0.0,0.0,5.555,1.651,0.0,0.0,0.0,2.888,0.107,0.0,0.0,56.849,76.597,70.0,78.0,110.796,0.0,0.0,55.4,47.258,54.0,10.29,0.0,0.0
2007-03-04T22:00:00,2007-03-04T22:00:00,2007-03-05T03:00:00Z,8.81,2.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003,0.663,0.043,0.0,0.059,0.044,0.0,0.0,0.0,0.77,0.0,2.73066,2.73066,2.73066,2.73066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06102,0.70095,0.0455,0.0,0.06264,0.04615,0.0,0.0,0.0,0.81441,0.0,0.0,7.777,2.311,0.0,0.0,0.0,4.04,0.107,0.0,0.0,55.086,76.498,70.0,78.0,99.636,0.0,0.0,53.6,46.469,58.0,5.816,0.0,0.0
2007-03-04T23:00:00,2007-03-04T23:00:00,2007-03-05T04:00:00Z,5.695,1.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.414,0.037,0.0,0.057,0.042,0.0,0.0,0.0,0.7,0.0,1.91851,1.91851,1.91851,1.91851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4815,0.47589,0.0429,0.0,0.06512,0.04798,0.0,0.0,0.0,0.80512,0.0,0.0,2.214,0.658,0.0,0.0,0.0,1.154,0.107,0.0,0.0,54.159,76.186,70.0,78.0,102.249,0.0,0.0,53.6,48.08,67.0,6.935,0.0,0.0
2007-03-05T00:00:00,2007-03-05T00:00:00,2007-03-05T05:00:00Z,2.543,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.026,0.0,0.053,0.039,0.0,0.0,0.0,0.578,0.0,0.89922,0.89922,0.89922,0.89922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05933,0.03126,0.0,0.06369,0.04693,0.0,0.0,0.0,0.69801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,53.533,75.83,70.0,78.0,96.419,0.0,0.0,53.6,47.189,62.0,4.698,0.0,0.0
2007-03-05T01:00:00,2007-03-05T01:00:00,2007-03-05T06:00:00Z,3.926,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.049,0.02,0.0,0.052,0.038,0.0,0.0,0.0,0.578,0.0,1.41857,1.41857,1.41857,1.41857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50943,0.06063,0.0249,0.0,0.0635,0.04679,0.0,0.0,0.0,0.71331,0.0,0.0,1.748,0.52,0.0,0.0,0.0,0.911,0.109,0.0,0.0,53.238,74.649,70.0,78.0,104.241,0.0,39.921,53.6,48.077,67.0,8.053,0.0,0.0
2007-03-05T02:00:00,2007-03-05T02:00:00,2007-03-05T07:00:00Z,2.508,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.02,0.0,0.05,0.037,0.0,0.0,0.0,0.578,0.0,0.86732,0.86732,0.86732,0.86732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05802,0.02383,0.0,0.05925,0.04365,0.0,0.0,0.0,0.68258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,53.102,74.58,70.0,78.0,101.394,0.0,14.727,53.6,47.189,62.0,8.053,0.0,0.0
2007-03-05T03:00:00,2007-03-05T03:00:00,2007-03-05T08:00:00Z,2.603,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.02,0.03,0.049,0.036,0.0,0.0,0.0,0.578,0.0,0.88461,0.88461,0.88461,0.88461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05702,0.02342,0.03479,0.05674,0.0418,0.0,0.0,0.0,0.67084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,53.115,73.488,70.0,78.0,58.373,99.99,14.897,53.6,48.077,67.0,10.29,0.0,0.0
2007-03-05T04:00:00,2007-03-05T04:00:00,2007-03-05T09:00:00Z,2.493,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.02,0.0,0.048,0.035,0.0,0.0,0.0,0.578,0.0,0.84675,0.84675,0.84675,0.84675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05699,0.02341,0.0,0.05521,0.04068,0.0,0.0,0.0,0.67046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,51.919,73.118,67.0,76.0,102.939,0.0,44.144,51.8,46.297,66.0,8.053,0.0,0.0
2007-03-05T05:00:00,2007-03-05T05:00:00,2007-03-05T10:00:00Z,2.485,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.02,0.0,0.046,0.034,0.0,0.0,0.0,0.578,0.0,0.85009,0.85009,0.85009,0.85009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05739,0.02357,0.0,0.0541,0.03986,0.0,0.0,0.0,0.67518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.0,51.369,73.198,67.0,76.0,117.604,0.0,0.0,51.8,47.142,71.0,11.408,0.0,0.0
2007-03-05T06:00:00,2007-03-05T06:00:00,2007-03-05T11:00:00Z,2.472,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.016,0.0,0.046,0.034,0.0,0.0,0.0,0.578,0.0,0.89547,0.89547,0.89547,0.89547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06078,0.02008,0.0,0.0573,0.04222,0.0,0.0,0.0,0.7151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,50.07,72.626,67.0,76.0,121.534,0.0,0.0,50.0,45.508,71.0,11.408,0.0,0.0
2007-03-05T07:00:00,2007-03-05T07:00:00,2007-03-05T12:00:00Z,5.518,1.617,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.709,0.122,0.015,0.03,0.049,0.036,0.0,0.0,0.0,0.606,0.0,1.75051,1.75051,1.75051,1.75051,0.0,0.05412,0.0,0.0,0.0,0.0,0.0,0.76747,0.132,0.01663,0.03247,0.05296,0.03902,0.0,0.0,0.0,0.65583,0.0,0.0,3.006,0.893,0.0,0.0,0.0,1.556,0.115,0.0,0.0,48.269,71.11,67.0,76.0,68.715,99.99,0.0,48.2,45.402,81.0,11.408,0.0,0.0
2007-03-05T08:00:00,2007-03-05T08:00:00,2007-03-05T13:00:00Z,7.782,2.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257,0.24,0.015,0.0,0.052,0.038,0.0,0.0,0.0,0.679,0.0,1.92134,1.92134,1.92134,1.92134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05908,0.20213,0.01258,0.0,0.04338,0.03197,0.0,0.0,0.0,0.57221,0.0,0.0,9.515,2.827,0.0,0.0,0.0,4.946,0.119,0.0,0.0,52.265,72.865,67.0,76.0,101.83,0.0,0.0,51.8,47.977,76.0,9.171,21.556,134.09
2007-03-05T09:00:00,2007-03-05T09:00:00,2007-03-05T14:00:00Z,8.647,2.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.645,0.149,0.014,0.0,0.053,0.039,0.0,0.0,0.0,0.633,0.0,2.05877,2.05877,2.05877,2.05877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33664,0.12143,0.01177,0.0,0.04289,0.0316,0.0,0.0,0.0,0.51444,0.0,0.0,10.161,3.02,0.0,0.0,0.0,5.28,0.115,0.0,0.0,58.787,74.001,67.0,76.0,117.924,0.0,0.0,55.4,50.598,72.0,12.751,31.066,202.562
2007-03-05T10:00:00,2007-03-05T10:00:00,2007-03-05T15:00:00Z,4.467,1.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.15,0.012,0.0,0.053,0.039,0.0,0.0,0.0,0.633,0.0,1.04771,1.04771,1.04771,1.04771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33732,0.12041,0.00984,0.0,0.04225,0.03113,0.0,0.0,0.0,0.50677,0.0,0.0,2.419,0.719,0.0,0.0,0.0,1.257,0.113,0.0,0.0,67.841,73.983,67.0,76.0,91.53,0.0,78.22,59.0,52.119,63.0,9.171,78.299,118.557
2007-03-05T11:00:00,2007-03-05T11:00:00,2007-03-05T16:00:00Z,8.371,2.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.574,0.148,0.01,0.0,0.052,0.038,0.0,0.0,0.0,0.633,0.0,1.90982,1.90982,1.90982,1.90982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2249,0.11483,0.00752,0.0,0.04009,0.02954,0.0,0.0,0.0,0.49294,0.0,0.0,8.996,2.673,0.0,0.0,0.0,4.669,0.112,0.0,0.0,71.851,73.67,67.0,76.0,106.019,0.0,122.851,62.6,55.278,63.0,12.751,111.9,42.161
2007-03-05T12:00:00,2007-03-05T12:00:00,2007-03-05T17:00:00Z,5.203,1.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.801,0.049,0.007,0.0,0.052,0.038,0.0,0.0,0.0,0.578,0.0,1.17969,1.17969,1.17969,1.17969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61984,0.03804,0.00509,0.0,0.03984,0.02935,0.0,0.0,0.0,0.44753,0.0,0.0,4.98,1.48,0.0,0.0,0.0,2.575,0.113,0.0,0.0,78.387,74.321,67.0,76.0,104.777,0.0,219.011,68.0,58.343,56.0,13.869,101.756,114.753
2007-03-05T13:00:00,2007-03-05T13:00:00,2007-03-05T18:00:00Z,9.406,2.757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.049,0.005,0.0,0.054,0.04,0.0,0.0,0.0,0.578,0.0,2.16302,2.16302,2.16302,2.16302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59272,0.03858,0.00413,0.0,0.04243,0.03126,0.0,0.0,0.0,0.4539,0.0,0.0,13.336,3.963,0.0,0.0,0.0,6.939,0.112,0.0,0.0,78.985,75.067,70.0,78.0,133.494,0.0,49.13,69.8,59.114,53.0,17.224,113.802,7.608
2007-03-05T14:00:00,2007-03-05T14:00:00,2007-03-05T19:00:00Z,3.957,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433,0.049,0.005,0.0,0.054,0.04,0.0,0.0,0.0,0.578,0.0,0.93282,0.93282,0.93282,0.93282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34845,0.03955,0.00389,0.0,0.0435,0.03205,0.0,0.0,0.0,0.46538,0.0,0.0,3.333,0.99,0.0,0.0,0.0,1.731,0.11,0.0,0.0,78.397,75.224,70.0,78.0,107.042,0.0,87.54,68.0,58.34,56.0,13.869,121.41,11.412
