occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.233,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.228,0.228,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.191,0,0
0.75,0.229,0.229,0.0,0.483,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.0753,0,0
0.75,0.223,0.223,0.0,0.967,0.0,0.0,0.257,0.553,0.553,0.404,0.0,0.0845,0,0
0.75,0.217,0.217,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.146,0,0
0.25,0.129,0.129,0.0,0.0,0.25,0.0,0.263,0.513,0.513,0.0,0.33,0.316,0,0
0.5,0.203,0.203,0.0,0.0,0.5,0.55,0.262,0.568,0.568,0.0,0.22,0.179,0,0
0.5,0.201,0.201,0.0,0.0,0.0,1.0,0.285,0.568,0.568,0.0,0.0,0.19,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.183,0.301,0.561,0.561,0.0,0.0,0.191,0,0
0.5,0.201,0.201,0.0,0.233,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0395,0,0
0.5,0.204,0.204,0.0,1.0,0.0,0.0,0.346,0.59,0.59,0.47,0.0,0.126,0,0
0.25,0.132,0.132,0.633,0.217,0.0,0.0,0.341,0.543,0.543,0.625,0.0,0.474,0,0
0.5,0.241,0.241,0.317,0.0,0.0,0.0,0.479,0.628,0.628,0.371,0.0,0.277,0,0
0.5,0.295,0.295,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.119,0,0
0.5,0.21,0.21,0.0,0.0,0.0,0.0,0.391,0.524,0.524,0.0,0.0,0.119,0,0
1.0,0.241,0.241,0.0,0.0,0.0,0.0,0.385,0.517,0.517,0.0,0.0,0.158,0,0
1.0,0.184,0.184,0.0,0.0,0.0,0.0,0.357,0.498,0.498,0.0,0.0,0.0,0,0
1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.198,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.055,0,0
1.0,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.505,0.505,0.0,0.0,0.0772,0,0
1.0,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.213,0,0
0.75,0.05,0.05,0.0,0.0,0.25,0.05,0.258,0.465,0.465,0.0,0.26,0.114,0,0
0.5,0.217,0.217,0.0,0.0,0.0,0.433,0.262,0.553,0.553,0.0,0.442,0.141,0,0
0.5,0.209,0.209,0.233,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.149,0.384,0,0
0.5,0.203,0.203,0.0,0.233,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.0395,0,0
0.5,0.201,0.201,0.0,1.0,0.0,0.0,0.285,0.568,0.568,0.501,0.0,0.0,0,0
0.5,0.201,0.201,0.0,0.217,0.0,0.0,0.301,0.561,0.561,0.214,0.0,0.141,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.19,0,0
0.25,0.127,0.127,0.0,0.0,0.0,0.0,0.302,0.528,0.528,0.0,0.0,0.198,0,0
0.5,0.214,0.214,0.233,0.983,0.0,0.0,0.424,0.62,0.62,0.319,0.0,0.0,0,0
0.5,0.241,0.241,0.0,0.467,0.0,0.0,0.479,0.628,0.628,0.541,0.0,0.0395,0,0
0.5,0.295,0.295,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.584,0.0,0.119,0,0
0.5,0.371,0.371,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0395,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.385,0.517,0.517,0.0,0.0,0.263,0,0
0.75,0.184,0.184,0.0,0.0,0.0,0.0,0.357,0.498,0.498,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.198,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.0,0.305,0.479,0.479,0.0,0.0,0.0395,0,0
1.0,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.472,0.472,0.0,0.0,0.0719,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0506,0.0506,0.0,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.0218,0,0
0.75,0.0717,0.0717,0.0,0.0,0.0,0.0,0.293,0.472,0.472,0.0,0.0,0.0327,0,0
0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.5,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.505,0.505,0.0,0.0,0.123,0,0
0.75,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.196,0,0
0.75,0.137,0.137,0.633,0.0,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.189,0,0
0.75,0.217,0.217,0.0833,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.0,0,0
0.5,0.129,0.129,0.0,0.0,0.0,0.0,0.263,0.513,0.513,0.0,0.0,0.0395,0,0
0.5,0.126,0.126,0.0,0.0,0.0,0.0,0.26,0.517,0.517,0.0,0.0,0.0395,0,0
0.5,0.126,0.126,0.0,0.0,0.0,0.0,0.271,0.517,0.517,0.0,0.0,0.0395,0,0
0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.28,0.513,0.513,0.0,0.0,0.158,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0395,0,0
0.25,0.127,0.127,0.0,0.0,0.0,0.0,0.302,0.528,0.528,0.0,0.0,0.141,0,0
0.25,0.132,0.132,0.0,0.0,0.0,0.0,0.341,0.543,0.543,0.0,0.0,0.479,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.437,0,0
0.75,0.418,0.418,0.0,0.0,0.0,0.0,0.624,0.675,0.675,0.0,0.0,0.126,0,0
0.5,0.371,0.371,0.233,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.108,0,0
0.75,0.432,0.432,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.198,0,0
1.0,0.319,0.319,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.442,0,0
1.0,0.151,0.151,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.0,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.0,0.305,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.293,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.228,0.228,0.333,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0,0,0
0.75,0.229,0.229,0.0,0.0,0.0,0.0,0.318,0.553,0.553,0.0,0.0,0.19,0,0
0.75,0.223,0.223,0.0,0.0,0.25,0.0,0.257,0.553,0.553,0.0,0.328,0.0,0,0
0.75,0.217,0.217,0.0,0.0,0.5,0.233,0.262,0.553,0.553,0.0,0.3,0.0,0,0
0.5,0.129,0.129,0.0,0.0,0.0,0.0,0.263,0.513,0.513,0.0,0.273,0.2,0,0
0.5,0.203,0.203,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.39,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.158,0,0
0.75,0.276,0.276,0.0,0.0,0.0,0.0,0.323,0.608,0.608,0.0,0.0,0.0395,0,0
0.75,0.201,0.201,0.0,0.0,0.0,0.0,0.307,0.575,0.575,0.0,0.0,0.0931,0,0
0.75,0.204,0.204,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.375,0,0
0.75,0.132,0.132,0.0,0.0,0.0,0.0,0.341,0.543,0.543,0.0,0.0,0.204,0,0
0.5,0.145,0.145,0.233,0.0,0.0,0.0,0.369,0.546,0.546,0.0,0.0,0.0791,0,0
0.75,0.295,0.295,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.198,0,0
0.75,0.371,0.371,0.0,0.983,0.5,0.0,0.524,0.583,0.583,0.35,0.324,0.198,0,0
0.75,0.432,0.432,0.0,0.467,0.25,0.483,0.513,0.568,0.568,0.312,0.228,0.316,0,0
0.75,0.319,0.319,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0395,0,0
0.75,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0791,0,0
0.75,0.0688,0.0688,0.0,0.0,0.0,0.0,0.305,0.479,0.479,0.0,0.0,0.0,0,0
1.0,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.472,0.472,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.296,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
1.0,0.118,0.118,0.817,0.0,0.0,0.0,0.313,0.487,0.487,0.0,0.0,0.193,0,0
1.0,0.228,0.228,0.0,0.0,0.0,0.0,0.39,0.546,0.546,0.0,0.0,0.0972,0,0
0.75,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.162,0,0
0.75,0.137,0.137,0.0,0.0,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.0226,0,0
0.25,0.134,0.134,0.0,0.0,0.0,0.0,0.26,0.509,0.509,0.0,0.0,0.292,0,0
0.25,0.129,0.129,0.0,0.0,0.0,0.0,0.263,0.513,0.513,0.0,0.0,0.233,0,0
0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.417,0,0
0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.237,0,0
0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.28,0.513,0.513,0.0,0.0,0.0791,0,0
0.25,0.126,0.126,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.0,0,0
0.0,0.05,0.05,0.233,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0264,0,0
0.5,0.214,0.214,0.0,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.0999,0,0
0.25,0.145,0.145,0.633,0.0,0.0,0.0,0.369,0.546,0.546,0.0,0.0,0.062,0,0
0.5,0.295,0.295,0.567,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.0957,0,0
0.25,0.21,0.21,0.0,0.0,0.0,0.0,0.391,0.524,0.524,0.0,0.0,0.198,0,0
0.5,0.432,0.432,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.323,0,0
0.75,0.319,0.319,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0813,0,0
0.75,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.129,0,0
0.75,0.0688,0.0688,0.0,0.0,0.0,0.0,0.305,0.479,0.479,0.0,0.0,0.0994,0,0
1.0,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.472,0.472,0.0,0.0,0.202,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.024,0,0
1.0,0.05,0.05,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0506,0.0506,0.1,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.0791,0,0
1.0,0.0717,0.0717,0.0,0.0,0.0,0.0,0.293,0.472,0.472,0.0,0.0,0.0,0,0
1.0,0.118,0.118,0.0,0.0,0.0,0.0,0.313,0.487,0.487,0.0,0.0,0.0246,0,0
1.0,0.317,0.317,0.717,0.0,0.0,0.0,0.457,0.586,0.586,0.0,0.0,0.123,0,0
0.5,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.277,0,0
0.5,0.137,0.137,0.0,0.0,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.0395,0,0
0.5,0.217,0.217,0.0,0.983,0.0,0.0,0.262,0.553,0.553,0.232,0.0,0.348,0,0
0.5,0.209,0.209,0.0,0.467,0.0,0.0,0.268,0.561,0.561,0.605,0.0,0.288,0,0
0.25,0.126,0.126,0.0,0.0,0.0,0.0,0.26,0.517,0.517,0.193,0.0,0.0,0,0
0.25,0.126,0.126,0.0,0.0,0.0,0.0,0.271,0.517,0.517,0.0,0.0,0.0395,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.0791,0,0
0.5,0.126,0.126,0.383,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.198,0,0
0.5,0.204,0.204,1.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.119,0,0
1.0,0.377,0.377,0.3,0.0,0.5,0.05,0.59,0.775,0.775,0.0,0.471,0.0791,0,0
0.75,0.336,0.336,0.0,0.0,0.0,0.933,0.59,0.709,0.709,0.0,0.761,0.198,0,0
0.75,0.418,0.418,0.0,0.0,0.0,0.0,0.624,0.675,0.675,0.0,0.644,0.316,0,0
0.75,0.371,0.371,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0501,0.158,0,0
0.75,0.432,0.432,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.176,0,0
0.75,0.319,0.319,0.0,0.0,0.0,0.0,0.457,0.531,0.531,0.0,0.0,0.0966,0,0
0.75,0.151,0.151,0.0,0.0,0.0,0.0,0.407,0.501,0.501,0.0,0.0,0.187,0,0
1.0,0.0688,0.0688,0.0,0.0,0.0,0.0,0.305,0.479,0.479,0.0,0.0,0.181,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0203,0,0
1.0,0.0717,0.0717,0.133,0.0,0.0,0.0,0.293,0.472,0.472,0.0,0.0,0.137,0,0
1.0,0.185,0.185,0.1,0.0,0.0,0.0,0.368,0.508,0.508,0.0,0.0,0.0249,0,0
0.75,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.505,0.505,0.0,0.0,0.0704,0,0
0.25,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.0,0,0
0.25,0.137,0.137,0.0,0.0,0.0,0.0,0.257,0.509,0.509,0.0,0.0,0.0791,0,0
0.25,0.134,0.134,0.0,0.0,0.75,0.05,0.26,0.509,0.509,0.0,0.364,0.0395,0,0
0.25,0.129,0.129,0.0,0.0,0.0,1.0,0.263,0.513,0.513,0.0,0.224,0.316,0,0
0.5,0.203,0.203,0.0,0.0,0.0,0.433,0.262,0.568,0.568,0.0,0.0,0.119,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.158,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.351,0,0
0.75,0.277,0.277,0.233,0.0,0.0,0.0,0.331,0.631,0.631,0.0,0.0,0.181,0,0
0.75,0.281,0.281,0.0,0.0,0.0,0.0,0.39,0.653,0.653,0.0,0.0,0.167,0,0
0.5,0.214,0.214,0.233,0.0,0.0,0.0,0.424,0.62,0.62,0.0,0.0,0.573,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.0791,0,0
0.5,0.295,0.295,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.0791,0,0
0.5,0.371,0.371,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0,0,0
0.25,0.241,0.241,0.0,0.0,0.0,0.0,0.385,0.517,0.517,0.0,0.0,0.076,0,0
0.5,0.184,0.184,0.0,0.0,0.0,0.0,0.357,0.498,0.498,0.0,0.0,0.119,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0563,0.0563,0.0,0.0,0.0,0.0,0.296,0.472,0.472,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.296,0.468,0.468,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.224,0,0
1.0,0.253,0.253,0.0,0.0,0.0,0.0,0.423,0.53,0.53,0.0,0.0,0.0793,0,0
0.5,0.139,0.139,0.0,0.0,0.0,0.0,0.324,0.505,0.505,0.0,0.0,0.2,0,0
0.5,0.139,0.139,0.0,0.0,0.0,0.0,0.288,0.509,0.509,0.0,0.0,0.0773,0,0
0.75,0.31,0.31,0.0,0.0,0.0,0.0,0.256,0.597,0.597,0.0,0.0,0.249,0,0
0.5,0.217,0.217,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.126,0,0
0.5,0.209,0.209,0.133,0.0,0.0,0.0,0.268,0.561,0.561,0.0,0.0,0.215,0,0
0.25,0.126,0.126,0.1,0.0,0.0,0.0,0.26,0.517,0.517,0.0,0.0,0.158,0,0
0.25,0.126,0.126,0.0,0.733,0.0,0.0,0.271,0.517,0.517,0.0,0.0,0.198,0,0
0.25,0.125,0.125,0.0,0.717,0.0,0.0,0.28,0.513,0.513,0.596,0.0,0.237,0,0
0.25,0.126,0.126,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.627,0.0,0.158,0,0
0.5,0.204,0.204,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0,0,0
0.25,0.132,0.132,0.0,0.0,0.0,0.0,0.341,0.543,0.543,0.0,0.0,0.198,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.0395,0,0
0.75,0.418,0.418,0.0,0.0,0.0,0.0,0.624,0.675,0.675,0.0,0.0,0.457,0,0
0.5,0.371,0.371,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0229,0,0
0.5,0.432,0.432,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.119,0,0
0.5,0.184,0.184,0.0,0.0,0.0,0.0,0.357,0.498,0.498,0.0,0.0,0.119,0,0
0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.277,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.293,0.465,0.465,0.0,0.0,0.169,0,0
1.0,0.0506,0.0506,0.0,0.0,0.0,0.0,0.285,0.468,0.468,0.0,0.0,0.106,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.277,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.158,0,0
0.75,0.223,0.223,0.0,0.0,0.0,0.0,0.257,0.553,0.553,0.0,0.0,0.0346,0,0
0.75,0.217,0.217,0.0,0.0,0.0,0.0,0.262,0.553,0.553,0.0,0.0,0.178,0,0
0.75,0.288,0.288,0.0,0.0,0.0,0.0,0.273,0.608,0.608,0.0,0.0,0.0764,0,0
0.5,0.203,0.203,0.0,0.0,0.0,0.0,0.262,0.568,0.568,0.0,0.0,0.164,0,0
0.5,0.201,0.201,0.0,0.0,0.0,0.0,0.285,0.568,0.568,0.0,0.0,0.489,0,0
0.5,0.201,0.201,0.233,0.0,0.0,0.0,0.301,0.561,0.561,0.0,0.0,0.113,0,0
0.5,0.126,0.126,0.0,0.0,0.0,0.0,0.282,0.52,0.52,0.0,0.0,0.237,0,0
0.5,0.204,0.204,0.0,0.0,0.0,0.0,0.346,0.59,0.59,0.0,0.0,0.0395,0,0
0.75,0.295,0.295,0.0,0.0,0.0,0.0,0.507,0.698,0.698,0.0,0.0,0.277,0,0
0.5,0.241,0.241,0.0,0.0,0.0,0.0,0.479,0.628,0.628,0.0,0.0,0.119,0,0
0.5,0.295,0.295,0.0,0.0,0.0,0.0,0.502,0.605,0.605,0.0,0.0,0.237,0,0
0.5,0.371,0.371,0.0,0.0,0.0,0.0,0.524,0.583,0.583,0.0,0.0,0.0395,0,0
0.75,0.432,0.432,0.0,0.0,0.0,0.0,0.513,0.568,0.568,0.0,0.0,0.187,0,0
1.0,0.184,0.184,0.0,0.0,0.0,0.0,0.357,0.498,0.498,0.0,0.0,0.162,0,0
1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.332,0.483,0.483,0.0,0.0,0.0926,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0504,0.0504,0.0,0.0,0.0,0.0,0.27,0.448,0.448,0.0,0.0,0.0974,0,0
1.0,0.0914,0.0914,0.0,0.0,0.0,0.0,0.296,0.437,0.437,0.0,0.0,0.162,0,0
0.5,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0228,0,0
0.5,0.136,0.136,0.0,0.0,0.0,0.0,0.302,0.479,0.479,0.0,0.0,0.0342,0,0
0.25,0.05,0.05,0.133,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.119,0,0
0.25,0.131,0.131,0.1,0.0,0.0,0.0,0.247,0.482,0.482,0.0,0.0,0.158,0,0
0.25,0.128,0.128,0.0,0.0,0.0,0.0,0.249,0.482,0.482,0.0,0.0,0.0791,0,0
0.25,0.124,0.124,0.0,0.0,0.0,0.0,0.251,0.486,0.486,0.0,0.216,0.119,0,0
0.25,0.121,0.121,0.0,0.0,0.5,0.55,0.249,0.489,0.489,0.0,0.385,0.0,0,0
0.25,0.12,0.12,0.0,0.0,0.0,0.417,0.258,0.489,0.489,0.0,0.48,0.0,0,0
0.25,0.12,0.12,0.0,0.0,0.0,0.0,0.265,0.486,0.486,0.0,0.252,0.0395,0,0
0.25,0.12,0.12,0.0,0.0,0.0,0.0,0.267,0.492,0.492,0.0,0.477,0.237,0,0
0.25,0.122,0.122,0.467,0.0,0.0,0.0,0.284,0.498,0.498,0.0,0.298,0.119,0,0
0.5,0.202,0.202,0.0,0.0,0.0,0.0,0.374,0.555,0.555,0.0,0.485,0.0395,0,0
0.5,0.226,0.226,0.0,0.0,0.0,0.0,0.421,0.562,0.562,0.0,0.573,0.0395,0,0
0.5,0.274,0.274,0.0,0.0,0.0,0.0,0.439,0.543,0.543,0.0,0.0,0.435,0,0
0.5,0.341,0.341,0.133,0.233,0.0,0.0,0.458,0.524,0.524,0.0,0.0,0.107,0,0
0.75,0.403,0.403,0.1,1.0,0.0,0.0,0.449,0.512,0.512,0.373,0.0,0.119,0,0
0.75,0.179,0.179,0.0,0.167,0.0,0.0,0.33,0.473,0.473,0.535,0.0,0.0,0,0
0.75,0.1,0.1,0.0,0.0,0.0,0.0,0.309,0.461,0.461,0.346,0.0,0.0395,0,0
1.0,0.0875,0.0875,0.0,0.0,0.0,0.0,0.314,0.45,0.45,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0395,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.05,0.05,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.75,0.212,0.212,0.0,0.0,0.0,0.0,0.235,0.5,0.5,0.0,0.0,0.0,0,0
0.75,0.206,0.206,0.0,0.0,0.0,0.0,0.24,0.5,0.5,0.0,0.0,0.0,0,0
