Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-09-27T20:00:00,2007-09-27T21:00:00,2007-09-28T02:00:00Z,11.556,3.387,0.0,0.0,0.0,0.0,0.957,0.249,0.0,0.217,0.009,0.01,0.0,0.056,0.0,0.0,1.618,0.019,0.252,4.06688,4.06688,4.06688,4.06688,0.0,0.0,0.0,0.0,1.1497,0.29915,0.0,0.26051,0.01046,0.01144,0.0,0.06772,0.0,0.0,1.94273,0.02292,0.30224,0.0,0.999,0.304,0.0,0.0,11.138,0.507,0.082,0.0,0.0,76.584,86.078,75.0,64.0,75.0,10.527,0.0,0.0,74.12,71.213,87.0,1.566,0.0,0.0
2007-09-27T21:00:00,2007-09-27T22:00:00,2007-09-28T03:00:00Z,12.979,3.804,0.0,0.0,0.0,0.0,0.975,0.256,0.0,0.225,0.009,0.011,0.0,0.055,0.0,0.0,2.013,0.019,0.241,4.41253,4.41253,4.41253,4.41253,0.0,0.0,0.0,0.0,1.13105,0.29674,0.0,0.26133,0.0105,0.01276,0.0,0.06403,0.0,0.0,2.33468,0.0215,0.27996,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.083,0.0,0.0,75.001,84.768,75.0,64.0,75.0,13.866,0.0,0.0,73.4,70.975,89.0,0.0,0.0,0.0
2007-09-27T22:00:00,2007-09-27T23:00:00,2007-09-28T04:00:00Z,4.497,1.318,0.0,0.0,0.0,0.0,0.689,0.183,0.0,0.148,0.006,0.01,0.0,0.053,0.0,0.0,0.0,0.016,0.215,1.53736,1.53736,1.53736,1.53736,0.0,0.0,0.0,0.0,0.8037,0.21312,0.0,0.17215,0.00691,0.01112,0.0,0.06158,0.0,0.0,0.0,0.01851,0.25028,0.0,0.0,0.0,0.0,0.0,8.316,0.0,0.085,0.0,0.0,73.375,83.784,75.0,64.0,75.0,22.651,0.0,0.0,71.6,70.322,94.0,0.0,0.0,0.0
2007-09-27T23:00:00,2007-09-28T00:00:00,2007-09-28T05:00:00Z,4.77,1.398,0.0,0.0,0.0,0.0,0.576,0.151,0.393,0.013,0.001,0.007,0.0,0.049,0.0,0.0,0.0,0.007,0.201,1.61693,1.61693,1.61693,1.61693,0.0,0.0,0.0,0.0,0.66635,0.17518,0.4542,0.01523,0.00061,0.00763,0.0,0.05689,0.0,0.0,0.0,0.00865,0.23217,0.0,0.0,0.0,0.0,0.0,6.914,0.0,0.092,0.0,0.0,73.12,83.065,75.0,64.0,75.0,20.211,0.0,0.0,72.32,70.373,91.0,1.79,0.0,0.0
2007-09-28T00:00:00,2007-09-28T01:00:00,2007-09-28T06:00:00Z,3.195,0.936,0.0,0.0,0.0,0.0,0.525,0.137,0.0,0.013,0.001,0.005,0.0,0.048,0.0,0.0,0.0,0.007,0.201,1.09042,1.09042,1.09042,1.09042,0.0,0.0,0.0,0.0,0.6114,0.15903,0.0,0.01534,0.00062,0.00561,0.0,0.0559,0.0,0.0,0.0,0.00872,0.23381,0.0,0.0,0.0,0.0,0.0,6.246,0.0,0.096,0.0,0.0,73.329,82.525,75.0,64.0,75.0,18.888,0.0,0.0,73.4,70.975,89.0,3.355,0.0,0.0
2007-09-28T01:00:00,2007-09-28T02:00:00,2007-09-28T07:00:00Z,3.063,0.898,0.0,0.0,0.0,0.0,0.472,0.123,0.0,0.013,0.001,0.005,0.03,0.047,0.0,0.0,0.0,0.007,0.201,1.03471,1.03471,1.03471,1.03471,0.0,0.0,0.0,0.0,0.54359,0.14127,0.0,0.01518,0.00061,0.00555,0.03458,0.05393,0.0,0.0,0.0,0.00862,0.23138,0.0,0.0,0.0,0.0,0.0,5.629,0.0,0.096,0.0,0.0,73.364,82.091,75.0,64.0,75.0,3.001,99.99,0.0,73.4,70.975,89.0,3.355,0.0,0.0
2007-09-28T02:00:00,2007-09-28T03:00:00,2007-09-28T08:00:00Z,2.813,0.824,0.0,0.0,0.0,0.0,0.437,0.115,0.0,0.013,0.001,0.005,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.95196,0.95196,0.95196,0.95196,0.0,0.0,0.0,0.0,0.50514,0.13233,0.0,0.01521,0.00061,0.00556,0.0,0.05265,0.0,0.0,0.0,0.00864,0.23182,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.097,0.0,0.0,73.016,81.66,75.0,70.0,75.0,22.546,0.0,0.0,72.5,70.548,91.0,3.355,0.0,0.0
2007-09-28T03:00:00,2007-09-28T04:00:00,2007-09-28T09:00:00Z,2.64,0.774,0.0,0.0,0.0,0.0,0.398,0.105,0.0,0.013,0.001,0.005,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.88734,0.88734,0.88734,0.88734,0.0,0.0,0.0,0.0,0.45608,0.1203,0.0,0.01511,0.00061,0.00552,0.0,0.05091,0.0,0.0,0.0,0.00858,0.23022,0.0,0.0,0.0,0.0,0.0,4.834,0.0,0.097,0.0,0.0,72.41,81.215,75.0,70.0,75.0,26.03,0.0,0.0,71.6,70.323,94.0,3.355,0.0,0.0
2007-09-28T04:00:00,2007-09-28T05:00:00,2007-09-28T10:00:00Z,2.421,0.71,0.0,0.0,0.0,0.0,0.348,0.092,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.82192,0.82192,0.82192,0.82192,0.0,0.0,0.0,0.0,0.40255,0.1067,0.0,0.01526,0.00061,0.00558,0.0,0.05003,0.0,0.0,0.0,0.00867,0.23253,0.0,0.0,0.0,0.0,0.0,4.241,0.0,0.098,0.0,0.0,71.252,80.694,75.0,70.0,75.0,28.692,0.0,0.0,70.88,69.186,92.0,3.355,0.0,0.0
2007-09-28T05:00:00,2007-09-28T06:00:00,2007-09-28T11:00:00Z,2.219,0.65,0.0,0.0,0.0,0.0,0.3,0.08,0.0,0.036,0.001,0.004,0.0,0.043,0.0,0.0,0.0,0.01,0.177,0.74911,0.74911,0.74911,0.74911,0.0,0.0,0.0,0.0,0.34497,0.09176,0.0,0.04149,0.00167,0.00446,0.0,0.04974,0.0,0.0,0.0,0.01116,0.20385,0.0,0.0,0.0,0.0,0.0,3.669,0.0,0.098,0.0,0.0,69.673,80.097,75.0,70.0,75.0,30.623,0.0,0.0,70.34,68.229,90.0,3.355,0.0,0.0
2007-09-28T06:00:00,2007-09-28T07:00:00,2007-09-28T12:00:00Z,4.253,1.246,0.0,0.0,0.0,0.0,0.313,0.084,0.0,0.084,0.003,0.004,0.0,0.046,0.0,0.0,0.503,0.012,0.198,1.41944,1.41944,1.41944,1.41944,0.0,0.0,0.0,0.0,0.35675,0.09536,0.0,0.09614,0.00386,0.00417,0.0,0.05193,0.0,0.0,0.57241,0.01315,0.22568,0.0,0.0,0.0,0.0,0.0,3.86,0.0,0.099,0.0,0.0,67.892,79.423,75.0,70.0,75.0,32.501,0.0,0.0,69.8,67.275,88.0,3.355,0.0,0.0
2007-09-28T07:00:00,2007-09-28T08:00:00,2007-09-28T13:00:00Z,2.776,0.813,0.0,0.0,0.0,0.0,0.327,0.086,0.0,0.107,0.004,0.004,0.0,0.048,0.0,0.0,0.0,0.013,0.225,0.75697,0.75697,0.75697,0.75697,0.0,0.0,0.0,0.0,0.30446,0.08015,0.0,0.09931,0.00399,0.00331,0.0,0.04466,0.0,0.0,0.0,0.01177,0.20931,0.0,0.0,0.0,0.0,0.0,3.948,0.0,0.1,0.0,0.0,69.978,79.047,75.0,70.0,75.0,39.989,0.0,0.0,71.6,67.891,83.0,6.935,22.19,49.135
2007-09-28T08:00:00,2007-09-28T09:00:00,2007-09-28T14:00:00Z,4.1,1.202,0.0,0.0,0.0,0.0,0.635,0.163,0.0,0.107,0.004,0.003,0.0,0.049,0.0,0.0,0.0,0.009,0.231,0.99338,0.99338,0.99338,0.99338,0.0,0.0,0.0,0.0,0.52495,0.13453,0.0,0.08868,0.00356,0.00286,0.0,0.04067,0.0,0.0,0.0,0.00755,0.19059,0.0,0.0,0.0,0.0,0.0,7.415,0.0,0.1,0.0,0.0,76.015,79.664,75.0,70.0,75.0,33.156,0.0,0.0,75.2,69.119,74.0,6.935,34.236,155.963
2007-09-28T09:00:00,2007-09-28T10:00:00,2007-09-28T15:00:00Z,7.0,2.052,0.0,0.0,0.0,0.0,1.001,0.249,0.404,0.104,0.004,0.003,0.0,0.049,0.0,0.0,0.0,0.006,0.231,1.6418,1.6418,1.6418,1.6418,0.0,0.0,0.0,0.0,0.8014,0.19946,0.32297,0.08347,0.00335,0.00235,0.0,0.03937,0.0,0.0,0.0,0.00494,0.18449,0.391,0.675,0.205,0.0,0.0,11.294,0.492,0.099,0.0,0.0,84.199,81.034,75.0,70.0,75.0,46.869,0.0,0.0,78.8,70.013,65.0,8.053,44.38,194.954
2007-09-28T10:00:00,2007-09-28T11:00:00,2007-09-28T16:00:00Z,9.015,2.642,0.0,0.0,0.0,0.0,1.324,0.325,0.448,0.101,0.004,0.002,0.0,0.048,0.152,0.0,0.0,0.006,0.231,2.11671,2.11671,2.11671,2.11671,0.0,0.0,0.0,0.0,1.06077,0.26071,0.35879,0.08098,0.00325,0.00185,0.0,0.03845,0.12206,0.0,0.0,0.00516,0.18469,5.883,0.0,0.0,0.0,0.0,14.814,2.303,0.097,0.0,0.0,92.982,82.66,75.0,70.0,75.0,40.881,0.0,0.0,80.6,68.394,54.0,5.816,50.403,221.265
2007-09-28T11:00:00,2007-09-28T12:00:00,2007-09-28T17:00:00Z,9.967,2.921,0.0,0.0,0.0,0.0,1.564,0.381,0.408,0.097,0.004,0.002,0.0,0.048,0.176,0.0,0.0,0.007,0.236,2.37635,2.37635,2.37635,2.37635,0.0,0.0,0.0,0.0,1.27235,0.30995,0.33166,0.07873,0.00316,0.00128,0.0,0.03904,0.14296,0.0,0.0,0.00547,0.19176,1.753,0.0,0.0,0.0,0.0,17.511,0.687,0.094,0.0,0.0,97.935,85.261,75.0,70.0,75.0,45.98,0.0,0.0,81.86,69.141,53.0,6.263,52.305,235.213
2007-09-28T12:00:00,2007-09-28T13:00:00,2007-09-28T18:00:00Z,29.785,8.729,0.0,0.0,0.0,0.0,2.04,0.499,0.434,0.094,0.004,0.001,0.0,0.05,0.029,5.329,0.0,0.006,0.241,7.23196,7.23196,7.23196,7.23196,0.0,0.0,0.0,0.0,1.69035,0.41363,0.35979,0.07751,0.00311,0.00104,0.0,0.04175,0.02431,4.41518,0.0,0.00533,0.19994,4.595,0.0,0.0,0.0,0.0,23.071,1.798,0.088,0.0,0.0,100.643,88.025,75.0,70.0,75.0,5.562,370.025,0.0,82.4,69.593,53.0,6.487,76.397,205.732
2007-09-28T13:00:00,2007-09-28T14:00:00,2007-09-28T19:00:00Z,13.163,3.858,0.0,0.0,0.0,0.0,1.693,0.411,0.43,0.093,0.004,0.001,0.0,0.05,0.021,0.905,0.0,0.008,0.241,3.22582,3.22582,3.22582,3.22582,0.0,0.0,0.0,0.0,1.41596,0.34397,0.3599,0.07755,0.00311,0.00096,0.0,0.04214,0.01719,0.75695,0.0,0.00628,0.2018,2.906,1.001,0.305,0.0,0.0,19.468,1.644,0.081,0.0,0.0,96.485,89.191,75.0,70.0,75.0,22.147,62.852,0.0,82.4,70.215,55.0,6.935,90.979,28.53
2007-09-28T14:00:00,2007-09-28T15:00:00,2007-09-28T20:00:00Z,12.741,3.734,0.0,0.0,0.0,0.0,1.853,0.442,0.872,0.093,0.004,0.001,0.0,0.05,0.176,0.0,0.0,0.008,0.236,3.16188,3.16188,3.16188,3.16188,0.0,0.0,0.0,0.0,1.56886,0.37421,0.73802,0.07853,0.00315,0.00098,0.0,0.04267,0.14881,0.0,0.0,0.00705,0.1996,4.313,0.335,0.102,0.0,0.0,20.347,1.851,0.079,0.0,0.0,96.395,89.667,75.0,70.0,75.0,70.04,0.0,0.0,84.2,71.736,55.0,10.29,105.877,100.171
2007-09-28T15:00:00,2007-09-28T16:00:00,2007-09-28T21:00:00Z,9.759,2.86,0.0,0.0,0.0,0.0,1.842,0.439,0.0,0.094,0.004,0.001,0.0,0.049,0.176,0.0,0.0,0.009,0.247,2.47038,2.47038,2.47038,2.47038,0.0,0.0,0.0,0.0,1.5911,0.3795,0.0,0.08081,0.00325,0.00109,0.0,0.04249,0.15179,0.0,0.0,0.00744,0.21293,1.336,0.0,0.0,0.0,0.0,20.307,0.529,0.08,0.0,0.0,95.183,90.106,75.0,70.0,75.0,62.032,0.0,0.0,84.2,71.418,54.0,8.724,91.613,54.524
2007-09-28T16:00:00,2007-09-28T17:00:00,2007-09-28T22:00:00Z,29.259,8.575,0.0,0.0,0.0,0.0,2.251,0.542,0.0,0.097,0.004,0.002,0.0,0.053,0.029,5.329,0.0,0.01,0.257,7.52789,7.52789,7.52789,7.52789,0.0,0.0,0.0,0.0,1.97608,0.47567,0.0,0.08543,0.00343,0.00175,0.0,0.04634,0.02576,4.67835,0.0,0.00919,0.22588,0.0,1.005,0.306,0.0,0.0,24.951,0.51,0.075,0.0,0.0,94.418,90.569,75.0,70.0,75.0,6.977,370.025,0.0,84.2,71.736,55.0,6.935,43.746,166.424
2007-09-28T17:00:00,2007-09-28T18:00:00,2007-09-28T23:00:00Z,12.497,3.663,0.0,0.0,0.0,0.0,1.817,0.443,0.0,0.109,0.004,0.004,0.03,0.058,0.0,0.905,0.0,0.014,0.279,3.52783,3.52783,3.52783,3.52783,0.0,0.0,0.0,0.0,1.74976,0.42639,0.0,0.10513,0.00422,0.00373,0.0289,0.05547,0.0,0.87189,0.0,0.01372,0.26862,0.0,0.0,0.0,0.0,0.0,20.849,0.0,0.072,0.0,0.0,90.167,90.517,75.0,64.0,75.0,13.847,162.842,0.0,82.4,71.13,58.0,8.053,20.922,131.871
2007-09-28T18:00:00,2007-09-28T19:00:00,2007-09-29T00:00:00Z,9.084,2.662,0.0,0.0,0.0,0.0,1.316,0.323,0.407,0.137,0.005,0.005,0.0,0.06,0.108,0.0,0.0,0.017,0.284,3.09765,3.09765,3.09765,3.09765,0.0,0.0,0.0,0.0,1.53074,0.37621,0.47322,0.1589,0.00638,0.00597,0.0,0.0698,0.12616,0.0,0.0,0.01971,0.33054,1.677,0.0,0.0,0.0,0.0,15.071,0.661,0.078,0.0,0.0,84.801,90.162,75.0,64.0,75.0,37.126,0.0,0.0,80.6,70.749,62.0,4.698,3.17,22.824
2007-09-28T19:00:00,2007-09-28T20:00:00,2007-09-29T01:00:00Z,13.784,4.04,0.0,0.0,0.0,0.0,1.074,0.273,0.0,0.179,0.007,0.007,0.0,0.058,0.114,2.042,0.0,0.018,0.268,5.0371,5.0371,5.0371,5.0371,0.0,0.0,0.0,0.0,1.33947,0.34026,0.0,0.22291,0.00895,0.00849,0.0,0.07181,0.14243,2.54601,0.0,0.02246,0.33429,0.0,0.0,0.0,0.0,0.0,12.616,0.0,0.077,0.0,0.0,79.613,89.31,75.0,64.0,75.0,3.902,141.772,0.0,77.0,69.477,69.0,4.698,0.0,0.0
2007-09-28T20:00:00,2007-09-28T21:00:00,2007-09-29T02:00:00Z,9.179,2.69,0.0,0.0,0.0,0.0,0.881,0.226,0.0,0.217,0.009,0.01,0.0,0.056,0.0,1.021,0.0,0.019,0.252,3.23048,3.23048,3.23048,3.23048,0.0,0.0,0.0,0.0,1.05841,0.2708,0.0,0.26051,0.01046,0.01144,0.0,0.06772,0.0,1.22597,0.0,0.02292,0.30224,0.0,0.67,0.204,0.0,0.0,10.422,0.341,0.077,0.0,0.0,76.346,87.666,75.0,64.0,75.0,2.002,70.886,0.0,75.92,69.273,72.0,2.461,0.0,0.0
2007-09-28T21:00:00,2007-09-28T22:00:00,2007-09-29T03:00:00Z,6.467,1.895,0.0,0.0,0.0,0.0,0.747,0.192,0.396,0.225,0.009,0.011,0.0,0.055,0.0,0.0,0.0,0.019,0.241,2.19865,2.19865,2.19865,2.19865,0.0,0.0,0.0,0.0,0.86635,0.22265,0.45959,0.26133,0.0105,0.01276,0.0,0.06403,0.0,0.0,0.0,0.0215,0.27996,0.0,0.339,0.103,0.0,0.0,8.859,0.17,0.08,0.0,0.0,73.356,85.988,75.0,64.0,75.0,3.639,0.0,0.0,75.2,69.117,74.0,0.0,0.0,0.0
2007-09-28T22:00:00,2007-09-28T23:00:00,2007-09-29T04:00:00Z,5.408,1.585,0.0,0.0,0.0,0.0,0.535,0.144,0.46,0.148,0.006,0.01,0.0,0.053,0.0,0.0,0.0,0.016,0.215,1.8488,1.8488,1.8488,1.8488,0.0,0.0,0.0,0.0,0.62431,0.16789,0.53605,0.17215,0.00691,0.01112,0.0,0.06158,0.0,0.0,0.0,0.01851,0.25028,0.0,5.349,1.627,0.0,0.0,6.712,2.727,0.086,0.0,0.0,70.293,84.424,75.0,64.0,75.0,32.501,0.0,0.0,69.8,68.554,94.0,3.355,0.0,0.0
2007-09-28T23:00:00,2007-09-29T00:00:00,2007-09-29T05:00:00Z,4.478,1.312,0.0,0.0,0.0,0.0,0.464,0.125,0.393,0.066,0.003,0.007,0.0,0.049,0.0,0.0,0.0,0.013,0.193,1.51765,1.51765,1.51765,1.51765,0.0,0.0,0.0,0.0,0.5363,0.14407,0.45416,0.07679,0.00308,0.00763,0.0,0.05689,0.0,0.0,0.0,0.01553,0.22318,0.0,0.0,0.0,0.0,0.0,5.813,0.0,0.089,0.0,0.0,68.045,83.21,75.0,64.0,75.0,29.863,0.0,0.0,69.8,67.275,88.0,0.0,0.0,0.0
2007-09-29T00:00:00,2007-09-29T01:00:00,2007-09-29T06:00:00Z,2.552,0.748,0.0,0.0,0.0,0.0,0.372,0.101,0.0,0.013,0.001,0.005,0.0,0.048,0.0,0.0,0.0,0.007,0.201,0.87102,0.87102,0.87102,0.87102,0.0,0.0,0.0,0.0,0.43315,0.11787,0.0,0.01534,0.00062,0.00561,0.0,0.0559,0.0,0.0,0.0,0.00872,0.23381,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.096,0.0,0.0,65.593,81.922,75.0,64.0,75.0,36.233,0.0,0.0,68.0,66.784,94.0,0.0,0.0,0.0
2007-09-29T01:00:00,2007-09-29T02:00:00,2007-09-29T07:00:00Z,2.331,0.683,0.0,0.0,0.0,0.0,0.298,0.081,0.0,0.013,0.001,0.005,0.03,0.047,0.0,0.0,0.0,0.007,0.201,0.78736,0.78736,0.78736,0.78736,0.0,0.0,0.0,0.0,0.34404,0.09348,0.0,0.01518,0.00061,0.00555,0.03458,0.05393,0.0,0.0,0.0,0.00862,0.23138,0.0,0.0,0.0,0.0,0.0,3.795,0.0,0.098,0.0,0.0,65.804,80.902,75.0,64.0,75.0,9.637,99.99,0.0,68.0,66.785,94.0,0.0,0.0,0.0
2007-09-29T02:00:00,2007-09-29T03:00:00,2007-09-29T08:00:00Z,2.033,0.596,0.0,0.0,0.0,0.0,0.254,0.07,0.0,0.013,0.001,0.005,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.68808,0.68808,0.68808,0.68808,0.0,0.0,0.0,0.0,0.29305,0.08066,0.0,0.01521,0.00061,0.00544,0.0,0.05265,0.0,0.0,0.0,0.00864,0.23182,0.0,0.0,0.0,0.0,0.0,3.284,0.0,0.1,0.0,0.0,64.232,79.941,75.0,70.0,75.0,42.047,0.0,0.0,66.2,66.2,100.0,0.0,0.0,0.0
2007-09-29T03:00:00,2007-09-29T04:00:00,2007-09-29T09:00:00Z,1.843,0.54,0.0,0.0,0.0,0.0,0.211,0.058,0.0,0.013,0.001,0.005,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.61939,0.61939,0.61939,0.61939,0.0,0.0,0.0,0.0,0.24204,0.06652,0.0,0.01511,0.00061,0.0054,0.0,0.05091,0.0,0.0,0.0,0.00858,0.23022,0.0,0.0,0.0,0.0,0.0,2.713,0.0,0.101,0.0,0.0,62.83,79.05,75.0,70.0,75.0,42.047,0.0,0.0,66.2,66.2,100.0,0.0,0.0,0.0
2007-09-29T04:00:00,2007-09-29T05:00:00,2007-09-29T10:00:00Z,1.692,0.496,0.0,0.0,0.0,0.0,0.177,0.049,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.57442,0.57442,0.57442,0.57442,0.0,0.0,0.0,0.0,0.20538,0.05636,0.0,0.01526,0.00061,0.00558,0.0,0.05003,0.0,0.0,0.0,0.00867,0.23253,0.0,0.0,0.0,0.0,0.0,2.265,0.0,0.102,0.0,0.0,62.155,78.21,75.0,70.0,75.0,42.047,0.0,0.0,66.2,65.015,94.0,0.0,0.0,0.0
2007-09-29T05:00:00,2007-09-29T06:00:00,2007-09-29T11:00:00Z,1.571,0.46,0.0,0.0,0.0,0.0,0.15,0.041,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.53029,0.53029,0.53029,0.53029,0.0,0.0,0.0,0.0,0.17229,0.04723,0.0,0.01517,0.00061,0.00543,0.0,0.04974,0.0,0.0,0.0,0.00862,0.2312,0.0,0.0,0.0,0.0,0.0,1.903,0.0,0.104,0.0,0.0,61.739,77.472,75.0,70.0,75.0,42.047,0.0,0.0,66.2,65.015,94.0,0.0,0.0,0.0
2007-09-29T06:00:00,2007-09-29T07:00:00,2007-09-29T12:00:00Z,1.435,0.421,0.0,0.0,0.0,0.0,0.117,0.032,0.0,0.013,0.001,0.005,0.0,0.046,0.0,0.0,0.0,0.007,0.201,0.47914,0.47914,0.47914,0.47914,0.0,0.0,0.0,0.0,0.13283,0.03638,0.0,0.015,0.0006,0.00525,0.0,0.05193,0.0,0.0,0.0,0.00852,0.22863,0.0,0.795,0.242,0.0,0.0,1.478,0.403,0.103,0.0,0.0,62.121,76.883,75.0,70.0,75.0,43.959,0.0,0.0,66.2,65.016,94.0,3.355,0.0,0.0
2007-09-29T07:00:00,2007-09-29T08:00:00,2007-09-29T13:00:00Z,3.125,0.916,0.0,0.0,0.0,0.0,0.185,0.049,0.407,0.013,0.001,0.004,0.0,0.048,0.0,0.0,0.0,0.007,0.201,0.85221,0.85221,0.85221,0.85221,0.0,0.0,0.0,0.0,0.17206,0.04588,0.37909,0.01226,0.00049,0.004,0.0,0.04466,0.0,0.0,0.0,0.00696,0.18681,0.0,1.285,0.391,0.0,0.0,2.265,0.66,0.107,0.0,0.0,66.079,76.824,75.0,70.0,75.0,32.501,0.0,0.0,69.8,67.276,88.0,3.355,22.507,20.922
2007-09-29T08:00:00,2007-09-29T09:00:00,2007-09-29T14:00:00Z,3.558,1.043,0.0,0.0,0.0,0.0,0.509,0.13,0.0,0.107,0.004,0.004,0.0,0.049,0.0,0.0,0.0,0.009,0.231,0.862,0.862,0.862,0.862,0.0,0.0,0.0,0.0,0.4204,0.10744,0.0,0.08868,0.00356,0.00312,0.0,0.04067,0.0,0.0,0.0,0.00755,0.19059,0.0,0.579,0.176,0.0,0.0,5.91,0.297,0.106,0.0,0.0,74.646,77.766,75.0,70.0,75.0,13.332,0.0,0.0,75.2,70.108,78.0,3.355,38.674,131.871
2007-09-29T09:00:00,2007-09-29T10:00:00,2007-09-29T15:00:00Z,5.241,1.536,0.0,0.0,0.0,0.0,0.915,0.223,0.0,0.104,0.004,0.003,0.0,0.049,0.0,0.0,0.0,0.006,0.231,1.22918,1.22918,1.22918,1.22918,0.0,0.0,0.0,0.0,0.73263,0.17841,0.0,0.08347,0.00335,0.00251,0.0,0.03937,0.0,0.0,0.0,0.00494,0.18449,0.0,0.0,0.0,0.0,0.0,10.021,0.0,0.102,0.0,0.0,84.05,79.825,75.0,70.0,75.0,40.881,0.0,0.0,80.6,73.007,70.0,5.816,60.864,146.136
2007-09-29T10:00:00,2007-09-29T11:00:00,2007-09-29T16:00:00Z,6.15,1.802,0.0,0.0,0.0,0.0,1.233,0.296,0.0,0.013,0.001,0.003,0.0,0.048,0.0,0.0,0.0,0.007,0.201,1.4439,1.4439,1.4439,1.4439,0.0,0.0,0.0,0.0,0.9882,0.23743,0.0,0.01055,0.00042,0.00201,0.0,0.03845,0.0,0.0,0.0,0.00599,0.16083,0.0,0.0,0.0,0.0,0.0,13.381,0.0,0.097,0.0,0.0,93.13,81.641,75.0,70.0,75.0,49.992,0.0,0.0,82.4,72.336,62.0,6.935,79.567,154.061
